Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S009371    ,7,Horta-Guinardó,37,el Carmel,3600,Rovira                                            ,0037 0045,Dimecres,Dc,Laboral,2019,12,Desembre,4,16,Tarda,No és causa del  vianant,0,3,0,3,3,"429769,48","4586337,55",2.1583131434281415,41.423703543543795
2019S009372    ,2,Eixample,10,Sant Antoni,54509,Calàbria / Sepúlveda                              ,0083 0085,Dimecres,Dc,Laboral,2019,12,Desembre,4,17,Tarda,No és causa del  vianant,0,2,0,2,1,"429527,52","4581351,73",2.1559991137901844,41.37877734748776
2019S009373    ,2,Eixample,6,la Sagrada Família,109101,Padilla / Enamorats                               ,0029 0029,Dimecres,Dc,Laboral,2019,12,Desembre,4,16,Tarda,No és causa del  vianant,0,1,0,1,2,"431583,97","4584026,09",2.1802870880447585,41.40304200879726
2019S009374    ,8,Nou Barris,52,la Prosperitat,89900,Conveni / Arítjols                                ,0048 0048,Dimecres,Dc,Laboral,2019,12,Desembre,4,17,Tarda,No és causa del  vianant,0,1,0,1,2,"431866,53","4588545,13",2.1831571917652908,41.44376707453247
2019S009375    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal / Muntaner                               ,0439 0439,Dimecres,Dc,Laboral,2019,12,Desembre,4,17,Tarda,No és causa del  vianant,0,1,0,1,1,"429052,77","4583041,43",2.1501240428570294,41.39395393259345
2019S009376    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal                                          ,0598 0598,Dimecres,Dc,Laboral,2019,12,Desembre,4,19,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"428682,75","4582975,99",2.145706155550626,41.39333177064534
2019S009377    ,2,Eixample,7,la Dreta de l'Eixample,145003,Girona                                            ,0125 0125,Dimecres,Dc,Laboral,2019,12,Desembre,4,18,Tarda,No és causa del  vianant,0,1,0,1,2,"430513,09","4583403,38",2.1675485985647636,41.397341549897625
2019S009378    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Nàpols                          ,0722 0722,Dimecres,Dc,Laboral,2019,12,Desembre,4,19,Tarda,Altres,0,1,0,1,1,"431362,47","4583277,26",2.1777224809420184,41.39627869540395
2019S009379    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Maragall / Freser                                 ,0134 0134,Dimecres,Dc,Laboral,2019,12,Desembre,4,21,Tarda,No és causa del  vianant,0,0,0,0,1,"431677,29","4585164,37",2.1812746981517264,41.413301972984755
2019S009380    ,3,Sants-Montjuïc,18,Sants,40300,Berlín                                            ,0086 0088,Dimecres,Dc,Laboral,2019,12,Desembre,4,20,Tarda,No és causa del  vianant,0,2,0,2,2,"428363,12","4582059,67",2.1419917992619837,41.385050464076095
2019S009381    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana                                          ,0026 0026,Dimecres,Dc,Laboral,2019,12,Desembre,4,19,Tarda,No és causa del  vianant,0,2,0,2,3,"431380,15","4581974,86",2.1780817187322774,41.38455000287728
2019S009382    ,1,Ciutat Vella,1,el Raval,157909,Hospital                                          ,0025 0029,Dimecres,Dc,Laboral,2019,12,Desembre,4,22,Nit,No és causa del  vianant,0,1,0,1,1,"430879,48","4581574,68",2.1721400199660783,41.38090281476488
2019S009383    ,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Besòs)                                      ,1200000,Dimecres,Dc,Laboral,2019,12,Desembre,4,20,Tarda,No és causa del  vianant,0,1,0,1,3,"428977,14","4587728,63",2.1486683939032867,41.43616251664823
2019S009384    ,7,Horta-Guinardó,43,Horta,119003,Fabra i Puig / Capsec                             ,0407 0409,Dijous,Dj,Laboral,2019,12,Desembre,5,7,Matí,No és causa del  vianant,0,1,0,1,1,"430214,72","4587610,65",2.163493680964644,41.435208589303095
2019S009385    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes                                   ,0763 0763,Dijous,Dj,Laboral,2019,12,Desembre,5,8,Matí,No és causa del  vianant,0,1,0,1,2,"431896,71","4583872,37",2.1840454739130712,41.40168410683765
2019S009386    ,2,Eixample,7,la Dreta de l'Eixample,31300,Bailèn                                            ,0009 0009,Dijous,Dj,Laboral,2019,12,Desembre,5,9,Matí,No és causa del  vianant,0,1,0,1,3,"431318,2","4582771,36",2.1772504295534616,41.39171847170682
2019S009387    ,1,Ciutat Vella,1,el Raval,140203,Portal de Santa Madrona / Drassanes               ,0003 0003,Dijous,Dj,Laboral,2019,12,Desembre,5,11,Matí,No és causa del  vianant,0,1,0,1,2,"431100,34","4581054,77",2.174840287286259,41.37623915584849
2019S009388    ,2,Eixample,6,la Sagrada Família,191204,Lepant / Mallorca                                 ,0417 0417,Dijous,Dj,Laboral,2019,12,Desembre,5,10,Matí,No és causa del  vianant,0,1,0,1,2,"431251,52","4584185,71",2.1762920961422227,41.40445123725014
2019S009389    ,10,Sant Martí,68,el Poblenou,346800,Diagonal                                          ,0150X0150X,Dijous,Dj,Laboral,2019,12,Desembre,5,12,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"432847,43","4584277,56",2.1953729676407816,41.40541359123371
2019S009390    ,8,Nou Barris,45,Porta,103003,Doctor Pi i Molist                                ,0006 0006,Dijous,Dj,Laboral,2019,12,Desembre,5,12,Matí,No és causa del  vianant,0,1,0,1,1,"431143,82","4587107,38",2.174670655643607,41.43075619127098
2019S009391    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,344101,Gràcia                                            ,0067 0067,Dijous,Dj,Laboral,2019,12,Desembre,5,12,Matí,No és causa del  vianant,0,1,0,1,2,"429066,31","4583350,15",2.150249772410657,41.39673562601574
2019S009392    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Lepant                                 ,0419B0419B,Dijous,Dj,Laboral,2019,12,Desembre,5,13,Matí,No és causa del  vianant,0,1,0,1,2,"431282,53","4584211,15",2.176660159566433,41.404683019872806
2019S009393    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Bruc                                      ,0312 0312,Dijous,Dj,Laboral,2019,12,Desembre,5,14,Tarda,Desobeir el senyal del semàfor,0,1,0,1,2,"430589,38","4583116,32",2.168494066851272,41.39476272089581
2019S009394    ,7,Horta-Guinardó,33,el Baix Guinardó,73900,Mare de Déu de Montserrat                         ,0432U0432U,Dijous,Dj,Laboral,2019,12,Desembre,5,14,Tarda,No és causa del  vianant,0,2,0,2,1,"430514,91","4585410,16",2.167339630106819,41.4154158857772
2019S009395    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,194406,Sant Antoni Maria Claret / Maragall               ,0052 0054,Dijous,Dj,Laboral,2019,12,Desembre,5,14,Tarda,No és causa del  vianant,0,1,0,1,2,"431625,87","4585436,18",2.1806287379846996,41.41574567034581
2019S009396    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,370407,Número 5 Zona Franca                              ,0004 0014,Dijous,Dj,Laboral,2019,12,Desembre,5,14,Tarda,No és causa del  vianant,0,0,0,0,2,"427282,47","4575355,62",2.129873084780438,41.32457301652871
2019S009397    ,10,Sant Martí,71,Provençals del Poblenou,701414,Bac de Roda / Corts Catalanes                     ,20710000,Dijous,Dj,Laboral,2019,12,Desembre,5,14,Tarda,No és causa del  vianant,0,1,0,1,2,"433081,94","4584971,32",2.198101506657737,41.41168161088218
2019S009398    ,4,Les Corts,19,les Corts,144601,Diagonal / Numància                               ,0579 0587,Dijous,Dj,Laboral,2019,12,Desembre,5,17,Tarda,No és causa del  vianant,0,1,0,1,3,"427557,22","4582526,09",2.132298366571566,41.38917900800585
2019S009399    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació                                         ,0175 0181,Dijous,Dj,Laboral,2019,12,Desembre,5,18,Tarda,No és causa del  vianant,0,1,0,1,2,"429845,32","4582052,28",2.1597180482435014,41.38511471659457
2019S009400    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,328604,Subirats                                          ,0006 0006,Dijous,Dj,Laboral,2019,12,Desembre,5,18,Tarda,No és causa del  vianant,0,1,0,1,3,"431125,13","4586660,62",2.174497962232744,41.42673082552575
2019S009401    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,223606,Muntaner / Arimon                                 ,0523 0523,Dijous,Dj,Laboral,2019,12,Desembre,5,19,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"427915,92","4584164,45",2.13639293638886,41.40396716883526
2019S009402    ,9,Sant Andreu,59,el Bon Pastor,701321,São Paulo                                         ,0033 0033,Dijous,Dj,Laboral,2019,12,Desembre,5,17,Tarda,No és causa del  vianant,0,1,0,1,2,"433249,77","4588036,17",2.1997705287700686,41.439299466069706
2019S009403    ,8,Nou Barris,45,Porta,255500,Piferrer                                          ,0114 0120,Dijous,Dj,Laboral,2019,12,Desembre,5,19,Tarda,No és causa del  vianant,0,1,0,1,2,"431452,64","4587398,46",2.178333334916303,41.433404270166186
2019S009404    ,9,Sant Andreu,59,el Bon Pastor,701357,Potosí                                            ,0006 0006,Dijous,Dj,Laboral,2019,12,Desembre,5,19,Tarda,No és causa del  vianant,0,1,0,1,2,"433205,62","4588407,36",2.199201000000504,41.442638939180725
2019S009405    ,9,Sant Andreu,61,la Sagrera,238308,Pacífic / Cortit                                  ,0020 0020,Dijous,Dj,Laboral,2019,12,Desembre,5,17,Tarda,No és causa del  vianant,0,1,0,1,2,"432404,44","4586558,31",2.18981838057399,41.42591819556106
2019S009406    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Calàbria                                  ,0064 0064,Dijous,Dj,Laboral,2019,12,Desembre,5,19,Tarda,No és causa del  vianant,0,1,0,1,2,"429150,9","4581714,88",2.1514530934967677,41.38201495891853
2019S009407    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,171400,Joan d'Àustria / Almogàvers                       ,0103 0103,Dijous,Dj,Laboral,2019,12,Desembre,5,20,Tarda,No és causa del  vianant,0,2,0,2,2,"432220,75","4583178,07",2.1879994783670482,41.395458237620666
2019S009408    ,10,Sant Martí,72,Sant Martí de Provençals,158504,Huelva                                            ,0093 0099,Dijous,Dj,Laboral,2019,12,Desembre,5,17,Tarda,No és causa del  vianant,0,1,0,1,2,"433119,13","4585821,03",2.1984523561409444,41.419337719829045
2019S009409    ,4,Les Corts,19,les Corts,701433,Prat de la Riba / Sarrià                          ,320000,Dijous,Dj,Laboral,2019,12,Desembre,5,20,Tarda,No és causa del  vianant,0,1,0,1,2,"427354,46","4582898,6",2.129828713362058,41.39251570428359
2019S009410    ,7,Horta-Guinardó,43,Horta,700060,Lisboa / Porto                                    ,0018 0018,Dijous,Dj,Laboral,2019,12,Desembre,5,19,Tarda,No és causa del  vianant,0,2,0,2,2,"429742,78","4586952,5",2.1579220894736553,41.4292397550172
2019S009411    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,70607,Casanova / Consell de Cent                        ,0074 0074,Dijous,Dj,Laboral,2019,12,Desembre,5,18,Tarda,No és causa del  vianant,0,0,0,0,2,"429758,43","4582104,02",2.1586729352103187,41.38557312341166
2019S009412    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Aribau                                    ,0214 0216,Dijous,Dj,Laboral,2019,12,Desembre,5,22,Nit,No és causa del  vianant,0,1,0,1,2,"429862,12","4582405,47",2.159878007494844,41.38829721422888
2019S009413    ,10,Sant Martí,65,el Clot,18505,Aragó                                             ,0560 0560,Dijous,Dj,Laboral,2019,12,Desembre,5,22,Nit,No és causa del  vianant,0,1,0,1,2,"431965,21","4584468,26",2.1847977892338006,41.4070568575263
2019S009414    ,2,Eixample,6,la Sagrada Família,289105,Rosselló / Cartagena                              ,0513B0513B,Divendres,Dv,Laboral,2019,12,Desembre,6,0,Nit,No és causa del  vianant,0,1,0,1,2,"431338,45","4584637,52",2.177280658888968,41.40852794009225
2019S009415    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes                                   ,0521 0521,Dijous,Dj,Laboral,2019,12,Desembre,5,20,Tarda,No és causa del  vianant,0,2,0,2,2,"429696,6","4581720,19",2.1579781141889858,41.382110722515314
2019S009416    ,3,Sants-Montjuïc,17,Sants - Badal,187207,Madrid                                            ,0122 0126,Dijous,Dj,Laboral,2019,12,Desembre,5,23,Nit,No és causa del  vianant,0,0,1,1,2,"427242,62","4581402,58",2.128671004601587,41.37903167881653
2019S009417    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,General Mitre / Doctor Roux                       ,360000,Divendres,Dv,Laboral,2019,12,Desembre,6,4,Nit,No és causa del  vianant,0,4,0,4,2,"427635,97","4583126,35",2.133168359482719,41.39459234812345
2019S009418    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,144306,Pi i Margall / Pau Alsina                         ,0047 0047,Dijous,Dj,Laboral,2019,12,Desembre,5,19,Tarda,No és causa del  vianant,0,1,0,1,5,"430181,6","4584671,51",2.1634371239749965,41.40873427455436
2019S009419    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel / París                                ,0225 0225,Divendres,Dv,Laboral,2019,12,Desembre,6,6,Matí,No és causa del  vianant,0,2,0,2,2,"428956,9","4582700,18",2.1490174808354667,41.390871976700595
2019S009420    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa                                         ,0017 0017,Divendres,Dv,Laboral,2019,12,Desembre,6,7,Matí,No és causa del  vianant,0,2,0,2,2,"432700,21","4585234,66",2.1935052114314457,41.41402148809568
2019S009421    ,10,Sant Martí,71,Provençals del Poblenou,144601,Marroc / Diagonal                                 ,0152 0152,Divendres,Dv,Laboral,2019,12,Desembre,6,8,Matí,No és causa del  vianant,0,1,0,1,2,"433003,71","4584361,21",2.1972332244621406,41.40618005480904
2019S009422    ,4,Les Corts,20,la Maternitat i Sant Ramon,121708,Felipe de Paz                                     ,0032 0032,Divendres,Dv,Laboral,2019,12,Desembre,6,9,Matí,No és causa del  vianant,0,1,0,1,1,"426845,19","4581324,32",2.123928137471687,41.378290745143616
2019S009423    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Girona                          ,0655 0655,Divendres,Dv,Laboral,2019,12,Desembre,6,11,Matí,No és causa del  vianant,0,0,0,0,2,"430942,6","4582939,19",2.1727390434605267,41.3931978379143
2019S009424    ,2,Eixample,6,la Sagrada Família,238400,Padilla / Carsi                                   ,0275 0275,Divendres,Dv,Laboral,2019,12,Desembre,6,13,Matí,No és causa del  vianant,0,1,0,1,2,"431216,1","4584417,86",2.1758419635090016,41.406539079938156
2019S009425    ,10,Sant Martí,70,el Besòs i el Maresme,186703,Llull                                             ,0404X0404X,Divendres,Dv,Laboral,2019,12,Desembre,6,13,Matí,No és causa del  vianant,0,1,0,1,1,"434616,04","4584962,17",2.2164563023982753,41.41172566164971
2019S009426    ,2,Eixample,5,el Fort Pienc,178308,Lepant / Corts Catalanes                          ,0188B0188B,Divendres,Dv,Laboral,2019,12,Desembre,6,14,Tarda,No és causa del  vianant,0,1,0,1,2,"431737,46","4583730,04",2.182156602794096,41.40038867224953
2019S009427    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia                                            ,0013 0013,Divendres,Dv,Laboral,2019,12,Desembre,6,13,Matí,No és causa del  vianant,0,1,0,1,1,"430505,23","4582538,2",2.1675540106007096,41.38954855906123
2019S009428    ,9,Sant Andreu,60,Sant Andreu,15052,Santa Coloma                                      ,0002 0002,Divendres,Dv,Laboral,2019,12,Desembre,6,16,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"432782,06","4588811,63",2.194086131280603,41.446244615650855
2019S009429    ,2,Eixample,7,la Dreta de l'Eixample,232902,Fontanella / Urquinaona                           ,0012 0013,Divendres,Dv,Laboral,2019,12,Desembre,6,15,Tarda,No és causa del  vianant,0,1,0,1,2,"430908,72","4582425,03",2.1723925627136356,41.38856409414772
2019S009430    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,Comte d'Urgell / París                            ,0116 0118,Divendres,Dv,Laboral,2019,12,Desembre,6,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"428918,48","4582611,86",2.148568361517706,41.39007311986935
2019S009431    ,9,Sant Andreu,59,el Bon Pastor,123306,Potosí / República Dominicana                     ,0054 0054,Divendres,Dv,Laboral,2019,12,Desembre,6,18,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"433006,69","4588382,57",2.1968226536229363,41.44239906609047
2019S009432    ,10,Sant Martí,73,la Verneda i la Pau,15201,Maresme / Andrade                                 ,0240 0240,Divendres,Dv,Laboral,2019,12,Desembre,6,18,Tarda,No és causa del  vianant,0,1,0,1,1,"433763,15","4585854,51",2.2061545602727928,41.419692691588054
2019S009433    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198203,Marquès de l'Argentera                            ,0015 0015,Divendres,Dv,Laboral,2019,12,Desembre,6,18,Tarda,No és causa del  vianant,0,1,0,1,2,"431935,29","4581992,39",2.1847185731270033,41.38475511995554
2019S009434    ,1,Ciutat Vella,2,el Barri Gòtic,18006,Colom                                             ,9999 9999,Divendres,Dv,Laboral,2019,12,Desembre,6,20,Tarda,No és causa del  vianant,0,2,0,2,2,"431666,41","4581603,15",2.181547034303357,41.38122655262697
2019S009435    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris                                        ,0085 0085,Divendres,Dv,Laboral,2019,12,Desembre,6,20,Tarda,No és causa del  vianant,0,1,0,1,2,"430759,07","4582576,69",2.170585457003704,41.38991714661077
2019S009436    ,2,Eixample,10,Sant Antoni,223606,Muntaner                                          ,0007 0007,Divendres,Dv,Laboral,2019,12,Desembre,6,21,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"430103,27","4581911,22",2.1628191365479292,41.38386673467576
2019S009437    ,1,Ciutat Vella,3,la Barceloneta,197302,Marina                                            ,0013 0013,Divendres,Dv,Laboral,2019,12,Desembre,6,22,Nit,No és causa del  vianant,0,0,0,0,2,"432970,48","4582192,85",2.1970760973212347,41.386647644874245
2019S009438    ,10,Sant Martí,65,el Clot,209900,Meridiana                                         ,0190 0192,Dissabte,Ds,Laboral,2019,12,Desembre,7,1,Nit,No és causa del  vianant,0,1,0,1,2,"432163,83","4585131,61",2.1870993963297187,41.41304819399926
2019S009439    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós                                         ,0124 0124,Dissabte,Ds,Laboral,2019,12,Desembre,7,3,Nit,No és causa del  vianant,0,1,0,1,2,"429575,2","4586417,8",2.1559790416443763,41.42440928351646
2019S009440    ,2,Eixample,5,el Fort Pienc,89004,Consell de Cent / Sicília                         ,0456 0456,Dissabte,Ds,Laboral,2019,12,Desembre,7,6,Matí,No és causa del  vianant,0,1,0,1,2,"431248,77","4583583,03",2.176327748180462,41.39902291346217
