"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ causa mediata","Coordenada UTM (Y)","Coordenada UTM (X)"
2011S007821,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0008 0008",Dissabte,Ds,Laboral,2011,11,Novembre,19,11,Mat°,"No hi ha causa mediata","4581489,69",428921
2011S004336,2,Eixample,9,"la Nova Esquerra de l'Eixample",110803,Entenáa,"0081 0083",Divendres,Dv,Laboral,2011,6,Juny,24,22,Nit,"No hi ha causa mediata","4581419,51","429086,6"
2011S004411,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0409 0409",Dimarts,Dm,Laboral,2011,6,Juny,28,17,Tarda,"No hi ha causa mediata","4583161,88","429423,34"
2011S007306,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0409 0409",Dissabte,Ds,Laboral,2011,10,Octubre,29,0,Nit,"No hi ha causa mediata","4583161,88","429423,34"
2011S002278,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0056 0056",Diumenge,Dg,Laboral,2011,4,Abril,3,17,Tarda,"No hi ha causa mediata","4582882,55","430276,41"
2011S006750,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0068 0072",Divendres,Dv,Laboral,2011,10,Octubre,7,13,Mat°,"No hi ha causa mediata","4582978,24","430188,51"
2011S002369,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0068 0072",Dijous,Dj,Laboral,2011,4,Abril,7,9,Mat°,"No hi ha causa mediata","4582978,24","430188,51"
2011S002074,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0068 0072",Dissabte,Ds,Laboral,2011,3,Mará,26,18,Tarda,"No hi ha causa mediata","4582978,24","430188,51"
2011S007428,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0073 0073",Divendres,Dv,Laboral,2011,11,Novembre,4,16,Tarda,"No hi ha causa mediata","4582758,54","430087,64"
2011S000582,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0239 0239",Dijous,Dj,Laboral,2011,1,Gener,27,22,Nit,"No hi ha causa mediata","4582855,82","429901,09"
2011S006452,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0595 0599",Dimarts,Dm,Laboral,2011,9,Setembre,27,18,Tarda,"No hi ha causa mediata","4582388,33","430379,74"
2011S007440,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0281 0281",Dissabte,Ds,Laboral,2011,11,Novembre,5,9,Mat°,"No hi ha causa mediata","4582949,75","430372,95"
2011S000250,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0281 0281",Divendres,Dv,Laboral,2011,1,Gener,14,8,Mat°,"No hi ha causa mediata","4582949,75","430372,95"
2011S006643,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0269 0269",Dimarts,Dm,Laboral,2011,10,Octubre,4,10,Mat°,"No hi ha causa mediata","4583047,01","430284,22"
2011S007025,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0310 0310",Dimarts,Dm,Laboral,2011,10,Octubre,18,16,Tarda,"No hi ha causa mediata","4583121,17","430394,36"
2011S001726,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0090 0090",Dilluns,Dl,Laboral,2011,3,Mará,14,14,Tarda,"No hi ha causa mediata",4583134,"430045,84"
2011S003218,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0065 0065",Dijous,Dj,Laboral,2011,5,Maig,12,13,Mat°,"No hi ha causa mediata","4583060,98","430470,41"
2011S005317,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0099 0101",Divendres,Dv,Laboral,2011,8,Agost,5,14,Tarda,"No hi ha causa mediata","4583211,53","430326,17"
2011S004581,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0099 0101",Dimarts,Dm,Laboral,2011,7,Juliol,5,14,Tarda,"No hi ha causa mediata","4583211,53","430326,17"
2011S008196,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0237 0237",Dilluns,Dl,Laboral,2011,12,Desembre,5,11,Mat°,"No hi ha causa mediata","4582790,74","430026,74"
2011S007908,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0249 0249",Dimecres,Dc,Laboral,2011,11,Novembre,23,13,Mat°,"No hi ha causa mediata","4582899,27","430137,09"
2011S001192,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0361B0361B,Diumenge,Dg,Laboral,2011,2,Febrer,20,20,Tarda,"No hi ha causa mediata","4583396,02","430142,09"
2011S000803,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0361B0361B,Diumenge,Dg,Laboral,2011,2,Febrer,6,7,Mat°,Alcoholämia,"4583396,02","430142,09"
2011S002381,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0371 0371",Dijous,Dj,Laboral,2011,4,Abril,7,17,Tarda,"No hi ha causa mediata","4583348,62","429996,73"
2011S002178,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0385 0385",Dijous,Dj,Laboral,2011,3,Mará,31,8,Mat°,"No hi ha causa mediata","4583312,29","429894,47"
2011S001494,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0438 0438",Divendres,Dv,Laboral,2011,3,Mará,4,2,Nit,"No hi ha causa mediata","4583397,95","429990,21"
2011S000884,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0438 0438",Dimecres,Dc,Laboral,2011,2,Febrer,9,8,Mat°,"No hi ha causa mediata","4583397,95","429990,21"
2011S002366,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0438 0438",Dijous,Dj,Laboral,2011,4,Abril,7,9,Mat°,"No hi ha causa mediata","4583397,95","429990,21"
2011S003364,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0181 0181",Dimecres,Dc,Laboral,2011,5,Maig,18,10,Mat°,"No hi ha causa mediata","4583304,86","430048,11"
2011S001871,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,0212X0212X,Dissabte,Ds,Laboral,2011,3,Mará,19,16,Tarda,"No hi ha causa mediata","4583880,78","431407,47"
2011S007786,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0520 0520",Dimecres,Dc,Laboral,2011,11,Novembre,23,10,Mat°,"No hi ha causa mediata","4584305,78","431606,81"
2011S008504,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,0528B0528B,Dissabte,Ds,Laboral,2011,12,Desembre,17,23,Nit,"No hi ha causa mediata","4584335,79","431649,84"
2011S005461,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Divendres,Dv,Laboral,2011,8,Agost,12,19,Tarda,"No hi ha causa mediata","4583317,43","429831,27"
2011S007960,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0510 0510",Divendres,Dv,Laboral,2011,11,Novembre,25,16,Tarda,"No hi ha causa mediata","4584245,48","431552,98"
2011S006180,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Dissabte,Ds,Laboral,2011,9,Setembre,17,19,Tarda,"No hi ha causa mediata","4583353,85","430023,88"
2011S007154,2,Eixample,6,"la Sagrada Fam°lia",238400,Padilla,"0190 0190",Dissabte,Ds,Laboral,2011,10,Octubre,22,15,Tarda,"No hi ha causa mediata","4584012,23","431639,22"
2011S003413,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0130 0130",Divendres,Dv,Laboral,2011,5,Maig,20,2,Nit,"No hi ha causa mediata","4582954,09","429674,94"
2011S008477,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0158 0158",Dissabte,Ds,Laboral,2011,12,Desembre,17,0,Nit,"No hi ha causa mediata","4583110,95","429523,87"
2011S007253,2,Eixample,6,"la Sagrada Fam°lia",18505,Arag¢,"0518 0518",Dijous,Dj,Laboral,2011,10,Octubre,27,10,Mat°,"No hi ha causa mediata","4584276,1",431781
2011S004424,2,Eixample,6,"la Sagrada Fam°lia",105304,"Dos de Maig","0233 0233",Dimarts,Dm,Laboral,2011,6,Juny,28,20,Tarda,"No hi ha causa mediata","4584426,96","431756,11"
2011S006408,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0530 0530",Dilluns,Dl,Laboral,2011,9,Setembre,26,12,Mat°,"No hi ha causa mediata","4584365,25","431672,7"
2011S002626,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0479 0483",Divendres,Dv,Laboral,2011,4,Abril,15,17,Tarda,"No hi ha causa mediata","4584165,4","431431,26"
2011S008296,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0479 0483",Divendres,Dv,Laboral,2011,12,Desembre,9,23,Nit,"No hi ha causa mediata","4584165,4","431431,26"
2011S006480,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,0419B0419B,Dimecres,Dc,Laboral,2011,9,Setembre,28,13,Mat°,"No hi ha causa mediata","4584211,38","431282,35"
2011S002294,2,Eixample,6,"la Sagrada Fam°lia",268003,Provenáa,"0528 0528",Dilluns,Dl,Laboral,2011,4,Abril,4,16,Tarda,"No hi ha causa mediata","4584528,29","431453,12"
2011S001858,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0282 0282",Dissabte,Ds,Laboral,2011,3,Mará,19,7,Mat°,Alcoholämia,"4584040,14","431984,8"
2011S006445,2,Eixample,6,"la Sagrada Fam°lia",146902,"Glïries Catalanes",0008I0008I,Dimarts,Dm,Laboral,2011,9,Setembre,27,16,Tarda,"No hi ha causa mediata","4584056,28","432003,1"
2011S002183,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0496 0496",Dijous,Dj,Laboral,2011,3,Mará,31,11,Mat°,"No hi ha causa mediata","4584467,5","431579,84"
2011S003796,2,Eixample,7,"la Dreta de l'Eixample",268003,Provenáa,"0237 0239",Divendres,Dv,Laboral,2011,6,Juny,3,16,Tarda,"No hi ha causa mediata","4582978,22","429835,56"
2011S004885,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0476 0476",Divendres,Dv,Laboral,2011,7,Juliol,15,19,Tarda,"No hi ha causa mediata","4584371,3","431485,99"
2011S004402,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0521 0521",Dimarts,Dm,Laboral,2011,6,Juny,28,10,Mat°,"No hi ha causa mediata","4584355,83","431622,52"
2011S005349,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,0211X0211X,Dissabte,Ds,Laboral,2011,8,Agost,6,17,Tarda,"No hi ha causa mediata","4583871,82","431387,39"
2011S007174,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0349 0351",Diumenge,Dg,Laboral,2011,10,Octubre,23,12,Mat°,"No hi ha causa mediata","4582706,54","430321,87"
2011S001299,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0239 0247",Dijous,Dj,Laboral,2011,2,Febrer,24,14,Tarda,"No hi ha causa mediata","4582452,42","430254,63"
2011S001426,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0061 0061",Dimarts,Dm,Laboral,2011,3,Mará,1,18,Tarda,"No hi ha causa mediata","4582932,76","430144,52"
2011S002585,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0079 0079",Dijous,Dj,Laboral,2011,4,Abril,14,12,Mat°,"No hi ha causa mediata","4583048,75","430038,71"
2011S005634,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0231 0231",Dimecres,Dc,Laboral,2011,8,Agost,24,12,Mat°,"No hi ha causa mediata","4582799,91","429834,46"
2011S007842,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0013 0013",Diumenge,Dg,Laboral,2011,11,Novembre,20,7,Mat°,"No hi ha causa mediata","4582538,15","430505,05"
2011S003127,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,0019B0019B,Dilluns,Dl,Laboral,2011,5,Maig,9,18,Tarda,"No hi ha causa mediata","4582603,02","430444,89"
2011S002584,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0045 0045",Dijous,Dj,Laboral,2011,4,Abril,14,11,Mat°,"No hi ha causa mediata","4582787,3","430276,67"
2011S008020,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0157 0157",Dilluns,Dl,Laboral,2011,11,Novembre,28,9,Mat°,"No hi ha causa mediata","4583119,21","430229,19"
2011S008566,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0019 0020",Dimarts,Dm,Laboral,2011,12,Desembre,20,14,Tarda,"No hi ha causa mediata","4583161,52","431093,74"
2011S005629,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0023 0023",Dimarts,Dm,Laboral,2011,8,Agost,23,22,Nit,"No hi ha causa mediata","4583232,06","431104,6"
2011S001647,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0026 0026",Dijous,Dj,Laboral,2011,3,Mará,10,18,Tarda,"No hi ha causa mediata","4583204,02","431141,7"
2011S005892,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0029 0029",Dimecres,Dc,Laboral,2011,9,Setembre,7,1,Nit,"No hi ha causa mediata","4583198,42","431165,91"
2011S005948,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0395 0397",Divendres,Dv,Laboral,2011,9,Setembre,9,13,Mat°,"No hi ha causa mediata","4583128,36","430752,5"
2011S007160,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0340 0340",Dissabte,Ds,Laboral,2011,10,Octubre,22,21,Tarda,"No hi ha causa mediata","4582926,55","430577,72"
2011S002447,2,Eixample,7,"la Dreta de l'Eixample",74404,Catalunya,"0012 0013",Dissabte,Ds,Laboral,2011,4,Abril,9,15,Tarda,"No hi ha causa mediata","4582343,3","430769,65"
2011S008759,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0655 0655",Dimarts,Dm,Laboral,2011,12,Desembre,27,19,Tarda,"No hi ha causa mediata","4582939,91","430943,38"
2011S001675,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0655 0655",Divendres,Dv,Laboral,2011,3,Mará,11,21,Tarda,"No hi ha causa mediata","4582939,91","430943,38"
2011S008609,2,Eixample,7,"la Dreta de l'Eixample",28305,"AusiÖs Marc","0014 0014",Dimecres,Dc,Laboral,2011,12,Desembre,21,15,Tarda,"No hi ha causa mediata","4582656,16",431110
2011S006513,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0007 0009",Divendres,Dv,Laboral,2011,9,Setembre,30,14,Tarda,"No hi ha causa mediata","4582345,48","430504,82"
2011S005851,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0011 0011",Dilluns,Dl,Laboral,2011,9,Setembre,5,16,Tarda,"No hi ha causa mediata","4582358,45","430491,92"
2011S007891,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0105 0105",Dimarts,Dm,Laboral,2011,11,Novembre,22,18,Tarda,"No hi ha causa mediata","4582739,29","430599,85"
2011S008116,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0110 0110",Dijous,Dj,Laboral,2011,12,Desembre,1,15,Tarda,"No hi ha causa mediata","4582793,1","430577,83"
2011S002876,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0122 0124",Divendres,Dv,Laboral,2011,4,Abril,29,8,Mat°,"No hi ha causa mediata","4582897,28","430476,36"
2011S002244,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0300 0300",Divendres,Dv,Laboral,2011,4,Abril,1,8,Mat°,"No hi ha causa mediata","4582964,62","430808,36"
2011S007433,2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0045 0045",Divendres,Dv,Laboral,2011,11,Novembre,4,20,Tarda,"No hi ha causa mediata","4582963,71","430942,18"
2011S008159,2,Eixample,7,"la Dreta de l'Eixample",232902,Urquinaona,"0007 0007",Dissabte,Ds,Laboral,2011,12,Desembre,3,4,Nit,"No hi ha causa mediata","4582536,48","431016,65"
2011S002181,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0009 0009",Dijous,Dj,Laboral,2011,3,Mará,31,9,Mat°,"No hi ha causa mediata","4582434,97","430599,21"
2011S006128,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604",Divendres,Dv,Laboral,2011,9,Setembre,16,9,Mat°,"No hi ha causa mediata","4582245,25","430308,02"
2011S003933,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0632 0632",Dimarts,Dm,Laboral,2011,6,Juny,7,17,Tarda,"No hi ha causa mediata","4582463,45","430531,06"
2011S008474,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0650 0650",Dissabte,Ds,Laboral,2011,12,Desembre,17,2,Nit,"No hi ha causa mediata","4582658,06","430729,47"
2011S005161,2,Eixample,7,"la Dreta de l'Eixample",342900,Trafalgar,"0025 0025",Dijous,Dj,Laboral,2011,7,Juliol,28,18,Tarda,"No hi ha causa mediata","4582528,4","431237,91"
2011S003135,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0011 0011",Dilluns,Dl,Laboral,2011,5,Maig,9,20,Tarda,"No hi ha causa mediata","4582619,92","430904,35"
2011S003212,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0011 0011",Dijous,Dj,Laboral,2011,5,Maig,12,11,Mat°,"No hi ha causa mediata","4582619,92","430904,35"
2011S006282,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0702 0702",Dimecres,Dc,Laboral,2011,9,Setembre,21,13,Mat°,"No hi ha causa mediata","4582993,8","431072,71"
2011S002518,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0029 0029",Dimarts,Dm,Laboral,2011,4,Abril,12,12,Mat°,"No hi ha causa mediata","4582946,86","431310,74"
2011S002472,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0090 0090",Diumenge,Dg,Laboral,2011,4,Abril,10,14,Tarda,"No hi ha causa mediata","4582604,77","430761,98"
2011S004961,2,Eixample,7,"la Dreta de l'Eixample",71600,Casp,"0082 0082",Dimarts,Dm,Laboral,2011,7,Juliol,19,20,Tarda,"No hi ha causa mediata","4582940,28","431208,82"
2011S002892,2,Eixample,7,"la Dreta de l'Eixample",71600,Casp,"0037 0037",Divendres,Dv,Laboral,2011,4,Abril,29,9,Mat°,"No hi ha causa mediata","4582768,2","431001,88"
2011S005215,2,Eixample,7,"la Dreta de l'Eixample",250904,Pelai,"0011 0011",Diumenge,Dg,Laboral,2011,7,Juliol,31,21,Tarda,Alcoholämia,"4582129,55","430422,25"
2011S005560,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0029 0029",Divendres,Dv,Laboral,2011,8,Agost,19,20,Tarda,"No hi ha causa mediata","4582802,34","430726,11"
2011S003390,2,Eixample,7,"la Dreta de l'Eixample",9209,"Al° Bei","0001 0001",Dijous,Dj,Laboral,2011,5,Maig,19,11,Mat°,"No hi ha causa mediata","4582671,54","431285,38"
2011S005707,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0672 0672",Dilluns,Dl,Laboral,2011,8,Agost,29,18,Tarda,"No hi ha causa mediata","4582799,39","430874,05"
2011S002019,2,Eixample,7,"la Dreta de l'Eixample",309406,"Sant Pere","0020 0020B",Dijous,Dj,Laboral,2011,3,Mará,24,19,Tarda,"No hi ha causa mediata","4582431,56","430886,9"
2011S001482,2,Eixample,7,"la Dreta de l'Eixample",349309,Universitat,"0017 0017",Dijous,Dj,Laboral,2011,3,Mará,3,14,Tarda,"No hi ha causa mediata","4582230,23","430399,14"
2011S004348,2,Eixample,7,"la Dreta de l'Eixample",349309,Universitat,"0017 0017",Dissabte,Ds,Laboral,2011,6,Juny,25,15,Tarda,"No hi ha causa mediata","4582230,23","430399,14"
2011S006943,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0007 0007",Divendres,Dv,Laboral,2011,10,Octubre,14,16,Tarda,"No hi ha causa mediata","4582835,27","431420,12"
2011S002731,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0278 0278",Dijous,Dj,Laboral,2011,4,Abril,21,7,Mat°,"No hi ha causa mediata","4582861,84","430328,62"
2011S000738,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0441 0441",Dijous,Dj,Laboral,2011,2,Febrer,3,20,Tarda,"No hi ha causa mediata","4583417,13","431044,96"
2011S001492,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0441 0441",Dijous,Dj,Laboral,2011,3,Mará,3,20,Tarda,"No hi ha causa mediata","4583417,13","431044,96"
2011S007163,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0370 0370",Diumenge,Dg,Laboral,2011,10,Octubre,23,1,Nit,Alcoholämia,"4583385,99","430864,8"
2011S005757,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0346 0346",Dijous,Dj,Laboral,2011,9,Setembre,1,11,Mat°,"No hi ha causa mediata","4583300,35",431152
2011S001913,2,Eixample,5,"el Fort Pienc",28305,"AusiÖs Marc","0080 0080",Dilluns,Dl,Laboral,2011,3,Mará,21,16,Tarda,"No hi ha causa mediata","4583085,92","431560,72"
2011S001845,2,Eixample,5,"el Fort Pienc",28305,"AusiÖs Marc","0127 0129",Divendres,Dv,Laboral,2011,3,Mará,18,17,Tarda,"No hi ha causa mediata","4583274,27","431712,08"
2011S004545,2,Eixample,5,"el Fort Pienc",71600,Casp,"0096 0096",Diumenge,Dg,Laboral,2011,7,Juliol,3,23,Nit,Alcoholämia,"4583043,15","431314,37"
2011S001773,2,Eixample,5,"el Fort Pienc",335100,Tetuan,"0036 0037",Dimecres,Dc,Laboral,2011,3,Mará,16,9,Mat°,"No hi ha causa mediata","4583152,89","431246,29"
2011S004315,2,Eixample,5,"el Fort Pienc",197302,Marina,"0178 0178",Dijous,Dj,Laboral,2011,6,Juny,23,13,Mat°,"No hi ha causa mediata","4583592,71","431696,02"
2011S008818,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0727 0727",Divendres,Dv,Laboral,2011,12,Desembre,30,15,Tarda,"No hi ha causa mediata","4583492,9","431509,45"
2011S005551,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0731 0731",Dijous,Dj,Laboral,2011,8,Agost,18,23,Nit,"No hi ha causa mediata","4583538,8","431555,75"
2011S004949,2,Eixample,5,"el Fort Pienc",9209,"Al° Bei","0130 0130",Dimarts,Dm,Laboral,2011,7,Juliol,19,13,Mat°,"No hi ha causa mediata","4583375,73","432039,19"
2011S000842,2,Eixample,5,"el Fort Pienc",197302,Marina,"0169 0175",Dilluns,Dl,Laboral,2011,2,Febrer,7,17,Tarda,"No hi ha causa mediata","4583608,29","431599,81"
2011S006492,2,Eixample,5,"el Fort Pienc",197302,Marina,"0169 0175",Dimecres,Dc,Laboral,2011,9,Setembre,28,18,Tarda,"No hi ha causa mediata","4583608,29","431599,81"
2011S005821,2,Eixample,5,"el Fort Pienc",146902,"Glïries Catalanes",0001X0001X,Diumenge,Dg,Laboral,2011,9,Setembre,4,12,Mat°,"No hi ha causa mediata","4583938,87","432078,02"
2011S006365,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0796 0796",Dissabte,Ds,Laboral,2011,9,Setembre,24,12,Mat°,"No hi ha causa mediata","4583700,34","431795,29"
2011S004666,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0687 0689",Divendres,Dv,Laboral,2011,7,Juliol,8,12,Mat°,"No hi ha causa mediata","4583352,53","431364,93"
2011S004736,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0705 0705",Dilluns,Dl,Laboral,2011,7,Juliol,11,18,Tarda,"No hi ha causa mediata","4583405,28","431419,04"
2011S007933,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0816 0816",Dijous,Dj,Laboral,2011,11,Novembre,24,15,Tarda,"No hi ha causa mediata","4583787,89","431884,37"
2011S001400,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0816 0816",Dilluns,Dl,Laboral,2011,2,Febrer,28,15,Tarda,"No hi ha causa mediata","4583787,89","431884,37"
2011S004613,3,Sants-Montjuãc,11,"el Poble Sec",178400,Lleida,"0023 0023",Dimecres,Dc,Laboral,2011,7,Juliol,6,15,Tarda,"No hi ha causa mediata","4580719,2","429449,24"
2011S006240,2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0480 0480",Dimarts,Dm,Laboral,2011,9,Setembre,20,9,Mat°,"No hi ha causa mediata","4583676,67","431345,04"
2011S005681,3,Sants-Montjuãc,11,"el Poble Sec",281806,Ricart,"0024 0024",Dissabte,Ds,Laboral,2011,8,Agost,27,23,Nit,"No hi ha causa mediata","4580764,92","429668,84"
2011S000666,2,Eixample,5,"el Fort Pienc",73900,Castillejos,"0183 0183",Dimarts,Dm,Laboral,2011,2,Febrer,1,13,Mat°,"No hi ha causa mediata","4583938,68","431858,65"
2011S006042,2,Eixample,5,"el Fort Pienc",144601,Diagonal,"0277 0279",Dimarts,Dm,Laboral,2011,9,Setembre,13,10,Mat°,"No hi ha causa mediata","4583759,57","431274,79"
2011S007914,2,Eixample,5,"el Fort Pienc",144601,Diagonal,"0285 0285",Dimecres,Dc,Laboral,2011,11,Novembre,23,16,Tarda,"No hi ha causa mediata","4583746,91","431234,33"
