"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2014S004177,2,Eixample,21-2-10,"Sant Antoni",349706,"Comte d'Urgell","0062 0062",Divendres,5,Laboral,2014,6,Juny,6,18,Tarda,Desconegut,0,2,0,2,2,"4581697,54","429787,05"
2014S006583,2,Eixample,21-2-10,"Sant Antoni",349706,"Comte d'Urgell","0010 0010",Dissabte,6,Laboral,2014,9,Setembre,13,21,Tarda,Desconegut,0,1,0,1,3,"4581411,11","430067,33"
2014S002183,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",320704,Sarrià,"0019 0019",Dimarts,2,Laboral,2014,3,Març,25,08,Matí,Desconegut,0,1,0,1,2,"4582601,83","428733,83"
2014S005942,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0160 0160",Dijous,4,Laboral,2014,8,Agost,14,09,Matí,Desconegut,0,1,0,1,2,"4581865,72","428680,66"
2014S006243,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",287201,Roma,"0092 0092",Dijous,4,Laboral,2014,8,Agost,28,17,Tarda,Desconegut,0,1,0,1,2,"4581849,96","429033,26"
2014S007721,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",87009,"Comte Borrell",0184A0184A,Divendres,5,Laboral,2014,10,Octubre,24,11,Matí,Desconegut,0,1,0,1,1,"4582018,55","429277,89"
2014S007672,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",268003,Provença,"0039 0041",Dimecres,3,Laboral,2014,10,Octubre,22,19,Tarda,Desconegut,0,1,0,1,2,"4581922,68","428759,52"
2014S003843,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",350308,València,"0099 0099",Diumenge,7,Laboral,2014,5,Maig,25,19,Tarda,Desconegut,0,1,0,1,2,"4582108,64","429331,30"
2014S006033,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",54509,Calàbria,"0182 0182",Dimarts,2,Laboral,2014,8,Agost,19,02,Nit,Desconegut,0,1,0,1,3,"4581831,78","429088,14"
2014S000623,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0509 0509",Dilluns,1,Laboral,2014,1,Gener,27,12,Matí,Desconegut,0,1,0,1,2,"4581668,50","429644,21"
2014S000402,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0509 0509",Dissabte,6,Laboral,2014,1,Gener,18,06,Matí,Desconegut,0,1,0,1,2,"4581668,50","429644,21"
2014S000285,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0071 0071",Dilluns,1,Laboral,2014,1,Gener,13,19,Tarda,Desconegut,0,1,0,1,2,"4581795,10","429647,18"
2014S009417,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",287201,Roma,"0049 0049",Dissabte,6,Laboral,2014,12,Desembre,20,23,Nit,Desconegut,0,0,0,0,2,"4581768,98","428784,03"
2014S005738,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0166 0166",Dilluns,1,Laboral,2014,8,Agost,4,15,Tarda,Desconegut,0,1,0,1,2,"4581859,63","429256,13"
2014S003862,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0166 0166",Dilluns,1,Laboral,2014,5,Maig,26,13,Matí,Desconegut,0,1,0,1,3,"4581859,63","429256,13"
2014S006422,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0106 0106",Dissabte,6,Laboral,2014,9,Setembre,6,13,Matí,Desconegut,0,2,0,2,2,"4581935,15","429377,99"
2014S001527,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0124 0124",Divendres,5,Laboral,2014,2,Febrer,28,18,Tarda,Desconegut,0,1,0,1,2,"4581993,24","429437,14"
2014S006602,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0131 0131",Dilluns,1,Laboral,2014,9,Setembre,15,10,Matí,Desconegut,0,1,0,1,2,"4581965,02","429374,94"
2014S009141,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0145 0145",Divendres,5,Laboral,2014,12,Desembre,12,16,Tarda,Desconegut,0,1,0,1,3,"4582003,89","429414,59"
2014S008383,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0214 0216",Divendres,5,Laboral,2014,11,Novembre,14,21,Tarda,Desconegut,0,1,0,1,1,"4582104,32","429008,18"
2014S008680,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",191204,Mallorca,"0067 0067",Dimecres,3,Laboral,2014,11,Novembre,26,10,Matí,Desconegut,0,1,0,1,4,"4582003,01","429031,99"
2014S007107,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",191204,Mallorca,"0060 0060",Divendres,5,Laboral,2014,10,Octubre,3,13,Matí,Desconegut,0,1,0,1,2,"4581906,85","428967,21"
2014S003319,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0095 0095",Dimarts,2,Laboral,2014,5,Maig,6,15,Tarda,Desconegut,0,1,0,1,2,"4581933,21","429512,16"
2014S006292,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell",0111B0111B,Dilluns,1,Laboral,2014,9,Setembre,1,16,Tarda,Desconegut,0,2,0,2,2,"4581993,09","429450,77"
2014S003100,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell",0111B0111B,Diumenge,7,Laboral,2014,4,Abril,27,22,Nit,Desconegut,0,1,0,1,2,"4581993,09","429450,77"
2014S006644,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell","0119 0119",Dimarts,2,Laboral,2014,9,Setembre,16,14,Tarda,Desconegut,0,1,0,1,2,"4582039,82","429408,10"
2014S004170,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",100800,Diputació,"0052 0052",Divendres,5,Laboral,2014,6,Juny,6,12,Matí,Desconegut,0,1,0,1,2,"4581420,04","429231,37"
2014S009159,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0200 0200",Dissabte,6,Laboral,2014,12,Desembre,13,03,Nit,Desconegut,0,0,0,0,2,"4582012,67","429097,37"
2014S000593,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",287201,Roma,"0018 0018",Dissabte,6,Laboral,2014,1,Gener,25,07,Matí,Desconegut,0,1,0,1,2,"4581604,82","428589,12"
2014S002225,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0064 0064",Dimecres,3,Laboral,2014,3,Març,26,16,Tarda,Desconegut,0,1,0,1,1,"4581714,78","429150,63"
2014S006673,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",100800,Diputació,0045B0045B,Dimecres,3,Laboral,2014,9,Setembre,17,17,Tarda,Desconegut,0,0,0,0,1,"4581444,52","429225,28"
2014S004666,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0112 0114",Dimarts,2,Laboral,2014,6,Juny,24,21,Tarda,Altres,0,1,0,1,1,"4581580,77","429146,26"
2014S004063,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",18505,Aragó,"0057 0057",Dilluns,1,Laboral,2014,6,Juny,2,23,Nit,Desconegut,0,1,0,1,2,"4581541,52","428943,01"
2014S007652,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",100800,Diputació,0047B0047B,Dimecres,3,Laboral,2014,10,Octubre,22,10,Matí,Desconegut,0,1,0,1,2,"4581481,31","429250,19"
2014S006862,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",100800,Diputació,"0079 0079",Dijous,4,Laboral,2014,9,Setembre,25,00,Nit,Desconegut,0,1,0,1,2,"4581630,85","429415,96"
2014S002217,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",162002,"Josep Tarradellas","0062 0062",Dimecres,3,Laboral,2014,3,Març,26,13,Matí,Desconegut,0,1,0,1,1,"4582118,46","428435,67"
2014S001643,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",289105,Rosselló,"0106 0106",Dimecres,3,Laboral,2014,3,Març,5,15,Tarda,Desconegut,0,1,0,1,2,"4582373,75","429057,26"
2014S004274,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0173 0173",Dimarts,2,Laboral,2014,6,Juny,10,19,Tarda,Desconegut,0,1,0,1,2,"4582001,62","428517,09"
2014S001404,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0025 0025",Dimarts,2,Laboral,2014,2,Febrer,25,13,Matí,Desconegut,0,1,0,1,1,"4582363,46","430221,55"
2014S000533,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0084 0084",Dimecres,3,Laboral,2014,1,Gener,22,21,Tarda,Desconegut,0,1,0,1,2,"4581811,13","429675,80"
2014S004575,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0173 0173",Divendres,5,Laboral,2014,6,Juny,20,13,Matí,Desconegut,0,1,0,1,1,"4582652,21","429503,80"
2014S006955,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0172 0172",Diumenge,7,Laboral,2014,9,Setembre,28,13,Matí,Desconegut,0,1,0,1,2,"4582183,94","429632,76"
2014S001503,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0305 0309",Divendres,5,Laboral,2014,2,Febrer,28,10,Matí,Desconegut,0,1,0,1,2,"4582476,28","430087,11"
2014S003200,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent",0309B0309B,Dimecres,3,Laboral,2014,4,Abril,30,18,Tarda,Desconegut,0,1,0,1,2,"4582489,69","430090,07"
2014S007558,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0057 0057",Diumenge,7,Laboral,2014,10,Octubre,19,13,Matí,Desconegut,0,2,0,2,2,"4582031,94","429797,47"
2014S005055,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0157 0157",Dimarts,2,Laboral,2014,7,Juliol,8,16,Tarda,Desconegut,0,1,0,1,2,"4581949,01","429739,91"
2014S001471,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0201 0203",Diumenge,7,Laboral,2014,2,Febrer,23,03,Nit,Desconegut,0,1,0,1,1,"4582633,62","429675,32"
2014S009622,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0585 0585",Dilluns,1,Laboral,2014,12,Desembre,29,14,Tarda,Desconegut,0,2,0,2,1,"4582210,22","430198,35"
2014S009543,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0208 0210",Dimecres,3,Laboral,2014,12,Desembre,24,21,Tarda,Desconegut,0,1,0,1,2,"4582338,47","429794,09"
2014S005784,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0117 0117",Dimecres,3,Laboral,2014,8,Agost,6,20,Tarda,Desconegut,0,2,0,2,2,"4582120,52","429523,46"
2014S008964,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0132 0132",Divendres,5,Laboral,2014,12,Desembre,5,18,Tarda,Desconegut,0,1,0,1,2,"4582582,75","429478,26"
2014S000240,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0027 0027",Dissabte,6,Laboral,2014,1,Gener,11,23,Nit,Desconegut,0,0,0,0,1,"4582266,73","429942,19"
2014S007035,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0049 0049",Dimecres,3,Laboral,2014,10,Octubre,1,14,Tarda,Desconegut,0,1,0,1,2,"4582366,29","429845,17"
2014S007175,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0103 0103",Dilluns,1,Laboral,2014,10,Octubre,6,07,Matí,Desconegut,0,1,0,1,2,"4582310,09","429521,22"
2014S004706,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0149 0149",Dijous,4,Laboral,2014,6,Juny,26,12,Matí,Desconegut,0,1,0,1,2,"4582050,42","429461,94"
2014S001997,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0089 0089",Dimarts,2,Laboral,2014,3,Març,18,08,Matí,Desconegut,0,1,0,1,2,"4582561,55","429654,01"
2014S002403,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0089 0089",Dimarts,2,Laboral,2014,4,Abril,1,13,Matí,Desconegut,0,2,0,2,2,"4582561,55","429654,01"
2014S005442,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0583 0583",Dimarts,2,Laboral,2014,7,Juliol,22,05,Nit,Desconegut,0,1,0,1,2,"4582095,53","430081,36"
2014S002035,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0036 0036",Dimecres,3,Laboral,2014,3,Març,19,12,Matí,Desconegut,0,0,1,1,2,"4582137,91","429911,77"
2014S004396,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0176 0176",Dissabte,6,Laboral,2014,6,Juny,14,23,Nit,Desconegut,0,1,1,2,2,"4582469,19","429542,14"
2014S001820,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0167B0167B,Dimecres,3,Laboral,2014,3,Març,12,15,Tarda,Desconegut,0,1,0,1,2,"4583163,71","429442,56"
2014S003489,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0181 0181",Dilluns,1,Laboral,2014,5,Maig,12,17,Tarda,Desconegut,0,1,0,1,2,"4582474,48","429703,93"
2014S007438,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0191 0191",Dimecres,3,Laboral,2014,10,Octubre,15,12,Matí,Desconegut,0,1,0,1,2,"4581958,72","429558,97"
2014S000541,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0409 0409",Dijous,4,Laboral,2014,1,Gener,23,08,Matí,Desconegut,0,0,0,0,1,"4583161,88","429423,34"
2014S005341,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0413 0413",Divendres,5,Laboral,2014,7,Juliol,18,17,Tarda,Desconegut,0,1,0,1,2,"4583152,36","429394,07"
2014S008013,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0203 0203",Diumenge,7,Laboral,2014,11,Novembre,2,17,Tarda,Desconegut,0,1,0,1,2,"4582610,47","429837,69"
2014S002159,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0215 0215",Dilluns,1,Laboral,2014,3,Març,24,13,Matí,Desconegut,0,1,0,1,2,"4582675,53","429903,41"
2014S006915,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0185 0185",Divendres,5,Laboral,2014,9,Setembre,26,16,Tarda,Desconegut,0,1,0,1,2,"4582333,06","429743,32"
2014S006125,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0207 0207",Dissabte,6,Laboral,2014,8,Agost,23,22,Nit,Desconegut,0,1,0,1,2,"4582434,03","429846,46"
2014S005463,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,0215X0215X,Dimecres,3,Laboral,2014,7,Juliol,23,13,Matí,Desconegut,0,2,0,2,1,"4582500,40","429913,75"
2014S006396,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0217 0217",Divendres,5,Laboral,2014,9,Setembre,5,08,Matí,Desconegut,0,1,0,1,2,"4582548,58","429963,09"
2014S002000,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0206 0206",Dimarts,2,Laboral,2014,3,Març,18,11,Matí,Desconegut,0,1,0,1,2,"4583107,96","429424,88"
2014S000622,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0433 0433",Dilluns,1,Laboral,2014,1,Gener,27,11,Matí,Desconegut,0,1,0,1,2,"4583069,83","429142,17"
2014S001462,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0439 0439",Dijous,4,Laboral,2014,2,Febrer,27,00,Nit,Desconegut,0,1,0,1,2,"4583041,00","429052,95"
2014S006682,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",110803,Entença,"0053 0053",Dimecres,3,Laboral,2014,9,Setembre,17,21,Tarda,Desconegut,0,1,0,1,2,"4581281,01","429222,12"
2014S004091,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",114000,Espanya,"0009 0009",Dimecres,3,Laboral,2014,6,Juny,4,04,Nit,Desconegut,0,0,0,0,1,"4581018,40","428963,19"
2014S002080,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0188 0188",Dijous,4,Laboral,2014,3,Març,20,16,Tarda,Desconegut,0,1,0,1,2,"4582901,37","429168,58"
2014S005949,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0188 0188",Dijous,4,Laboral,2014,8,Agost,14,13,Matí,Desconegut,0,1,0,1,2,"4582901,37","429168,58"
2014S006895,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0206 0206",Divendres,5,Laboral,2014,9,Setembre,26,03,Nit,Desconegut,0,1,0,1,1,"4582951,19","429116,39"
2014S000719,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0240 0240",Diumenge,7,Laboral,2014,1,Gener,26,14,Tarda,Desconegut,0,1,0,1,2,"4582650,00","429913,82"
2014S007044,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",350308,València,"0240 0240",Dimecres,3,Laboral,2014,10,Octubre,1,17,Tarda,Desconegut,0,1,0,1,2,"4582650,00","429913,82"
2014S004404,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0190 0192",Diumenge,7,Laboral,2014,6,Juny,15,12,Matí,Desconegut,0,1,0,1,1,"4581942,83","429573,65"
2014S008247,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0423 0425",Dilluns,1,Laboral,2014,11,Novembre,10,14,Tarda,Desconegut,0,1,0,1,2,"4581257,05","429224,59"
2014S008881,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",331507,Tarragona,0068U0068U,Dimecres,3,Laboral,2014,12,Desembre,3,08,Matí,Desconegut,0,1,0,1,2,"4581033,10","428933,46"
2014S002275,2,Eixample,22-2-9,"la Nova Esquerra de l'Eixample",331507,Tarragona,"0070 0072",Divendres,5,Laboral,2014,3,Març,28,09,Matí,Desconegut,0,0,0,0,2,"4581047,65","428919,89"
2014S005797,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0185 0185",Dijous,4,Laboral,2014,8,Agost,7,12,Matí,Desconegut,0,1,0,1,2,"4582968,71","429244,74"
2014S006086,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0535 0537",Dijous,4,Laboral,2014,8,Agost,21,15,Tarda,Desconegut,0,1,0,1,2,"4581812,62","429792,01"
2014S000779,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0244 0244",Dissabte,6,Laboral,2014,2,Febrer,1,22,Nit,Desconegut,0,1,0,1,2,"4582970,24","428910,67"
2014S008165,2,Eixample,24-2-7,"la Dreta de l'Eixample",305100,"Sant Joan","0130 0130",Divendres,5,Laboral,2014,11,Novembre,7,13,Matí,Desconegut,0,1,0,1,2,"4583823,02","430540,69"
2014S004136,2,Eixample,24-2-7,"la Dreta de l'Eixample",305100,"Sant Joan","0094 0094",Dijous,4,Laboral,2014,6,Juny,5,13,Matí,Desconegut,0,1,0,1,2,"4583558,80","430785,21"
2014S000999,2,Eixample,24-2-7,"la Dreta de l'Eixample",305100,"Sant Joan","0094 0094",Diumenge,7,Laboral,2014,2,Febrer,9,05,Nit,Desconegut,0,0,0,0,2,"4583558,80","430785,21"
2014S002425,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0146 0146",Dimecres,3,Laboral,2014,4,Abril,2,10,Matí,Desconegut,0,1,0,1,2,"4582487,09","429383,09"
2014S004309,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0441 0441",Dimecres,3,Laboral,2014,6,Juny,11,19,Tarda,Desconegut,0,1,0,1,2,"4583024,22","429002,17"
2014S003413,2,Eixample,24-2-7,"la Dreta de l'Eixample",31300,Bailèn,"0113 0113",Divendres,5,Laboral,2014,5,Maig,9,11,Matí,Desconegut,0,1,0,1,2,"4583438,25","430665,76"
2014S005581,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0129 0129",Dilluns,1,Laboral,2014,7,Juliol,28,15,Tarda,Desconegut,0,2,0,2,2,"4582215,91","429425,05"
2014S006754,2,Eixample,24-2-7,"la Dreta de l'Eixample",222002,"Mossèn Jacint Verdaguer","9999 9999",Dissabte,6,Laboral,2014,9,Setembre,20,00,Nit,Desconegut,0,1,0,1,2,"4583594,24","430706,38"
2014S005874,2,Eixample,24-2-7,"la Dreta de l'Eixample",222002,"Mossèn Jacint Verdaguer","9999 9999",Dilluns,1,Laboral,2014,8,Agost,11,12,Matí,Desconegut,0,1,0,1,2,"4583594,24","430706,38"
2014S005304,2,Eixample,24-2-7,"la Dreta de l'Eixample",222002,"Mossèn Jacint Verdaguer","9999 9999",Dijous,4,Laboral,2014,7,Juliol,17,16,Tarda,Desconegut,0,1,0,1,2,"4583594,24","430706,38"
2014S000510,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0370 0370",Dimecres,3,Laboral,2014,1,Gener,22,12,Matí,Desconegut,0,1,0,1,2,"4583728,57","430633,59"
2014S002039,2,Eixample,24-2-7,"la Dreta de l'Eixample",268003,Provença,"0370 0370",Dimecres,3,Laboral,2014,3,Març,19,14,Tarda,Desconegut,0,1,0,1,2,"4583728,57","430633,59"
2014S002753,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0163 0163",Dissabte,6,Laboral,2014,4,Abril,12,11,Matí,Desconegut,0,1,0,1,2,"4582437,72","429475,11"
2014S007287,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0183 0183",Divendres,5,Laboral,2014,10,Octubre,10,05,Nit,Desconegut,0,2,0,2,2,"4582890,19","429145,44"
2014S005578,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0187 0187",Dilluns,1,Laboral,2014,7,Juliol,28,14,Tarda,Desconegut,0,2,0,2,1,"4582905,35","429130,56"
2014S008785,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0201 0211",Divendres,5,Laboral,2014,11,Novembre,28,19,Tarda,Desconegut,0,1,0,1,2,"4582978,24","429055,54"
2014S002231,2,Eixample,24-2-7,"la Dreta de l'Eixample",305100,"Sant Joan","0102 0102",Dimecres,3,Laboral,2014,3,Març,26,21,Tarda,Desconegut,0,1,0,1,2,"4583667,47","430678,77"
2014S001639,2,Eixample,24-2-7,"la Dreta de l'Eixample",191204,Mallorca,"0336 0336",Dimecres,3,Laboral,2014,3,Març,5,13,Matí,Desconegut,0,2,0,2,2,"4583551,71","430641,46"
2014S004511,2,Eixample,24-2-7,"la Dreta de l'Eixample",144601,Diagonal,0374B0374B,Dimecres,3,Laboral,2014,6,Juny,18,17,Tarda,Desconegut,0,1,0,1,2,"4583616,98","430648,04"
2014S004486,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0121 0121",Dimecres,3,Laboral,2014,6,Juny,18,00,Nit,Desconegut,0,3,0,3,2,"4583347,91","430379,16"
2014S003438,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0121 0121",Dissabte,6,Laboral,2014,5,Maig,10,12,Matí,Desconegut,0,2,0,2,2,"4583347,91","430379,16"
2014S001215,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0205 0205",Dimarts,2,Laboral,2014,2,Febrer,18,14,Tarda,Desconegut,0,1,0,1,2,"4582977,69","428873,62"
2014S001427,2,Eixample,24-2-7,"la Dreta de l'Eixample",289105,Rosselló,"0300 0300",Dimecres,3,Laboral,2014,2,Febrer,26,12,Matí,Desconegut,0,1,0,1,2,"4583742,98","430453,90"
2014S008566,2,Eixample,24-2-7,"la Dreta de l'Eixample",289105,Rosselló,"0306 0306",Divendres,5,Laboral,2014,11,Novembre,21,17,Tarda,Desconegut,0,2,0,2,1,"4583769,76","430481,08"
2014S005246,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0139 0139",Dimarts,2,Laboral,2014,7,Juliol,15,14,Tarda,Desconegut,0,1,0,1,2,"4583436,46","430292,71"
2014S005526,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",245802,París,"0135 0135",Divendres,5,Laboral,2014,7,Juliol,25,13,Matí,Desconegut,0,3,0,3,2,"4582717,65","428995,98"
2014S001758,2,Eixample,24-2-7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0102 0102",Dilluns,1,Laboral,2014,3,Març,10,09,Matí,Desconegut,0,2,0,2,2,"4583267,78","430306,20"
2014S000668,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0471 0473",Dimarts,2,Laboral,2014,1,Gener,28,21,Tarda,"Desobeir el senyal del semàfor",0,2,0,2,1,"4582930,12","428710,57"
2014S003735,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0260 0260",Dimecres,3,Laboral,2014,5,Maig,21,17,Tarda,Desconegut,0,1,0,1,1,"4582682,22","428822,47"
2014S007024,2,Eixample,24-2-7,"la Dreta de l'Eixample",145003,Girona,"0109 0109",Dimecres,3,Laboral,2014,10,Octubre,1,10,Matí,Desconegut,0,1,0,1,2,"4583345,77","430568,48"
2014S006020,2,Eixample,24-2-7,"la Dreta de l'Eixample",145003,Girona,"0109 0109",Dilluns,1,Laboral,2014,8,Agost,18,11,Matí,Desconegut,0,1,0,1,2,"4583345,77","430568,48"
2014S001635,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",268003,Provença,"0143 0143",Dimecres,3,Laboral,2014,3,Març,5,09,Matí,"Creuar per fora pas de vianants",0,1,1,2,1,"4582458,04","429303,85"
2014S004836,2,Eixample,23-2-8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0282 0284",Dimarts,2,Laboral,2014,7,Juliol,1,19,Tarda,Desconegut,0,1,0,1,2,"4582817,02","428704,26"
2014S001170,2,Eixample,24-2-7,"la Dreta de l'Eixample",49509,Bruc,"0162 0162",Dissabte,6,Laboral,2014,2,Febrer,15,22,Nit,Desconegut,0,1,0,1,2,"4583553,68","430208,06"
