"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2011S008562    ",1,"Ciutat Vella",1,"el Raval",34308,Rambla,"0023 0023",Dimarts,Dm,Laboral,2011,12,Desembre,20,Matí,12,"Creuar per fora pas de vianants",Furgoneta,Home,Vianant,5,"Ferit lleu","4581284,49","431148,69"
"2011S008565    ",6,Gràcia,28,"Vallcarca i els Penitents",123408,Lesseps,"0025 0025",Dimarts,Dm,Laboral,2011,12,Desembre,20,Matí,09,"No és causa del  vianant",Autobús,Dona,Passatger,47,"Ferit lleu","4584444,84","428958,62"
"2011S007051    ",10,"Sant Martí",70,"el Besòs i el Maresme",270901,Pujades,"0435 0435",Dimecres,Dc,Laboral,2011,10,Octubre,19,Tarda,15,"No és causa del  vianant",Ciclomotor,Home,Conductor,17,"Ferit lleu","4585089,51","434517,69"
"2011S007055    ",3,Sants-Montjuïc,13,"la Marina de Port",137300,Foneria,"0031 0031",Dimecres,Dc,Laboral,2011,10,Octubre,19,Tarda,17,"Creuar per fora pas de vianants",Turismo,Home,Vianant,15,"Ferit lleu","4579337,11","428015,44"
"2011S007061    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0171 0171",Dimecres,Dc,Laboral,2011,10,Octubre,19,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4583543,49","428415,76"
"2011S007063    ",8,"Nou Barris",48,"la Guineueta",351901,Valldaura,"0210 0212",Dimecres,Dc,Laboral,2011,10,Octubre,19,Tarda,20,"No és causa del  vianant",Turismo,Dona,Vianant,78,"Ferit lleu","4587961,63","430967,75"
"2011S007067    ",2,Eixample,6,"la Sagrada Família",350308,València,"0492 0492",Dimecres,Dc,Laboral,2011,10,Octubre,19,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4584191,53","431489,16"
"2011S007070    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001520000,Dijous,Dj,Laboral,2011,9,Setembre,29,Matí,13,"No és causa del  vianant",Turismo,Dona,Passatger,25,"Ferit lleu","4577976,12","428568,96"
"2011S008063    ",10,"Sant Martí",73,"la Verneda i la Pau",60807,Cantàbria,"0077 0077",Dimarts,Dm,Laboral,2011,11,Novembre,29,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,18,"Ferit lleu","4586369,25","433164,47"
"2011S008072    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,París,"0045 0047",Dimarts,Dm,Laboral,2011,11,Novembre,29,Nit,23,"No és causa del  vianant",Motocicleta,Home,Passatger,28,"Ferit lleu","4582251,39","428520,63"
"2011S008078    ",2,Eixample,6,"la Sagrada Família",238400,Padilla,"0319 0319",Dimecres,Dc,Laboral,2011,11,Novembre,30,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4584664,26","430969,20"
"2011S006546    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0085 0085",Divendres,Dv,Laboral,2011,9,Setembre,30,Matí,07,"No és causa del  vianant",Motocicleta,Dona,Conductor,23,"Ferit lleu","4582549,16","429665,93"
"2011S006560    ",3,Sants-Montjuïc,17,"Sants - Badal",312400,Sants,"0417 0419",Divendres,Dv,Laboral,2011,9,Setembre,30,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4581025,15","426763,58"
"2011S006570    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0661 0671",Divendres,Dv,Laboral,2011,9,Setembre,30,Tarda,17,"No és causa del  vianant",Turismo,Dona,Passatger,9,"Ferit lleu","4581915,29","425650,85"
"2011S006573    ",10,"Sant Martí",71,"Provençals del Poblenou",169409,"Corts Catalanes","1014 1014",Divendres,Dv,Laboral,2011,9,Setembre,30,Tarda,18,"Creuar per fora pas de vianants",Turismo,Home,Vianant,6,"Ferit lleu","4585018,38","433199,12"
"2011S006574    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",11200,Almogàvers,"0096 0096",Divendres,Dv,Laboral,2011,9,Setembre,30,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Vianant,48,"Ferit lleu","4583262,80","432299,53"
"2011S007092    ",2,Eixample,6,"la Sagrada Família",350308,València,"0521 0521",Dijous,Dj,Laboral,2011,10,Octubre,20,Tarda,19,"No és causa del  vianant",Motocicleta,Dona,Passatger,Desconegut,"Ferit lleu","4584355,83","431622,52"
"2011S007603    ",1,"Ciutat Vella",2,"el Barri Gòtic",34308,Rambla,"0038 0038",Divendres,Dv,Laboral,2011,11,Novembre,11,Matí,12,"No és causa del  vianant",Bicicleta,Home,Conductor,24,"Ferit lleu","4581363,67","431156,88"
"2011S007625    ",2,Eixample,7,"la Dreta de l'Eixample",31300,Bailèn,"0155 0159",Divendres,Dv,Laboral,2011,11,Novembre,11,Tarda,20,"No és causa del  vianant",Motocicleta,Dona,Passatger,24,"Ferit lleu","4583729,61","430380,49"
"2011S008082    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",45701,Borbó,"0066 0066",Dimecres,Dc,Laboral,2011,11,Novembre,30,Matí,12,"Creuar per fora pas de vianants",Turismo,Home,Vianant,82,"Ferit greu","4586884,28","431126,81"
"2011S008087    ",6,Gràcia,30,"la Salut",344000,Dalt,"0065 0065",Dimecres,Dc,Laboral,2011,11,Novembre,30,Tarda,16,"No és causa del  vianant",Furgoneta,Dona,Conductor,67,"Ferit lleu","4584804,99","429490,41"
"2011S008107    ",10,"Sant Martí",70,"el Besòs i el Maresme",8705,"Alfons el Magnànim","0040 0040",Dijous,Dj,Laboral,2011,12,Desembre,1,Matí,11,"No és causa del  vianant",Furgoneta,Dona,Vianant,48,"Ferit lleu","4585579,17","434393,95"
"2011S008110    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0238 0240",Dijous,Dj,Laboral,2011,12,Desembre,1,Matí,13,"Creuar per fora pas de vianants",Taxi,Dona,Vianant,22,"Ferit lleu","4580404,62","428434,23"
"2011S006577    ",7,Horta-Guinardó,37,"el Carmel",97807,"Dante Alighieri","0164 0166",Divendres,Dv,Laboral,2011,9,Setembre,30,Tarda,21,"No és causa del  vianant",Turismo,Dona,Passatger,12,"Ferit lleu","4586523,30","429331,38"
"2011S007111    ",9,"Sant Andreu",59,"el Bon Pastor",18902,Arbeca,"0002 0028",Divendres,Dv,Laboral,2011,10,Octubre,21,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,53,"Ferit lleu","4587781,32","433986,97"
"2011S007120    ",10,"Sant Martí",70,"el Besòs i el Maresme",701414,C-31,020850000,Divendres,Dv,Laboral,2011,10,Octubre,21,Tarda,16,"No és causa del  vianant",Turismo,Dona,Passatger,82,"Ferit lleu","4585946,20","434078,33"
"2011S007628    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001530000,Dissabte,Ds,Laboral,2011,11,Novembre,12,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,34,"Ferit lleu","4578112,98","428721,64"
"2011S007631    ",3,Sants-Montjuïc,11,"el Poble Sec",700795,Foixarda,0023X0023X,Dissabte,Ds,Laboral,2011,11,Novembre,12,Matí,12,"No és causa del  vianant",Motocicleta,Home,Passatger,7,"Ferit lleu","4579961,44","428846,86"
"2011S007634    ",10,"Sant Martí",71,"Provençals del Poblenou",44403,Bolívia,"0316 0316",Dissabte,Ds,Laboral,2011,11,Novembre,12,Matí,12,"No és causa del  vianant",Turismo,Home,Conductor,25,"Ferit lleu","4585341,08","433845,60"
"2011S007655    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0599 0599",Diumenge,Dg,Laboral,2011,11,Novembre,13,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4584972,80","432064,50"
"2011S008116    ",2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0110 0110",Dijous,Dj,Laboral,2011,12,Desembre,1,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4582793,10","430577,83"
"2011S006614    ",7,Horta-Guinardó,40,Montbau,352507,"Vall d'Hebron","0119 0129",Dilluns,Dl,Laboral,2011,10,Octubre,3,Matí,08,"No és causa del  vianant",Autobús,Dona,Passatger,76,"Ferit lleu","4586831,28","428523,13"
"2011S006620    ",10,"Sant Martí",73,"la Verneda i la Pau",153205,Guipúscoa,"0116 0116",Dilluns,Dl,Laboral,2011,10,Octubre,3,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit greu","4585901,01","433442,12"
"2011S006630    ",4,"Les Corts",19,"les Corts",101904,"Doctor Fleming","0002 0002",Dilluns,Dl,Laboral,2011,10,Octubre,3,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,18,"Ferit lleu","4582767,17","427928,53"
"2011S007149    ",3,Sants-Montjuïc,11,"el Poble Sec",198702,"Francesc Ferrer i Guàrdia","0038 0044",Dissabte,Ds,Laboral,2011,10,Octubre,22,Matí,11,"No és causa del  vianant",Turismo,Dona,Passatger,38,"Ferit lleu","4580136,06","428579,53"
"2011S007152    ",7,Horta-Guinardó,41,"la Vall d'Hebron",172709,"Juan de Mena","0031 0031",Dissabte,Ds,Laboral,2011,10,Octubre,22,Tarda,14,"No és causa del  vianant",Turismo,Dona,Passatger,72,"Ferit lleu","4587231,25","428748,88"
"2011S007154    ",2,Eixample,6,"la Sagrada Família",238400,Padilla,"0190 0190",Dissabte,Ds,Laboral,2011,10,Octubre,22,Tarda,15,"No és causa del  vianant",Bicicleta,Dona,Conductor,24,"Ferit lleu","4584012,23","431639,22"
"2011S007164    ",3,Sants-Montjuïc,18,Sants,187207,Madrid,"0128 0134",Diumenge,Dg,Laboral,2011,10,Octubre,23,Nit,03,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4581452,31","427314,69"
"2011S007674    ",10,"Sant Martí",73,"la Verneda i la Pau",266405,Prim,"0196 0196",Dilluns,Dl,Laboral,2011,11,Novembre,14,Matí,13,"No és causa del  vianant",Turismo,Home,Conductor,20,"Ferit lleu","4586177,09","433658,28"
"2011S007677    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputació,"0230 0230",Dilluns,Dl,Laboral,2011,11,Novembre,14,Tarda,14,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4582363,96","430195,20"
"2011S007684    ",7,Horta-Guinardó,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001180000,Dilluns,Dl,Laboral,2011,11,Novembre,14,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4587575,83","428854,12"
"2011S008165    ",7,Horta-Guinardó,37,"el Carmel",320307,Santuari,"0053 0053",Dissabte,Ds,Laboral,2011,12,Desembre,3,Matí,09,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4586034,33","429266,90"
"2011S008175    ",3,Sants-Montjuïc,11,"el Poble Sec",198804,Paral·lel,"0117 0119",Dissabte,Ds,Laboral,2011,12,Desembre,3,Nit,23,"No és causa del  vianant",Motocicleta,Home,Conductor,41,"Ferit lleu","4580909,28","429910,63"
"2011S008179    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001760000,Diumenge,Dg,Laboral,2011,12,Desembre,4,Matí,06,"No és causa del  vianant",Turismo,Home,Passatger,27,"Ferit lleu","4577115,22","426653,27"
"2011S006659    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",101904,"Doctor Fleming",0019U0019U,Dimarts,Dm,Laboral,2011,10,Octubre,4,Tarda,17,"No és causa del  vianant",Turismo,Dona,Passatger,20,"Ferit lleu","4583113,58","427756,38"
"2011S006659    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",101904,"Doctor Fleming",0019U0019U,Dimarts,Dm,Laboral,2011,10,Octubre,4,Tarda,17,"No és causa del  vianant",Turismo,Dona,Passatger,21,"Ferit lleu","4583113,58","427756,38"
"2011S007189    ",7,Horta-Guinardó,42,"la Clota",198509,"Marquès de Castellbell",0002I0002I,Dilluns,Dl,Laboral,2011,10,Octubre,24,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,26,"Ferit lleu","4586956,82","429600,18"
"2011S007193    ",4,"Les Corts",19,"les Corts",144601,Diagonal,"0617 0619",Dilluns,Dl,Laboral,2011,10,Octubre,24,Tarda,18,"No és causa del  vianant",Turismo,Home,Conductor,32,"Ferit lleu","4582397,86","427182,18"
"2011S007700    ",7,Horta-Guinardó,40,Montbau,352507,"Vall d'Hebron","0119 0129",Dimarts,Dm,Laboral,2011,11,Novembre,15,Matí,11,"No és causa del  vianant",Ciclomotor,Home,Conductor,29,"Ferit lleu","4586831,28","428523,13"
"2011S007701    ",9,"Sant Andreu",60,"Sant Andreu",701268,"Dalt (Llobregat)",001600000,Dimarts,Dm,Laboral,2011,11,Novembre,15,Matí,12,"No és causa del  vianant",Furgoneta,Home,Passatger,50,"Ferit lleu","4588904,30","432720,11"
"2011S007713    ",7,Horta-Guinardó,42,"la Clota",701080,Estatut,0003X0003X,Dimarts,Dm,Laboral,2011,11,Novembre,15,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4587047,27","429539,48"
"2011S006673    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",223606,Muntaner,"0573 0573",Dimecres,Dc,Laboral,2011,10,Octubre,5,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4584363,31","427730,44"
"2011S006689    ",2,Eixample,7,"la Dreta de l'Eixample",18505,Aragó,"0247 0247",Dimecres,Dc,Laboral,2011,10,Octubre,5,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4582684,30","430102,90"
"2011S006692    ",2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0203 0203",Dimecres,Dc,Laboral,2011,10,Octubre,5,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,29,"Ferit lleu","4583564,00","431477,47"
"2011S007211    ",1,"Ciutat Vella",2,"el Barri Gòtic",269108,"Portal de la Pau","9998 9998",Dimarts,Dm,Laboral,2011,10,Octubre,25,Matí,10,"No és causa del  vianant",Furgoneta,Home,Conductor,41,"Ferit lleu","4580997,41","431336,79"
"2011S007222    ",7,Horta-Guinardó,33,"el Baix Guinardó",56504,Camèlies,"0078 0078",Dimarts,Dm,Laboral,2011,10,Octubre,25,Tarda,17,"No és causa del  vianant",Ciclomotor,Dona,Conductor,35,"Ferit lleu","4585320,88","430383,83"
"2011S007225    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",279600,"República Argentina",0001A0001A,Dimarts,Dm,Laboral,2011,10,Octubre,25,Tarda,18,"No és causa del  vianant",Autobús,Dona,Passatger,74,"Ferit lleu","4584513,57","428925,02"
"2011S007227    ",3,Sants-Montjuïc,17,"Sants - Badal",312400,Sants,"0417 0419",Dimarts,Dm,Laboral,2011,10,Octubre,25,Tarda,18,"No és causa del  vianant",Turismo,Home,Passatger,29,"Ferit lleu","4581025,15","426763,58"
"2011S007229    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0040 0040",Dimecres,Dc,Laboral,2011,10,Octubre,26,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,36,"Ferit lleu","4582694,43","432680,51"
"2011S007732    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",245802,París,"0149 0149",Dimecres,Dc,Laboral,2011,11,Novembre,16,Matí,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,17,"Ferit lleu","4582772,90","429052,38"
"2011S007733    ",8,"Nou Barris",45,Porta,255500,Piferrer,"0117 0117",Dimecres,Dc,Laboral,2011,11,Novembre,16,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,29,"Ferit lleu","4587327,45","431437,01"
"2011S007746    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",214106,Modolell,"0042 0042",Dimecres,Dc,Laboral,2011,11,Novembre,16,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,18,"Ferit lleu","4583663,82","427993,89"
"2011S007753    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0269 0269",Dijous,Dj,Laboral,2011,11,Novembre,17,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,28,"Ferit greu","4583047,01","430284,22"
"2011S007757    ",9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0682 0682",Dijous,Dj,Laboral,2011,11,Novembre,17,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4589101,24","432314,44"
"2011S008223    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,Laietana,"0039 0039",Dimarts,Dm,Laboral,2011,12,Desembre,6,Matí,11,"No és causa del  vianant",Autobús,Dona,Passatger,58,"Ferit lleu","4582140,75","431186,87"
"2011S008234    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701496,"Transversal 17","0049 0049",Dimecres,Dc,Laboral,2011,12,Desembre,7,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4575412,97","426356,69"
"2011S008236    ",9,"Sant Andreu",59,"el Bon Pastor",318906,Santander,"0084 0084",Dimecres,Dc,Laboral,2011,12,Desembre,7,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4587175,39","433724,33"
"2011S006713    ",1,"Ciutat Vella",2,"el Barri Gòtic",34308,Rambla,"0134 0134",Dijous,Dj,Laboral,2011,10,Octubre,6,Matí,13,"No és causa del  vianant",Ciclomotor,Home,Conductor,33,"Ferit lleu","4582013,16","430764,82"
"2011S006721    ",7,Horta-Guinardó,37,"el Carmel",97807,"Dante Alighieri","0074 0074",Dijous,Dj,Laboral,2011,10,Octubre,6,Tarda,14,"No és causa del  vianant",Ciclomotor,Home,Conductor,20,"Ferit lleu","4586779,93","429692,35"
"2011S006726    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",70607,Casanova,"0250 0250",Dimarts,Dm,Laboral,2011,10,Octubre,4,Tarda,15,"No és causa del  vianant",Bicicleta,Dona,Vianant,48,"Ferit lleu","4583036,32","428845,42"
"2011S006737    ",2,Eixample,10,"Sant Antoni",110803,Entença,"0032 0032",Dijous,Dj,Laboral,2011,10,Octubre,6,Nit,23,"No és causa del  vianant",Motocicleta,Dona,Conductor,26,"Ferit lleu","4581176,52","429354,87"
"2011S007245    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",198203,"Marquès de l'Argentera","0013 0013",Dimecres,Dc,Laboral,2011,10,Octubre,26,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4581956,57","431911,20"
"2011S007257    ",9,"Sant Andreu",60,"Sant Andreu",339101,"Torras i Bages","0125 0125",Dijous,Dj,Laboral,2011,10,Octubre,27,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Conductor,52,"Ferit lleu","4588345,20","432481,67"
"2011S007258    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0108 0108",Dijous,Dj,Laboral,2011,10,Octubre,27,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,21,"Ferit lleu","4581917,24","429572,18"
"2011S007262    ",7,Horta-Guinardó,38,"la Teixonera",120603,Fastenrath,"0046 0046",Dijous,Dj,Laboral,2011,10,Octubre,27,Tarda,14,Altres,Furgoneta,Home,Vianant,12,"Ferit lleu","4586131,36","428617,05"
"2011S007784    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",194406,Maragall,"0007 0009",Divendres,Dv,Laboral,2011,11,Novembre,18,Matí,09,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4585207,22","431641,19"
"2011S007792    ",2,Eixample,7,"la Dreta de l'Eixample",71600,Casp,"0023 0023",Divendres,Dv,Laboral,2011,11,Novembre,18,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu","4582539,46","430768,29"
"2011S008267    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",184402,Llança,"0051 0051",Dijous,Dj,Laboral,2011,12,Desembre,8,Tarda,17,"No és causa del  vianant",Turismo,Home,Conductor,37,"Ferit lleu","4581568,14","428567,23"
"2011S006748    ",2,Eixample,6,"la Sagrada Família",144601,Diagonal,"0298 0298",Divendres,Dv,Laboral,2011,10,Octubre,7,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4583976,75","431779,85"
"2011S006753    ",2,Eixample,7,"la Dreta de l'Eixample",207803,"Méndez Núñez","0019 0019",Divendres,Dv,Laboral,2011,10,Octubre,7,Tarda,14,"No és causa del  vianant",Bicicleta,Dona,Conductor,18,"Ferit lleu","4582613,41","431285,29"
"2011S007270    ",8,"Nou Barris",46,"el Turó de la Peira",103003,"Doctor Pi i Molist","0109 0109",Dimecres,Dc,Laboral,2011,10,Octubre,5,Tarda,14,"No és causa del  vianant",Turismo,Dona,Passatger,23,"Ferit lleu","4587579,17","430923,06"
"2011S007289    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0205 0205",Divendres,Dv,Laboral,2011,10,Octubre,28,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4582427,74","429840,16"
"2011S007295    ",3,Sants-Montjuïc,15,Hostafrancs,169409,"Corts Catalanes","0249 0249",Divendres,Dv,Laboral,2011,10,Octubre,28,Tarda,15,"No és causa del  vianant",Autobús,Dona,Vianant,36,"Ferit lleu","4580448,48","428398,39"
"2011S007806    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)",000880000,Divendres,Dv,Laboral,2011,11,Novembre,18,Tarda,16,"No és causa del  vianant",Furgoneta,Home,Passatger,22,"Ferit lleu","4582277,95","432826,97"
"2011S007825    ",4,"Les Corts",19,"les Corts",231502,Numància,"0091 0093",Dissabte,Ds,Laboral,2011,11,Novembre,19,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Passatger,31,"Ferit lleu","4582105,81","427889,49"
"2011S008280    ",3,Sants-Montjuïc,15,Hostafrancs,89004,"Consell de Cent","0008 0008",Divendres,Dv,Laboral,2011,12,Desembre,9,Matí,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,29,"Ferit lleu","4581012,23","428515,50"
"2011S008294    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",301608,"Sant Fructuós",0086B0086B,Divendres,Dv,Laboral,2011,12,Desembre,9,Tarda,21,"No és causa del  vianant",Turismo,Dona,Conductor,33,"Ferit lleu","4580309,23","428414,85"
"2011S006780    ",7,Horta-Guinardó,35,"el Guinardó",194406,Maragall,"0073 0073",Dissabte,Ds,Laboral,2011,10,Octubre,8,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,40,Mort,"4585616,51","431584,54"
"2011S006781    ",2,Eixample,7,"la Dreta de l'Eixample",28305,"Ausiàs Marc","0001 0001",Dissabte,Ds,Laboral,2011,10,Octubre,8,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,49,"Ferit lleu","4582579,10","431000,02"
"2011S006791    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0535 0537",Dissabte,Ds,Laboral,2011,10,Octubre,8,Tarda,21,"No és causa del  vianant",Taxi,Home,Conductor,59,"Ferit lleu","4581812,62","429792,01"
"2011S006791    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0535 0537",Dissabte,Ds,Laboral,2011,10,Octubre,8,Tarda,21,"No és causa del  vianant",Taxi,Home,Passatger,30,"Ferit lleu","4581812,62","429792,01"
"2011S006804    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18505,Aragó,"0607 0607",Diumenge,Dg,Laboral,2011,10,Octubre,9,Nit,22,"No és causa del  vianant",Ciclomotor,Dona,Passatger,17,"Ferit lleu","4584629,17","432098,83"
"2011S007833    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,"0070 0070",Dissabte,Ds,Laboral,2011,11,Novembre,19,Tarda,21,"No és causa del  vianant",Taxi,Home,Conductor,31,"Ferit lleu","4582644,21","431443,18"
"2011S007840    ",8,"Nou Barris",50,"les Roquetes",701267,"Dalt (Besòs)",001470000,Dissabte,Ds,Laboral,2011,11,Novembre,19,Matí,12,"No és causa del  vianant",Turismo,Dona,Conductor,24,"Ferit lleu","4588786,70","431425,66"
"2011S007841    ",2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0094 0094",Diumenge,Dg,Laboral,2011,11,Novembre,20,Nit,05,"No és causa del  vianant",Ciclomotor,Home,Conductor,33,"Ferit lleu","4583558,80","430785,21"
"2011S007858    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30500,Badajoz,"0097 0111",Dilluns,Dl,Laboral,2011,11,Novembre,21,Matí,08,"No és causa del  vianant","Camión <= 3,5 Tm",Home,Passatger,32,"Ferit lleu","4583616,61","432734,30"
"2011S008309    ",6,Gràcia,31,"la Vila de Gràcia",90502,Còrsega,"0321 0321",Dissabte,Ds,Laboral,2011,12,Desembre,10,Tarda,16,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4583372,76","429854,46"
"2011S008315    ",7,Horta-Guinardó,35,"el Guinardó",332805,Telègraf,"0030 0030",Dissabte,Ds,Laboral,2011,12,Desembre,10,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,39,"Ferit lleu","4585570,44","431104,19"
"2011S008342    ",2,Eixample,6,"la Sagrada Família",350308,València,"0514 0514",Dilluns,Dl,Laboral,2011,12,Desembre,12,Matí,11,"No és causa del  vianant",Turismo,Dona,Passatger,65,"Ferit lleu","4584286,66","431587,07"
"2011S006812    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0075 0075",Dilluns,Dl,Laboral,2011,10,Octubre,10,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,38,"Ferit lleu","4583030,02","430055,88"
"2011S006816    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",183603,Llacuna,"0119 0119",Dilluns,Dl,Laboral,2011,10,Octubre,10,Matí,13,"No és causa del  vianant",Bicicleta,Dona,Conductor,32,"Ferit lleu","4584105,81","432798,30"
"2011S006824    ",8,"Nou Barris",48,"la Guineueta",351901,Valldaura,0131X0131X,Dilluns,Dl,Laboral,2011,10,Octubre,10,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4588087,77","430365,78"
"2011S006825    ",6,Gràcia,30,"la Salut",344000,Dalt,"0097 0099",Dilluns,Dl,Laboral,2011,10,Octubre,10,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Passatger,21,"Ferit lleu","4584956,47","429662,46"
"2011S007342    ",9,"Sant Andreu",60,"Sant Andreu",105701,Dublín,"0002 0004",Dilluns,Dl,Laboral,2011,10,Octubre,31,Tarda,14,"No és causa del  vianant",Motocicleta,Dona,Passatger,56,"Ferit lleu","4586872,97","432249,65"
