"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Descripció torn","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
"2012S003736    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",701265,"Litoral (Besòs)",0024S0000,Dijous,Dj,Laboral,2012,5,Maig,24,Tarda,16,"Transitar a peu per la calçada",Turismo,Home,Vianant,19,"Ferit lleu","4584101,32","434522,90"
"2012S003750    ",2,Eixample,6,"la Sagrada Família",350308,València,"0391 0391",Dijous,Dj,Laboral,2012,5,Maig,24,Tarda,20,"No és causa del  vianant",Motocicleta,Dona,Conductor,25,"Ferit lleu","4583791,85","431047,83"
"2012S003755    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)",000820000,Divendres,Dv,Laboral,2012,5,Maig,25,Matí,09,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu","4582696,33","433257,43"
"2012S002290    ",2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0127 0127",Dijous,Dj,Laboral,2012,3,Març,29,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4583441,80","430474,74"
"2012S002295    ",4,"Les Corts",19,"les Corts",100107,"Deu i Mata","0069 0099",Dijous,Dj,Laboral,2012,3,Març,29,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4582494,64","427883,12"
"2012S002777    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",164303,"Jacinto Benavente","0009 0009",Dimecres,Dc,Laboral,2012,4,Abril,18,Nit,23,"No és causa del  vianant",Motocicleta,Dona,Conductor,21,"Ferit lleu","4583174,79","427853,47"
"2012S002780    ",3,Sants-Montjuïc,18,Sants,98005,"Daoíz i Velarde","0038 0038",Dijous,Dj,Laboral,2012,4,Abril,19,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,37,"Ferit lleu","4580859,33","427489,10"
"2012S002792    ",10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0859 0859",Dijous,Dj,Laboral,2012,4,Abril,19,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,31,"Ferit lleu","4584477,06","432515,37"
"2012S001782    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",001150000,Dissabte,Ds,Laboral,2012,3,Març,10,Matí,12,"No és causa del  vianant",Turismo,Dona,Conductor,40,"Ferit lleu","4580384,14","431029,28"
"2012S001783    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0282 0282",Dissabte,Ds,Laboral,2012,3,Març,10,Tarda,15,"No és causa del  vianant",Furgoneta,Home,Conductor,52,"Ferit lleu","4580567,63","428594,30"
"2012S004775    ",4,"Les Corts",21,Pedralbes,115400,Esplugues,0073U0073U,Diumenge,Dg,Laboral,2012,7,Juliol,1,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,18,"Ferit lleu","4582593,42","425536,75"
"2012S004786    ",2,Eixample,7,"la Dreta de l'Eixample",18505,Aragó,"0256 0256",Dilluns,Dl,Laboral,2012,7,Juliol,2,Matí,09,"No és causa del  vianant",Ciclomotor,Home,Conductor,54,"Ferit lleu","4582664,48","430127,50"
"2012S004801    ",3,Sants-Montjuïc,11,"el Poble Sec",700025,"Josep Carner","0046 0046",Dilluns,Dl,Laboral,2012,7,Juliol,2,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4580605,89","431059,78"
"2012S005784    ",2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0444 0446",Dijous,Dj,Laboral,2012,8,Agost,9,Tarda,20,"No és causa del  vianant",Turismo,Dona,Passatger,54,"Ferit lleu","4581311,37","429354,10"
"2012S005797    ",7,Horta-Guinardó,43,Horta,294105,Salses,"0031 0033",Divendres,Dv,Laboral,2012,8,Agost,10,Matí,11,"No és causa del  vianant",Furgoneta,Dona,Passatger,23,"Ferit lleu","4587394,58","429838,53"
"2012S003854    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,"0002 0004",Dimarts,Dm,Laboral,2012,5,Maig,29,Tarda,18,"No és causa del  vianant",Motocicleta,Home,Conductor,25,"Ferit lleu","4582458,11","431042,36"
"2012S003860    ",4,"Les Corts",19,"les Corts",144601,Diagonal,"0579 0587",Dimarts,Dm,Laboral,2012,5,Maig,29,Tarda,20,"No és causa del  vianant",Taxi,Home,Conductor,31,"Ferit lleu","4582525,23","427556,27"
"2012S003800    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",366501,"Virrei Amat","0004 0005",Dissabte,Ds,Laboral,2012,5,Maig,26,Tarda,21,"Creuar per fora pas de vianants",Turismo,Home,Vianant,32,"Ferit lleu","4587009,70","431100,33"
"2012S003804    ",10,"Sant Martí",71,"Provençals del Poblenou",115603,Espronceda,0151X0151X,Diumenge,Dg,Laboral,2012,5,Maig,27,Nit,04,"No és causa del  vianant",Bicicleta,Home,Conductor,29,"Ferit lleu","4584494,10","433383,68"
"2012S003817    ",2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0448 0448",Diumenge,Dg,Laboral,2012,5,Maig,27,Nit,22,"No és causa del  vianant",Motocicleta,Home,Conductor,27,"Ferit lleu","4581345,41","429392,30"
"2012S003821    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",191204,Mallorca,"0109 0111",Dilluns,Dl,Laboral,2012,5,Maig,28,Matí,10,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4582194,82","429228,47"
"2012S004827    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Dimarts,Dm,Laboral,2012,7,Juliol,3,Matí,10,"No és causa del  vianant",Bicicleta,Dona,Conductor,38,"Ferit lleu","4581619,21","431742,93"
"2012S003869    ",2,Eixample,5,"el Fort Pienc",28305,"Ausiàs Marc","0077 0077",Dimecres,Dc,Laboral,2012,5,Maig,30,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,66,"Ferit lleu","4583057,96","431490,59"
"2012S003871    ",2,Eixample,5,"el Fort Pienc",178308,Lepant,0188B0188B,Dimecres,Dc,Laboral,2012,5,Maig,30,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4583730,69","431738,28"
"2012S003885    ",1,"Ciutat Vella",1,"el Raval",250904,Pelai,"0058 0058",Dimecres,Dc,Laboral,2012,5,Maig,30,Tarda,20,"No és causa del  vianant",Turismo,Dona,Conductor,42,"Ferit lleu","4582079,04","430642,87"
"2012S003892    ",9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0326 0326",Dimecres,Dc,Laboral,2012,5,Maig,30,Nit,23,"Creuar per fora pas de vianants",Motocicleta,Dona,Conductor,35,"Ferit lleu","4586524,85","432147,02"
"2012S004352    ",2,Eixample,10,"Sant Antoni",87009,"Comte Borrell","0026 0028",Divendres,Dv,Laboral,2012,6,Juny,15,Nit,23,"Creuar per fora pas de vianants",Ciclomotor,Dona,Vianant,46,"Ferit lleu","4581112,44","430165,08"
"2012S004360    ",9,"Sant Andreu",61,"la Sagrera",201308,"Martí Molins","0033 0033",Dissabte,Ds,Laboral,2012,6,Juny,16,Matí,11,"No és causa del  vianant",Turismo,Home,Conductor,24,"Ferit lleu","4586341,54","432319,18"
"2012S005321    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",41303,Bertran,"0053 0053",Dissabte,Ds,Laboral,2012,7,Juliol,21,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4584479,56","428192,34"
"2012S005330    ",2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Diumenge,Dg,Laboral,2012,7,Juliol,22,Nit,00,"No és causa del  vianant",Motocicleta,Home,Conductor,28,"Ferit lleu","4583353,85","430023,88"
"2012S005343    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",226400,"Las Navas de Tolosa","0337 0337",Diumenge,Dg,Laboral,2012,7,Juliol,22,Tarda,21,"No és causa del  vianant",Bicicleta,Home,Conductor,18,"Ferit lleu","4585556,54","431954,60"
"2012S004889    ",1,"Ciutat Vella",2,"el Barri Gòtic",106205,"Duc de Medinaceli","0008 0008",Dijous,Dj,Laboral,2012,7,Juliol,5,Matí,11,"No és causa del  vianant",Turismo,Dona,Vianant,6,"Ferit lleu","4581268,91","431412,91"
"2012S004894    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",144601,Diagonal,"0538 0538",Dijous,Dj,Laboral,2012,7,Juliol,5,Matí,13,"No és causa del  vianant",Turismo,Dona,Passatger,54,"Ferit lleu","4583133,09","429167,36"
"2012S003895    ",1,"Ciutat Vella",3,"la Barceloneta",248050,"Pau Vila",0003X0003X,Dijous,Dj,Laboral,2012,5,Maig,31,Matí,10,"No és causa del  vianant",Turismo,Home,Passatger,15,"Ferit lleu","4581650,76","431952,05"
"2012S003910    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,París,"0045 0047",Dijous,Dj,Laboral,2012,5,Maig,31,Tarda,18,"No és causa del  vianant",Ciclomotor,Dona,Conductor,31,"Ferit lleu","4582251,39","428520,63"
"2012S003915    ",8,"Nou Barris",52,"la Prosperitat",701267,"Dalt (Besòs)",0002E0000,Dijous,Dj,Laboral,2012,5,Maig,31,Tarda,17,"No és causa del  vianant",Motocicleta,Dona,Passatger,25,"Ferit lleu","4588795,14","431584,89"
"2012S003917    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",223606,Muntaner,"0276 0280",Dijous,Dj,Laboral,2012,5,Maig,31,Tarda,20,"No és causa del  vianant",Ciclomotor,Home,Conductor,17,"Ferit lleu","4583286,54","428789,52"
"2012S003922    ",9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0323 0323",Dijous,Dj,Laboral,2012,5,Maig,31,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,25,"Ferit lleu","4586538,82","432058,77"
"2012S004365    ",9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0430 0434",Dijous,Dj,Laboral,2012,6,Juny,14,Matí,13,"No és causa del  vianant",Motocicleta,Dona,Conductor,42,"Ferit lleu","4587405,20","431893,56"
"2012S004366    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,Colom,"0011 0011",Dissabte,Ds,Laboral,2012,6,Juny,16,Tarda,15,"Transitar a peu per la calçada",Motocicleta,Home,Conductor,48,"Ferit lleu","4581467,16","431584,36"
"2012S004366    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,Colom,"0011 0011",Dissabte,Ds,Laboral,2012,6,Juny,16,Tarda,15,"Transitar a peu per la calçada",Motocicleta,Dona,Passatger,19,"Ferit lleu","4581467,16","431584,36"
"2012S005360    ",7,Horta-Guinardó,40,Montbau,701267,"Dalt (Besòs)",001090000,Dilluns,Dl,Laboral,2012,7,Juliol,23,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,29,"Ferit lleu","4586744,68","428509,16"
"2012S004903    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",289105,Rosselló,"0155 0155",Dijous,Dj,Laboral,2012,7,Juliol,5,Tarda,17,"No és causa del  vianant",Bicicleta,Home,Conductor,37,"Ferit lleu","4582477,33","429132,66"
"2012S004918    ",2,Eixample,6,"la Sagrada Família",18505,Aragó,"0475 0475",Divendres,Dv,Laboral,2012,7,Juliol,6,Nit,01,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4584085,12","431528,22"
"2012S004924    ",2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0444 0446",Divendres,Dv,Laboral,2012,7,Juliol,6,Matí,11,"Desobeir el senyal del semàfor",Motocicleta,Dona,Vianant,83,"Ferit lleu","4581311,37","429354,10"
"2012S004395    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0267 0267",Dilluns,Dl,Laboral,2012,6,Juny,18,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,30,"Ferit lleu","4582289,58","429896,77"
"2012S004401    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",139805,Ganduxer,"0110 0110",Dilluns,Dl,Laboral,2012,6,Juny,18,Matí,11,"No és causa del  vianant",Motocicleta,Home,Vianant,60,"Ferit lleu","4583903,68","427584,45"
"2012S004408    ",8,"Nou Barris",49,Canyelles,701267,"Dalt (Besòs)",001360000,Dilluns,Dl,Laboral,2012,6,Juny,18,Tarda,18,"Desobeir el senyal del semàfor",Turismo,Home,Vianant,9,"Ferit lleu","4588318,27","430435,86"
"2012S004414    ",8,"Nou Barris",45,Porta,700021,"Andreu Nin","0059 0059",Dilluns,Dl,Laboral,2012,6,Juny,18,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,28,"Ferit lleu","4587808,67","431787,61"
"2012S005385    ",8,"Nou Barris",53,"la Trinitat Nova",209900,Meridiana,0605X0605X,Dimarts,Dm,Laboral,2012,7,Juliol,24,Tarda,15,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4589210,63","432280,32"
"2012S005386    ",4,"Les Corts",19,"les Corts",118306,Europa,0013B0013B,Dimarts,Dm,Laboral,2012,7,Juliol,24,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4582306,03","427292,30"
"2012S005410    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0147 0147",Dimecres,Dc,Laboral,2012,7,Juliol,25,Matí,11,"No és causa del  vianant",Ciclomotor,Home,Conductor,48,"Ferit lleu","4582657,00","429373,58"
"2012S004953    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",000940000,Dissabte,Ds,Laboral,2012,7,Juliol,7,Matí,10,"No és causa del  vianant",Motocicleta,Dona,Passatger,58,"Ferit lleu","4585391,51","427900,30"
"2012S003982    ",9,"Sant Andreu",60,"Sant Andreu",190303,Malats,"0020 0022",Dilluns,Dl,Laboral,2012,6,Juny,4,Nit,00,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit lleu","4587692,11","432431,40"
"2012S004429    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",100708,"Arístides Maillol","0002 0002",Dimarts,Dm,Laboral,2012,6,Juny,19,Tarda,15,Altres,Autobús,Dona,Passatger,75,"Ferit lleu","4581325,94","426627,28"
"2012S005429    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)",001180000,Dimecres,Dc,Laboral,2012,7,Juliol,25,Tarda,18,"No és causa del  vianant",Turismo,Dona,Conductor,37,"Ferit lleu","4580103,48","430920,56"
"2012S005430    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",100800,Diputació,"0020 0020",Dimecres,Dc,Laboral,2012,7,Juliol,25,Tarda,19,"Creuar per fora pas de vianants",Bicicleta,Dona,Vianant,73,"Ferit lleu","4581239,20","429046,75"
"2012S005447    ",5,"Sarrià-Sant Gervasi",23,Sarrià,305201,"Sant Joan Bosco",0039B0041,Dijous,Dj,Laboral,2012,7,Juliol,26,Matí,12,"Desobeir el senyal del semàfor",Motocicleta,Dona,Vianant,49,"Ferit lleu","4583085,09","427172,17"
"2012S005450    ",4,"Les Corts",19,"les Corts",110803,Entença,"0282 0282",Dijous,Dj,Laboral,2012,7,Juliol,26,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,64,"Ferit lleu","4582401,26","428192,06"
"2012S004962    ",3,Sants-Montjuïc,18,Sants,296406,"Sant Antoni",0051X0051X,Dissabte,Ds,Laboral,2012,7,Juliol,7,Tarda,16,"No és causa del  vianant",Turismo,Home,Conductor,37,"Ferit lleu","4581262,55","428115,25"
"2012S004966    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0068 0072",Dissabte,Ds,Laboral,2012,7,Juliol,7,Tarda,18,"No és causa del  vianant",Motocicleta,Dona,Conductor,27,"Ferit lleu","4582978,24","430188,51"
"2012S004971    ",3,Sants-Montjuïc,11,"el Poble Sec",198804,Paral·lel,0001X0001X,Diumenge,Dg,Laboral,2012,7,Juliol,8,Nit,00,"No és causa del  vianant",Motocicleta,Dona,Passatger,50,"Ferit lleu","4580858,37","431119,88"
"2012S003989    ",7,Horta-Guinardó,42,"la Clota",700651,"Estatut de Catalunya","0001 0001",Dilluns,Dl,Laboral,2012,6,Juny,4,Matí,11,"No és causa del  vianant",Turismo,Home,Conductor,43,"Ferit lleu","4587106,60","429493,04"
"2012S004009    ",8,"Nou Barris",52,"la Prosperitat",351708,"Pablo Iglesias",0119X0119X,Dimarts,Dm,Laboral,2012,6,Juny,5,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4588832,04","431848,56"
"2012S004468    ",9,"Sant Andreu",61,"la Sagrera",201308,"Martí Molins","0033 0033",Dimecres,Dc,Laboral,2012,6,Juny,20,Matí,13,"No és causa del  vianant",Bicicleta,Home,Conductor,47,"Ferit lleu","4586341,54","432319,18"
"2012S004484    ",3,Sants-Montjuïc,11,"el Poble Sec",198702,"Francesc Ferrer i Guàrdia","0001 0005",Dijous,Dj,Laboral,2012,6,Juny,21,Matí,07,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4580529,18","429090,57"
"2012S004486    ",3,Sants-Montjuïc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",0014E0000,Dijous,Dj,Laboral,2012,6,Juny,21,Matí,08,"No és causa del  vianant",Turismo,Dona,Conductor,25,"Ferit lleu","4578045,23","428550,92"
"2012S005451    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55603,Calvet,"0085 0085",Dijous,Dj,Laboral,2012,7,Juliol,26,Matí,13,"No és causa del  vianant",Bicicleta,Home,Conductor,31,"Ferit lleu","4583464,33","428198,18"
"2012S005453    ",6,Gràcia,32,"el Camp d'en Grassot i Gràcia Nova",161407,Indústria,"0067 0073",Dijous,Dj,Laboral,2012,7,Juliol,26,Tarda,15,"No és causa del  vianant",Turismo,Dona,Passatger,36,"Ferit lleu","4584257,48","430567,04"
"2012S005460    ",3,Sants-Montjuïc,15,Hostafrancs,94809,"Creu Coberta","0139 0139",Dijous,Dj,Laboral,2012,7,Juliol,26,Tarda,18,"No és causa del  vianant",Turismo,Home,Conductor,37,"Ferit lleu","4580967,88","428271,56"
"2012S005469    ",9,"Sant Andreu",60,"Sant Andreu",176404,Llenguadoc,"0042 0044",Dijous,Dj,Laboral,2012,7,Juliol,26,Tarda,20,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4587121,50","432225,78"
"2012S005473    ",-1,Desconegut,-1,Desconegut,-1,Desconegut,Desconegut,Divendres,Dv,Laboral,2012,7,Juliol,27,Matí,06,"No és causa del  vianant",Turismo,Home,Conductor,20,"Ferit lleu",-1,-1
"2012S004998    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Aragó,"0205 0205",Dilluns,Dl,Laboral,2012,7,Juliol,9,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4582427,74","429840,16"
"2012S004040    ",2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0209 0209",Dimarts,Dm,Laboral,2012,6,Juny,5,Tarda,21,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4582037,28","429043,25"
"2012S004045    ",6,Gràcia,32,"el Camp d'en Grassot i Gràcia Nova",344101,Gràcia,"0232 0234",Dimecres,Dc,Laboral,2012,6,Juny,6,Matí,08,"No és causa del  vianant",Bicicleta,Home,Conductor,47,"Ferit lleu","4584226,13","430164,49"
"2012S004046    ",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",45701,Borbó,0025U0025U,Dimecres,Dc,Laboral,2012,6,Juny,6,Matí,09,"No és causa del  vianant",Ciclomotor,Dona,Conductor,21,"Ferit lleu","4586810,43","431133,54"
"2012S004053    ",2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0002 0002",Dimecres,Dc,Laboral,2012,6,Juny,6,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4582580,05","430974,10"
"2012S004493    ",2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Llúria","0080 0080",Dijous,Dj,Laboral,2012,6,Juny,21,Matí,13,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4583131,64","430434,81"
"2012S005486    ",2,Eixample,7,"la Dreta de l'Eixample",148307,Gràcia,"0034 0034",Divendres,Dv,Laboral,2012,7,Juliol,27,Matí,12,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4582688,21","430454,04"
"2012S005496    ",2,Eixample,7,"la Dreta de l'Eixample",350308,València,"0237 0237",Divendres,Dv,Laboral,2012,7,Juliol,27,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,23,"Ferit lleu","4582790,74","430026,74"
"2012S005504    ",4,"Les Corts",21,Pedralbes,192003,Manila,"0053 0053",Divendres,Dv,Laboral,2012,7,Juliol,27,Tarda,14,"No és causa del  vianant",Motocicleta,Home,Conductor,20,"Ferit lleu","4582643,37","427065,72"
"2012S005508    ",3,Sants-Montjuïc,18,Sants,48404,Brasil,"0002 0002",Dissabte,Ds,Laboral,2012,7,Juliol,28,Nit,04,"No és causa del  vianant",Turismo,Home,Passatger,24,"Ferit lleu","4581027,48","427404,79"
"2012S005040    ",8,"Nou Barris",51,Verdun,120807,Favència,0220X0220X,Dimarts,Dm,Laboral,2012,7,Juliol,10,Tarda,14,"No és causa del  vianant",Turismo,Home,Conductor,44,"Ferit lleu","4588565,15","431048,55"
"2012S005054    ",-1,Desconegut,-1,Desconegut,-1,Desconegut,Desconegut,Dimecres,Dc,Laboral,2012,7,Juliol,11,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,32,"Ferit lleu",-1,-1
"2012S005055    ",9,"Sant Andreu",59,"el Bon Pastor",151957,Guayaquil,0039B0039B,Dimecres,Dc,Laboral,2012,7,Juliol,11,Matí,08,"No és causa del  vianant",Bicicleta,Home,Conductor,43,"Ferit lleu","4588693,47","433616,47"
"2012S005057    ",3,Sants-Montjuïc,16,"la Bordeta",30602,Badal,"0001 0001",Dimecres,Dc,Laboral,2012,7,Juliol,11,Matí,09,"No és causa del  vianant",Motocicleta,Dona,Conductor,42,"Ferit lleu","4579867,28","427736,46"
"2012S004054    ",2,Eixample,5,"el Fort Pienc",144601,Diagonal,"9994 9994",Dimecres,Dc,Laboral,2012,6,Juny,6,Matí,12,"No és causa del  vianant",Ciclomotor,Home,Conductor,38,"Ferit lleu","4583735,74","431166,56"
"2012S004068    ",2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0643 0643",Dimecres,Dc,Laboral,2012,6,Juny,6,Tarda,21,"No és causa del  vianant",Motocicleta,Dona,Conductor,34,"Ferit lleu","4582839,35","430840,52"
"2012S004534    ",9,"Sant Andreu",57,"la Trinitat Vella",701267,"Dalt (Besòs)",001590000,Divendres,Dv,Laboral,2012,6,Juny,22,Tarda,15,"No és causa del  vianant",Turismo,Home,Conductor,63,"Ferit lleu","4588906,94","432617,25"
"2012S004536    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",128106,Fluvià,0099X0099X,Divendres,Dv,Laboral,2012,6,Juny,22,Tarda,14,"No és causa del  vianant",Bicicleta,Dona,Passatger,13,"Ferit lleu","4584555,43","433692,07"
"2012S004538    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0213 0213",Divendres,Dv,Laboral,2012,6,Juny,22,Tarda,17,"No és causa del  vianant",Motocicleta,Home,Conductor,37,"Ferit lleu","4582706,89","429750,17"
"2012S004546    ",10,"Sant Martí",73,"la Verneda i la Pau",266405,Prim,"0210 0210",Divendres,Dv,Laboral,2012,6,Juny,22,Tarda,16,"No és causa del  vianant",Turismo,Dona,Passatger,23,"Ferit lleu","4586251,28","433585,58"
"2012S005524    ",9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0746 0746",Diumenge,Dg,Laboral,2012,7,Juliol,29,Matí,08,"No és causa del  vianant",Motocicleta,Home,Conductor,47,"Ferit lleu","4589520,84","432383,03"
"2012S005058    ",4,"Les Corts",19,"les Corts",144601,Diagonal,"0579 0587",Dimecres,Dc,Laboral,2012,7,Juliol,11,Matí,11,"No és causa del  vianant",Motocicleta,Home,Conductor,22,"Ferit lleu","4582525,23","427556,27"
"2012S005082    ",3,Sants-Montjuïc,14,"la Font de la Guatlla",301608,"Sant Fructuós","0001 0001",Dimecres,Dc,Laboral,2012,7,Juliol,11,Tarda,19,"No és causa del  vianant",Turismo,Dona,Passatger,25,"Ferit lleu","4580671,76","428882,83"
"2012S004093    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",44709,Bonanova,"0067 0067",Dijous,Dj,Laboral,2012,6,Juny,7,Tarda,20,"No és causa del  vianant",Turismo,Home,Conductor,67,"Ferit lleu","4584047,05","427108,27"
"2012S004096    ",2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0353 0353",Divendres,Dv,Laboral,2012,6,Juny,8,Nit,00,"No és causa del  vianant",Turismo,Dona,Passatger,31,"Ferit lleu","4582784,74","430401,54"
"2012S004567    ",2,Eixample,8,"l'Antiga Esquerra de l'Eixample",289105,Rosselló,"0198 0198",Dissabte,Ds,Laboral,2012,6,Juny,23,Matí,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,25,"Ferit lleu","4582940,94","429640,43"
"2012S004574    ",6,Gràcia,30,"la Salut",112004,Escorial,"0177 0177",Dissabte,Ds,Laboral,2012,6,Juny,23,Tarda,21,"No és causa del  vianant",Ciclomotor,Dona,Conductor,25,"Ferit lleu","4584916,50","429702,49"
"2012S004580    ",4,"Les Corts",21,Pedralbes,144601,Diagonal,0680X0680X,Diumenge,Dg,Laboral,2012,6,Juny,24,Matí,08,"No és causa del  vianant",Turismo,Dona,Conductor,29,"Ferit lleu","4582391,40","426813,82"
"2012S004587    ",6,Gràcia,28,"Vallcarca i els Penitents",701267,"Dalt (Besòs)",001000000,Diumenge,Dg,Laboral,2012,6,Juny,24,Tarda,21,"No és causa del  vianant",Turismo,Dona,Passatger,68,"Ferit lleu","4585893,00","428198,70"
"2012S005567    ",3,Sants-Montjuïc,17,"Sants - Badal",45202,Bonsoms,"0009 0009",Dilluns,Dl,Laboral,2012,7,Juliol,30,Tarda,19,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4580698,52","427073,42"
"2012S005105    ",2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0159 0159",Dijous,Dj,Laboral,2012,7,Juliol,12,Tarda,17,"No és causa del  vianant",Ciclomotor,Home,Conductor,25,"Ferit lleu","4583168,04","430181,60"
"2012S005106    ",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",186703,Llull,0351U0351U,Dijous,Dj,Laboral,2012,7,Juliol,12,Tarda,19,"No és causa del  vianant",Autobús,Dona,Passatger,79,"Ferit lleu","4584565,74","434178,76"
