"Número d'expedient","Codi districte","Nom districte","NK barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia de setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció torn","Descripció causa vianant","Número de morts","Número de lesionats lleus","Número de lesionats greus","Número de víctimes","Número de vehicles implicats","Coordenada UTM (Y)","Coordenada UTM (X)"
2011S006765,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0187 0187",Divendres,5,Laboral,2011,10,Octubre,7,19,Tarda,Desconegut,0,1,0,1,2,"4583924,51","429113,05"
2011S001015,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0072 0072",Dilluns,1,Laboral,2011,2,Febrer,14,15,Tarda,Desconegut,0,1,0,1,1,"4583488,75","429417,78"
2011S004240,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0225 0225",Dimarts,2,Laboral,2011,6,Juny,21,14,Tarda,Desconegut,0,1,0,1,2,"4584059,97","429037,94"
2011S005046,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0153 0155",Dissabte,6,Laboral,2011,7,Juliol,23,14,Tarda,Desconegut,0,4,0,4,3,"4583792,28","429155,33"
2011S001025,6,Gràcia,62-6-31,"la Vila de Gràcia",206403,"Gran de Gràcia","0098 0098",Dilluns,1,Laboral,2011,2,Febrer,14,20,Tarda,Desconegut,0,1,0,1,2,"4583569,37","429347,70"
2011S007150,6,Gràcia,62-6-31,"la Vila de Gràcia",28000,Augusta,"0024 0026",Dissabte,6,Laboral,2011,10,Octubre,22,12,Matí,Desconegut,0,1,0,1,2,"4583220,91","429321,46"
2011S008454,6,Gràcia,62-6-31,"la Vila de Gràcia",208001,"Torrent de l'Olla","0063 0063",Divendres,5,Laboral,2011,12,Desembre,16,14,Tarda,Desconegut,0,1,0,1,1,"4583587,42","429687,86"
2011S000594,6,Gràcia,62-6-31,"la Vila de Gràcia",144601,Diagonal,"0446 0448",Divendres,5,Laboral,2011,1,Gener,28,16,Tarda,Desconegut,0,1,0,1,2,"4583121,21","429664,98"
2011S008064,7,Horta-Guinardó,71-7-38,"la Teixonera",92202,Cortada,"0052 0056",Dijous,4,Laboral,2011,11,Novembre,24,18,Tarda,Desconegut,0,2,0,2,1,"4586223,85","428802,83"
2011S002688,6,Gràcia,63-6-32,"el Camp d'en Grassot i Gràcia Nova",76807,Sardenya,"0461 0461",Dilluns,1,Laboral,2011,4,Abril,18,19,Tarda,Desconegut,0,1,0,1,2,"4584488,84","430282,54"
2011S000180,6,Gràcia,63-6-32,"el Camp d'en Grassot i Gràcia Nova",76807,Sardenya,"0501 0501",Dimarts,2,Laboral,2011,1,Gener,11,14,Tarda,Desconegut,0,1,0,1,2,"4584672,90","430101,76"
2011S005563,6,Gràcia,63-6-32,"el Camp d'en Grassot i Gràcia Nova",144306,"Pi i Margall","0015 0015",Divendres,5,Laboral,2011,8,Agost,19,23,Nit,Desconegut,0,0,0,0,2,"4584238,19","430048,82"
2011S006602,6,Gràcia,63-6-32,"el Camp d'en Grassot i Gràcia Nova",225500,Nàpols,"0341 0341",Diumenge,7,Laboral,2011,10,Octubre,2,15,Tarda,Desconegut,0,1,0,1,2,"4584050,72","430334,98"
2011S006568,6,Gràcia,62-6-31,"la Vila de Gràcia",90502,Còrsega,"0427 0427",Divendres,5,Laboral,2011,9,Setembre,30,14,Tarda,Desconegut,0,1,0,1,1,"4583597,06","430196,86"
2011S000849,7,Horta-Guinardó,71-7-39,"Sant Genís dels Agudells",60705,Cànoves,"0061 0061",Dilluns,1,Laboral,2011,2,Febrer,7,17,Tarda,Desconegut,0,0,0,0,2,"4586573,27","427387,23"
2011S003073,7,Horta-Guinardó,71-7-39,"Sant Genís dels Agudells",148409,"Sant Cugat","0096 0096",Divendres,5,Laboral,2011,5,Maig,6,21,Tarda,Desconegut,0,2,0,2,1,"4586300,95","427713,45"
2011S006374,7,Horta-Guinardó,71-7-39,"Sant Genís dels Agudells",148409,"Sant Cugat","0317 0317",Dissabte,6,Laboral,2011,9,Setembre,24,12,Matí,Desconegut,0,3,0,3,2,"4587047,70","427632,66"
2011S006251,7,Horta-Guinardó,71-7-38,"la Teixonera",347303,Trueba,0020X0020X,Dimarts,2,Laboral,2011,9,Setembre,20,10,Matí,Altres,0,1,0,1,1,"4586145,93","428363,37"
2011S008663,7,Horta-Guinardó,71-7-38,"la Teixonera",289808,Rossell,"0023 0027",Divendres,5,Laboral,2011,12,Desembre,23,11,Matí,Desconegut,0,1,0,1,2,"4586031,31","428726,99"
2011S008173,7,Horta-Guinardó,71-7-42,"la Clota",701080,Estatut,"0001 0001",Dissabte,6,Laboral,2011,12,Desembre,3,20,Tarda,Desconegut,0,2,0,2,2,"4586792,12","429482,68"
2011S000760,7,Horta-Guinardó,72-7-36,"la Font d'en Fargues",136002,"Font d'en Fargas","0010 0010",Divendres,5,Laboral,2011,2,Febrer,4,17,Tarda,Desconegut,0,1,0,1,2,"4586473,87","430292,40"
2011S004222,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",0005S0000,Dilluns,1,Laboral,2011,6,Juny,20,18,Tarda,Desconegut,0,1,0,1,2,"4586293,76","428352,94"
2011S005645,7,Horta-Guinardó,71-7-40,Montbau,352507,"Vall d'Hebron","0147 0147",Dijous,4,Laboral,2011,8,Agost,25,05,Nit,Desconegut,0,3,0,3,3,"4587279,02","428660,98"
2011S007804,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",700827,"Cardenal Vidal i Barraquer","0037 0037",Divendres,5,Laboral,2011,11,Novembre,18,16,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4587039,81","429055,45"
2011S007683,7,Horta-Guinardó,71-7-40,Montbau,701267,"Dalt (Besòs)",001090000,Dilluns,1,Laboral,2011,11,Novembre,14,16,Tarda,Desconegut,0,1,0,1,2,"4586540,52","428415,37"
2011S006439,7,Horta-Guinardó,71-7-40,Montbau,701267,"Dalt (Besòs)",001120000,Dimarts,2,Laboral,2011,9,Setembre,27,12,Matí,Desconegut,0,2,0,2,2,"4586824,33","428516,74"
2011S007426,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001160000,Divendres,5,Laboral,2011,11,Novembre,4,13,Matí,Desconegut,0,1,0,1,1,"4587193,62","428675,50"
2011S003934,7,Horta-Guinardó,71-7-41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",001180000,Dimecres,3,Laboral,2011,6,Juny,8,23,Nit,Desconegut,0,2,0,2,2,"4587371,69","428760,33"
2011S004056,7,Horta-Guinardó,72-7-43,Horta,186204,"Lloret de Mar","0068 0068",Dimarts,2,Laboral,2011,6,Juny,14,11,Matí,Desconegut,0,2,0,2,1,"4587462,54","429598,02"
2011S006150,7,Horta-Guinardó,72-7-43,Horta,701267,"Dalt (Besòs)",0004E0000,Divendres,5,Laboral,2011,9,Setembre,16,15,Tarda,Desconegut,0,1,0,1,2,"4587848,76","429646,01"
2011S008014,7,Horta-Guinardó,72-7-36,"la Font d'en Fargues",78303,Ciències,"0043 0043",Diumenge,7,Laboral,2011,11,Novembre,27,19,Tarda,Desconegut,0,1,0,1,2,"4586325,02","429687,34"
2011S006874,7,Horta-Guinardó,72-7-43,Horta,157308,"Horta a Cerdanyola",000940000,Dimecres,3,Laboral,2011,10,Octubre,12,02,Nit,Desconegut,0,2,0,2,1,"4588434,62","428908,03"
2011S008444,7,Horta-Guinardó,73-7-34,"Can Baró",170102,"Josep Yxart","0006 0006",Dimecres,3,Laboral,2011,12,Desembre,14,13,Matí,Desconegut,0,0,0,0,7,"4585150,68","429860,59"
2011S008475,7,Horta-Guinardó,73-7-34,"Can Baró",365702,"Mare de Déu de Montserrat","0039 0041",Dissabte,6,Laboral,2011,12,Desembre,17,00,Nit,Desconegut,0,2,0,2,2,"4585104,09","430051,71"
2011S004035,7,Horta-Guinardó,72-7-43,Horta,69109,Cartellà,"0173 0173",Dilluns,1,Laboral,2011,6,Juny,13,14,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4586850,70","430237,04"
2011S008371,7,Horta-Guinardó,72-7-43,Horta,178501,Lletres,"0014 0014",Dimarts,2,Laboral,2011,12,Desembre,13,15,Tarda,Desconegut,0,1,0,1,1,"4586621,88","429641,02"
2011S003063,7,Horta-Guinardó,72-7-43,Horta,96203,Chapí,"0057 0057",Divendres,5,Laboral,2011,5,Maig,6,16,Tarda,Desconegut,0,1,0,1,1,"4587032,99","429814,75"
2011S008734,7,Horta-Guinardó,72-7-43,Horta,700651,"Estatut de Catalunya","0072 0078",Diumenge,7,Laboral,2011,12,Desembre,25,14,Tarda,Desconegut,0,2,0,2,1,"4587531,85","429312,04"
2011S007374,7,Horta-Guinardó,72-7-43,Horta,235503,Porto,"0014 0014",Dimecres,3,Laboral,2011,11,Novembre,2,08,Matí,Desconegut,0,1,0,1,4,"4586831,42","429557,19"
2011S007626,7,Horta-Guinardó,73-7-37,"el Carmel",67103,Carmel,"0001 0001",Dissabte,6,Laboral,2011,11,Novembre,12,00,Nit,Desconegut,0,1,0,1,1,"4586527,83","429589,89"
2011S002246,7,Horta-Guinardó,73-7-37,"el Carmel",185700,Llobregós,"0110 0110",Divendres,5,Laboral,2011,4,Abril,1,23,Nit,Desconegut,0,1,0,1,1,"4586247,88","429530,62"
2011S006036,7,Horta-Guinardó,73-7-37,"el Carmel",85900,"Conca de Tremp","0002 0002",Dimarts,2,Laboral,2011,9,Setembre,13,09,Matí,Altres,0,1,0,1,2,"4586202,47","429366,28"
2011S001851,7,Horta-Guinardó,73-7-37,"el Carmel",185700,Llobregós,"0126 0126",Divendres,5,Laboral,2011,3,Març,18,20,Tarda,Desconegut,0,1,0,1,1,"4586203,04","429466,78"
2011S005116,7,Horta-Guinardó,73-7-37,"el Carmel",85900,"Conca de Tremp","0066 0066",Dimecres,3,Laboral,2011,7,Juliol,27,10,Matí,Desconegut,0,1,0,1,3,"4585881,05","429578,63"
2011S006836,7,Horta-Guinardó,73-7-37,"el Carmel",101201,"Doctor Bové","0110 0110",Dilluns,1,Laboral,2011,10,Octubre,10,16,Tarda,Desconegut,0,0,0,0,1,"4585842,20","429851,81"
2011S006953,7,Horta-Guinardó,73-7-37,"el Carmel",320307,Santuari,"0116 0116",Dissabte,6,Laboral,2011,10,Octubre,15,00,Nit,Desconegut,0,1,0,1,2,"4585577,52","429563,83"
2011S006597,7,Horta-Guinardó,74-7-35,"el Guinardó",367402,Volart,"0058 0058",Diumenge,7,Laboral,2011,10,Octubre,2,12,Matí,Desconegut,0,1,0,1,2,"4585355,56","431215,80"
2011S000434,7,Horta-Guinardó,74-7-35,"el Guinardó",365702,"Mare de Déu de Montserrat","0216 0216",Dissabte,6,Laboral,2011,1,Gener,22,09,Matí,Desconegut,0,1,0,1,2,"4585853,75","430981,11"
2011S005916,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",238400,Padilla,0345B0345B,Dijous,4,Laboral,2011,9,Setembre,8,10,Matí,Desconegut,0,1,0,1,2,"4584605,80","430735,50"
2011S005886,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",344101,Gràcia,"0397 0397",Dimarts,2,Laboral,2011,9,Setembre,6,19,Tarda,Desconegut,0,1,0,1,1,"4584554,05","430690,07"
2011S007693,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",68900,Cartagena,0355B0355B,Dilluns,1,Laboral,2011,11,Novembre,14,21,Tarda,Desconegut,0,1,0,1,2,"4584922,04","430793,48"
2011S008723,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",68900,Cartagena,"0377 0377",Diumenge,7,Laboral,2011,12,Desembre,25,22,Nit,Desconegut,0,1,0,1,2,"4585053,87","430665,28"
2011S006302,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",76807,Sardenya,"0400 0400",Dijous,4,Laboral,2011,9,Setembre,22,13,Matí,Desconegut,0,1,0,1,2,"4584290,69","430510,07"
2011S006506,7,Horta-Guinardó,74-7-33,"el Baix Guinardó",297001,"Sant Antoni Maria Claret","0109 0109",Dijous,4,Laboral,2011,9,Setembre,29,00,Nit,Desconegut,0,1,1,2,3,"4584454,65","430688,78"
2011S006840,7,Horta-Guinardó,74-7-35,"el Guinardó",365702,"Mare de Déu de Montserrat","0247 0247",Dimarts,2,Laboral,2011,10,Octubre,11,09,Matí,Desconegut,0,1,0,1,1,"4586092,95","431086,29"
2011S003316,7,Horta-Guinardó,74-7-35,"el Guinardó",152905,Guinardó,"0149 0151",Dilluns,1,Laboral,2011,5,Maig,16,19,Tarda,Desconegut,0,1,0,1,2,"4585398,61","431043,75"
2011S007906,7,Horta-Guinardó,74-7-35,"el Guinardó",332805,Telègraf,"0026 0026",Dimecres,3,Laboral,2011,11,Novembre,23,11,Matí,"Creuar per fora pas de vianants",0,1,0,1,1,"4585351,23","431042,44"
2011S004394,7,Horta-Guinardó,74-7-35,"el Guinardó",13705,Amèrica,"0048 0048",Dilluns,1,Laboral,2011,6,Juny,27,20,Tarda,Desconegut,0,1,0,1,2,"4585345,09","431182,25"
2011S003099,7,Horta-Guinardó,74-7-35,"el Guinardó",297001,"Sant Antoni Maria Claret","0203 0205",Diumenge,7,Laboral,2011,5,Maig,8,06,Matí,Desconegut,0,3,0,3,2,"4585114,96","431367,06"
2011S000510,7,Horta-Guinardó,74-7-35,"el Guinardó",194406,Maragall,"0123 0127",Dimarts,2,Laboral,2011,1,Gener,25,11,Matí,Desconegut,0,1,0,1,1,"4585764,79","431513,42"
2011S007718,8,"Nou Barris",82-8-49,Canyelles,701268,"Dalt (Llobregat)",001360000,Dimarts,2,Laboral,2011,11,Novembre,15,20,Tarda,Desconegut,0,1,0,1,2,"4588083,08","430357,13"
2011S007601,8,"Nou Barris",81-8-54,"Torre Baró",701432,"C-17 (Barcelona)",000120000,Dimecres,3,Laboral,2011,10,Octubre,26,09,Matí,Desconegut,0,1,0,1,1,"4590381,32","431548,85"
2011S006247,8,"Nou Barris",83-8-48,"la Guineueta",363503,"Vilalba dels Arcs",0110X0110X,Dimarts,2,Laboral,2011,9,Setembre,20,10,Matí,Desconegut,0,1,0,1,2,"4587729,61","430243,05"
2011S007900,8,"Nou Barris",82-8-50,"les Roquetes",120807,Favència,0239U0239U,Dimecres,3,Laboral,2011,11,Novembre,23,07,Matí,Desconegut,0,1,0,1,3,"4588612,98","431360,19"
2011S007202,8,"Nou Barris",83-8-48,"la Guineueta",186601,Llucmajor,0002B0002B,Dilluns,1,Laboral,2011,10,Octubre,24,22,Nit,Desconegut,0,1,0,1,1,"4587721,75","431007,01"
2011S006622,8,"Nou Barris",83-8-48,"la Guineueta",103003,"Doctor Pi i Molist","0119 0121",Dilluns,1,Laboral,2011,10,Octubre,3,12,Matí,Desconegut,0,0,0,0,1,"4587502,63","430780,77"
2011S003053,8,"Nou Barris",82-8-50,"les Roquetes",120807,Favència,"0167 0167",Divendres,5,Laboral,2011,5,Maig,6,12,Matí,Desconegut,0,1,0,1,2,"4588471,30","431032,71"
2011S008321,8,"Nou Barris",82-8-50,"les Roquetes",259104,"Pla de Fornells","0017 0019",Diumenge,7,Laboral,2011,12,Desembre,11,03,Nit,Desconegut,0,0,0,0,1,"4588687,25","431208,89"
2011S008380,8,"Nou Barris",82-8-50,"les Roquetes",701268,"Dalt (Llobregat)",001420000,Dimarts,2,Laboral,2011,12,Desembre,13,20,Tarda,Desconegut,0,2,0,2,3,"4588346,59","430893,31"
2011S006922,8,"Nou Barris",82-8-50,"les Roquetes",26605,Artesania,"0085 0085",Divendres,5,Laboral,2011,10,Octubre,14,11,Matí,Desconegut,0,0,0,0,2,"4588710,24","430800,07"
2011S003448,8,"Nou Barris",82-8-50,"les Roquetes",26605,Artesania,"0118 0120",Dissabte,6,Laboral,2011,5,Maig,21,16,Tarda,Desconegut,0,1,0,1,2,"4588489,11","430760,93"
2011S004281,8,"Nou Barris",83-8-52,"la Prosperitat",364700,Vinyar,"0014 0014",Dimecres,3,Laboral,2011,6,Juny,22,16,Tarda,Desconegut,0,0,0,0,2,"4588040,93","431682,39"
2011S001991,8,"Nou Barris",83-8-51,Verdun,147701,Góngora,"0025 0025",Dimecres,3,Laboral,2011,3,Març,23,18,Tarda,"Creuar per fora pas de vianants",0,1,0,1,1,"4588333,35","431105,84"
2011S003832,8,"Nou Barris",83-8-51,Verdun,239708,"Pare Rodés","0030 0030",Diumenge,7,Laboral,2011,6,Juny,5,02,Nit,Desconegut,0,0,0,0,2,"4587977,71","431118,45"
2011S000308,8,"Nou Barris",84-8-44,"Vilapicina i la Torre Llobeta",209900,Meridiana,0365B0365B,Dilluns,1,Laboral,2011,1,Gener,17,13,Matí,Desconegut,0,2,0,2,3,"4586652,38","431810,95"
2011S003768,8,"Nou Barris",84-8-45,Porta,24304,"Arnau d'Oms","0066 0068",Dijous,4,Laboral,2011,6,Juny,2,16,Tarda,Desconegut,0,1,0,1,2,"4586970,69","431281,98"
2011S008578,8,"Nou Barris",84-8-44,"Vilapicina i la Torre Llobeta",35005,"Baró d'Esponellà",0037U0037U,Dimarts,2,Laboral,2011,12,Desembre,20,19,Tarda,Desconegut,0,1,0,1,1,"4586583,23","430947,38"
2011S006759,8,"Nou Barris",84-8-44,"Vilapicina i la Torre Llobeta",119003,"Fabra i Puig","0309 0309",Divendres,5,Laboral,2011,10,Octubre,7,14,Tarda,Desconegut,0,2,0,2,2,"4586859,14","430492,82"
2011S007986,8,"Nou Barris",83-8-52,"la Prosperitat",265005,Pou,"0039 0039",Dissabte,6,Laboral,2011,11,Novembre,26,13,Matí,Desconegut,0,0,0,0,2,"4588411,94","431638,95"
2011S003698,8,"Nou Barris",84-8-46,"el Turó de la Peira",119003,"Fabra i Puig","0264 0264",Dimarts,2,Laboral,2011,5,Maig,31,09,Matí,Desconegut,0,1,0,1,2,"4586874,14","431024,00"
2011S000513,8,"Nou Barris",84-8-46,"el Turó de la Peira",119003,"Fabra i Puig","0264 0264",Dimarts,2,Laboral,2011,1,Gener,25,14,Tarda,Desconegut,0,1,0,1,2,"4586874,14","431024,00"
2011S007270,8,"Nou Barris",84-8-46,"el Turó de la Peira",103003,"Doctor Pi i Molist","0109 0109",Dimecres,3,Laboral,2011,10,Octubre,5,14,Tarda,Desconegut,0,3,0,3,2,"4587375,01","430829,27"
2011S004689,8,"Nou Barris",84-8-47,"Can Peguera",216804,Montagut,"0002 0002",Divendres,5,Laboral,2011,7,Juliol,8,22,Nit,Desconegut,0,2,0,2,2,"4587384,81","430540,02"
2011S004235,8,"Nou Barris",84-8-45,Porta,100209,Deià,"0044 0044",Dimarts,2,Laboral,2011,6,Juny,21,12,Matí,Desconegut,0,1,0,1,2,"4587348,78","430928,31"
2011S004461,8,"Nou Barris",84-8-45,Porta,103003,"Doctor Pi i Molist","0044 0044",Dijous,4,Laboral,2011,6,Juny,30,13,Matí,"Creuar per fora pas de vianants",0,1,0,1,1,"4587055,31","430987,94"
2011S007874,8,"Nou Barris",84-8-45,Porta,255500,Piferrer,0126U0126U,Dilluns,1,Laboral,2011,11,Novembre,21,18,Tarda,Desconegut,0,1,0,1,2,"4587166,47","431341,00"
2011S002438,8,"Nou Barris",84-8-45,Porta,209900,Meridiana,"0389 0389",Divendres,5,Laboral,2011,4,Abril,8,21,Tarda,Desconegut,0,1,0,1,1,"4587111,60","431696,59"
2011S005409,9,"Sant Andreu",91-9-61,"la Sagrera",241608,Palència,"0043 0045",Dimecres,3,Laboral,2011,8,Agost,10,06,Matí,Desconegut,0,1,0,1,3,"4585550,59","432382,71"
2011S000866,9,"Sant Andreu",91-9-62,"el Congrés i els Indians",120909,"Alexandre Galí","0027 0027",Dimarts,2,Laboral,2011,2,Febrer,8,17,Tarda,Desconegut,0,2,0,2,2,"4586310,55","431424,93"
2011S006501,9,"Sant Andreu",91-9-62,"el Congrés i els Indians",24304,"Arnau d'Oms","0002 0002",Dimecres,3,Laboral,2011,9,Setembre,28,23,Nit,Desconegut,0,1,0,1,1,"4586594,72","431270,73"
2011S003989,9,"Sant Andreu",91-9-61,"la Sagrera",202402,Masadas,"0005 0005",Divendres,5,Laboral,2011,6,Juny,10,14,Tarda,Desconegut,0,1,0,1,2,"4586246,19","432339,17"
2011S007905,9,"Sant Andreu",91-9-61,"la Sagrera",209900,Meridiana,"0332 0332",Dimecres,3,Laboral,2011,11,Novembre,23,10,Matí,Desconegut,0,1,0,1,2,"4586331,12","432048,57"
2011S007812,8,"Nou Barris",84-8-47,"Can Peguera",233406,Ogassa,"0001 0001",Divendres,5,Laboral,2011,11,Novembre,18,15,Tarda,Desconegut,0,0,0,0,1,"4587474,15","430417,27"
2011S000123,9,"Sant Andreu",92-9-60,"Sant Andreu",322007,Segre,"0123 0123",Dissabte,6,Laboral,2011,1,Gener,8,15,Tarda,Desconegut,0,0,0,0,3,"4586898,60","432737,81"
2011S004083,9,"Sant Andreu",92-9-60,"Sant Andreu",700689,"Abat Escarré","9999 9999",Dimecres,3,Laboral,2011,6,Juny,15,10,Matí,Desconegut,0,1,0,1,2,"4586832,97","432376,19"
2011S000621,9,"Sant Andreu",92-9-60,"Sant Andreu",239300,"Pare Manyanet","0007 0007",Dissabte,6,Laboral,2011,1,Gener,29,16,Tarda,Desconegut,0,1,0,1,1,"4586576,15","432471,04"
2011S007077,9,"Sant Andreu",91-9-63,Navas,226400,"Las Navas de Tolosa","0300 0300",Dijous,4,Laboral,2011,10,Octubre,20,13,Matí,Desconegut,0,0,0,0,1,"4585313,13","431930,44"
2011S002028,9,"Sant Andreu",91-9-62,"el Congrés i els Indians",86108,"Concepción Arenal",0065X0065X,Divendres,5,Laboral,2011,3,Març,25,08,Matí,Desconegut,0,1,0,1,2,"4585917,60","431794,05"
2011S004255,9,"Sant Andreu",91-9-63,Navas,209900,Meridiana,0240B0242,Dimarts,2,Laboral,2011,6,Juny,21,20,Tarda,"Desobeir el senyal del semàfor",0,1,0,1,1,"4585366,92","432076,84"
2011S007297,9,"Sant Andreu",91-9-63,Navas,121402,"Felip II","0063 0063",Divendres,5,Laboral,2011,10,Octubre,28,19,Tarda,Desconegut,0,1,0,1,1,"4585621,41","432152,60"
2011S000761,9,"Sant Andreu",91-9-62,"el Congrés i els Indians",140407,Garcilaso,"0193 0197",Divendres,5,Laboral,2011,2,Febrer,4,17,Tarda,Desconegut,0,1,0,1,2,"4586081,43","431526,95"
2011S000853,9,"Sant Andreu",92-9-60,"Sant Andreu",314100,"Santa Coloma","0002 0006",Dilluns,1,Laboral,2011,2,Febrer,7,22,Nit,Desconegut,0,1,0,1,2,"4588331,45","432128,10"
2011S006227,9,"Sant Andreu",92-9-60,"Sant Andreu",120807,Favència,0538X0538X,Dilluns,1,Laboral,2011,9,Setembre,19,20,Tarda,Desconegut,0,2,0,2,2,"4588667,82","432480,19"
2011S000257,9,"Sant Andreu",92-9-60,"Sant Andreu",120807,Favència,0538X0538X,Divendres,5,Laboral,2011,1,Gener,14,13,Matí,Desconegut,0,1,0,1,2,"4588667,82","432480,19"
2011S004922,9,"Sant Andreu",92-9-60,"Sant Andreu",35800,Bartrina,"0001 0003",Dilluns,1,Laboral,2011,7,Juliol,18,16,Tarda,Desconegut,0,1,0,1,1,"4587918,73","432021,03"
2011S003920,9,"Sant Andreu",92-9-60,"Sant Andreu",242509,Palomar,"0002 0002",Dimecres,3,Laboral,2011,6,Juny,8,16,Tarda,Desconegut,0,1,0,1,1,"4588134,06","432206,72"
2011S007855,9,"Sant Andreu",92-9-60,"Sant Andreu",296202,"Gran de Sant Andreu","0214 0222",Diumenge,7,Laboral,2011,11,Novembre,20,23,Nit,Desconegut,0,0,0,0,1,"4587270,08","432291,41"
2011S005385,9,"Sant Andreu",92-9-60,"Sant Andreu",281409,Ribes,"0041 0041",Dilluns,1,Laboral,2011,8,Agost,8,23,Nit,Desconegut,0,1,0,1,2,"4588653,49","432276,20"
2011S001266,9,"Sant Andreu",92-9-60,"Sant Andreu",173508,"Joan Torras","0026 0028",Dimecres,3,Laboral,2011,2,Febrer,23,12,Matí,Desconegut,0,1,0,1,2,"4587651,61","432395,98"
2011S006177,9,"Sant Andreu",92-9-60,"Sant Andreu",296202,"Gran de Sant Andreu","0278 0278",Dissabte,6,Laboral,2011,9,Setembre,17,19,Tarda,Desconegut,0,0,0,0,1,"4587491,25","432310,59"
2011S001533,9,"Sant Andreu",92-9-60,"Sant Andreu",296202,"Gran de Sant Andreu","0278 0278",Dissabte,6,Laboral,2011,3,Març,5,10,Matí,Desconegut,0,0,0,0,1,"4587491,25","432310,59"
2011S004664,9,"Sant Andreu",93-9-57,"la Trinitat Vella",314100,"Santa Coloma",0105U0105U,Divendres,5,Laboral,2011,7,Juliol,8,11,Matí,Desconegut,0,1,0,1,4,"4589073,74","432978,14"
2011S004709,9,"Sant Andreu",93-9-57,"la Trinitat Vella",131100,Foradada,"0108 0108",Diumenge,7,Laboral,2011,7,Juliol,10,17,Tarda,Desconegut,0,0,0,0,1,"4589355,28","432656,45"
2011S007327,9,"Sant Andreu",93-9-57,"la Trinitat Vella",701267,"Dalt (Besòs)",001600000,Diumenge,7,Laboral,2011,10,Octubre,30,22,Nit,Desconegut,0,1,0,1,1,"4588730,35","432614,40"
2011S001759,9,"Sant Andreu",93-9-58,"Baró de Viver",314100,"Santa Coloma",0114X0114X,Dimarts,2,Laboral,2011,3,Març,15,15,Tarda,Desconegut,0,1,0,1,2,"4588868,61","433220,31"
2011S000010,9,"Sant Andreu",93-9-58,"Baró de Viver",701631,"Pilar Miró",0003X0003X,Diumenge,7,Laboral,2011,1,Gener,2,02,Nit,Desconegut,0,1,0,1,1,"4588811,53","433297,05"
2011S004139,9,"Sant Andreu",92-9-60,"Sant Andreu",119003,"Fabra i Puig","0116 0116",Divendres,5,Laboral,2011,6,Juny,17,09,Matí,Desconegut,0,2,0,2,1,"4586845,46","431757,57"
2011S006732,9,"Sant Andreu",92-9-60,"Sant Andreu",86108,"Concepción Arenal","0246 0246",Dijous,4,Laboral,2011,10,Octubre,6,21,Tarda,Desconegut,0,1,0,1,2,"4586990,48","431865,70"
2011S007342,9,"Sant Andreu",92-9-60,"Sant Andreu",105701,Dublín,"0002 0004",Dilluns,1,Laboral,2011,10,Octubre,31,14,Tarda,Desconegut,0,2,0,2,2,"4586668,80","432155,87"
2011S007907,9,"Sant Andreu",92-9-60,"Sant Andreu",701326,"Fabra i Puig","0063 0063",Dimecres,3,Laboral,2011,11,Novembre,23,12,Matí,"Creuar per fora pas de vianants",0,1,0,1,1,"4586816,55","431941,97"
2011S000960,9,"Sant Andreu",93-9-59,"el Bon Pastor",701265,"Litoral (Besòs)",000180000,Divendres,5,Laboral,2011,2,Febrer,11,18,Tarda,Desconegut,0,1,0,1,2,"4587696,30","433902,81"
2011S004462,9,"Sant Andreu",93-9-59,"el Bon Pastor",80101,"Ciutat d'Asunción","0002 0002",Dijous,4,Laboral,2011,6,Juny,30,13,Matí,Desconegut,0,1,0,1,2,"4587466,63","433260,94"
2011S001040,9,"Sant Andreu",93-9-59,"el Bon Pastor",151957,Guayaquil,"0029 0029",Dimarts,2,Laboral,2011,2,Febrer,15,16,Tarda,Desconegut,0,0,0,0,2,"4588340,50","433617,03"
2011S000632,9,"Sant Andreu",93-9-59,"el Bon Pastor",151957,Guayaquil,"0045 0045",Diumenge,7,Laboral,2011,1,Gener,30,18,Tarda,Desconegut,0,2,0,2,3,"4588574,72","433468,05"
2011S005440,9,"Sant Andreu",93-9-59,"el Bon Pastor",701177,Monterrey,"0001 0001",Dijous,4,Laboral,2011,8,Agost,11,16,Tarda,Desconegut,0,5,0,5,2,"4588289,62","433674,03"
