"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ tipus accident","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S003872,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0355 0355",Dimecres,Dc,Laboral,2012,5,Maig,30,14,Tarda,"Col.lisi¢ lateral","4583405,08","430837,11"
2012S005795,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0443 0443",Divendres,Dv,Laboral,2012,8,Agost,10,12,Mat°,"Col.lisi¢ lateral","4583453,87","431085,96"
2012S003283,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0455 0455",Dimarts,Dm,Laboral,2012,5,Maig,8,22,Nit,"Col.lisi¢ fronto-lateral","4583505,55","431138,7"
2012S004737,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0669 0669",Dissabte,Ds,Laboral,2012,6,Juny,30,0,Nit,"Caiguda interior vehicle","4583069,64","431066,85"
2012S004783,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan",0051B0051B,Diumenge,Dg,Laboral,2012,7,Juliol,1,21,Tarda,"Col.lisi¢ fronto-lateral","4583318,02","430937,87"
2012S006102,2,Eixample,5,"el Fort Pienc",286504,"Roger de Flor","0099 0099",Dimarts,Dm,Laboral,2012,8,Agost,28,17,Tarda,"Col.lisi¢ fronto-lateral","4583114,65","431346,28"
2012S000418,2,Eixample,5,"el Fort Pienc",335100,Tetuan,"0036 0037",Dijous,Dj,Laboral,2012,1,Gener,19,14,Tarda,"Xoc contra element estÖtic","4583152,89","431246,29"
2012S003832,2,Eixample,5,"el Fort Pienc",76807,Sardenya,0147B0147B,Dimarts,Dm,Laboral,2012,5,Maig,29,2,Nit,"Col.lisi¢ fronto-lateral","4583310,98","431724,24"
2012S000301,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0234 0240",Dissabte,Ds,Laboral,2012,1,Gener,14,11,Mat°,"Xoc contra element estÖtic","4583594,12","431478,4"
2012S007136,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0745 0747",Dijous,Dj,Laboral,2012,10,Octubre,11,10,Mat°,Abast,"4583588,18","431603,29"
2012S006328,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0745 0747",Divendres,Dv,Laboral,2012,9,Setembre,7,17,Tarda,Abast,"4583588,18","431603,29"
2012S007665,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0745 0747",Dijous,Dj,Laboral,2012,11,Novembre,1,21,Tarda,Abast,"4583588,18","431603,29"
2012S005356,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0749 0749",Dilluns,Dl,Laboral,2012,7,Juliol,23,14,Tarda,"Col.lisi¢ lateral","4583665,77","431686,01"
2012S001988,2,Eixample,5,"el Fort Pienc",197302,Marina,"0203 0203",Divendres,Dv,Laboral,2012,3,Mará,16,19,Tarda,"Col.lisi¢ lateral","4583799,89","431413,87"
2012S007291,2,Eixample,5,"el Fort Pienc",197302,Marina,"0212 0212",Dimecres,Dc,Laboral,2012,10,Octubre,17,18,Tarda,"Col.lisi¢ lateral","4583807,36","431488,03"
2012S009131,2,Eixample,5,"el Fort Pienc",197302,Marina,"0212 0212",Dimarts,Dm,Laboral,2012,12,Desembre,25,8,Mat°,"Col.lisi¢ lateral","4583807,36","431488,03"
2012S001837,2,Eixample,5,"el Fort Pienc",197302,Marina,"0169 0175",Dilluns,Dl,Laboral,2012,3,Mará,12,17,Tarda,"Col.lisi¢ lateral","4583608,29","431599,81"
2012S003132,2,Eixample,5,"el Fort Pienc",146902,"Glïries Catalanes",0001X0001X,Dijous,Dj,Laboral,2012,5,Maig,3,7,Mat°,"Col.lisi¢ lateral","4583938,87","432078,02"
2012S004809,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0796 0796",Dilluns,Dl,Laboral,2012,7,Juliol,2,19,Tarda,"Col.lisi¢ lateral","4583700,34","431795,29"
2012S005420,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0707 0707",Dimecres,Dc,Laboral,2012,7,Juliol,25,14,Tarda,"Col.lisi¢ fronto-lateral","4583423,63","431422,94"
2012S000700,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0806 0812",Dimecres,Dc,Laboral,2012,2,Febrer,22,4,Nit,"Col.lisi¢ lateral","4583734,17","431829,73"
2012S000761,2,Eixample,5,"el Fort Pienc",144601,Diagonal,0299B0299B,Dimecres,Dc,Laboral,2012,2,Febrer,1,19,Tarda,Atropellament,"4583678,24","431033,09"
2012S002300,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0225 0227",Dijous,Dj,Laboral,2012,3,Mará,29,18,Tarda,"Caiguda (dues rodes)","4583716,47","431328,45"
2012S000908,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0225 0227",Dimarts,Dm,Laboral,2012,2,Febrer,7,20,Tarda,Abast,"4583716,47","431328,45"
2012S000164,3,Sants-Montjuãc,11,"el Poble Sec",178400,Lleida,"0040 0040",Diumenge,Dg,Laboral,2012,1,Gener,8,19,Tarda,"Col.lisi¢ lateral","4580578,44","429480,81"
2012S009253,3,Sants-Montjuãc,11,"el Poble Sec",178400,Lleida,"0057 0057",Dilluns,Dl,Laboral,2012,12,Desembre,31,10,Mat°,"Caiguda (dues rodes)","4580441,37","429565,07"
2012S005072,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0242 0242",Dimecres,Dc,Laboral,2012,7,Juliol,11,14,Tarda,"Col.lisi¢ fronto-lateral","4583631,6","431444,51"
2012S005641,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes",0751E0751E,Dijous,Dj,Laboral,2012,8,Agost,2,12,Mat°,Abast,"4583780,76","431803,14"
2012S006930,2,Eixample,5,"el Fort Pienc",178308,Lepant,0188B0188B,Dimecres,Dc,Laboral,2012,10,Octubre,3,14,Tarda,Abast,"4583730,69","431738,28"
2012S005359,2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0506 0506",Dilluns,Dl,Laboral,2012,7,Juliol,23,14,Tarda,"Col.lisi¢ lateral",4583830,"431501,98"
2012S005143,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0710 0710",Divendres,Dv,Laboral,2012,7,Juliol,13,20,Tarda,Atropellament,"4583218,66","431303,54"
2012S006229,2,Eixample,5,"el Fort Pienc",286504,"Roger de Flor","0038 0038",Dilluns,Dl,Laboral,2012,9,Setembre,3,20,Tarda,"Col.lisi¢ lateral","4582789,76","431702,14"
2012S007062,2,Eixample,5,"el Fort Pienc",286504,"Roger de Flor",0052X0052X,Dilluns,Dl,Laboral,2012,10,Octubre,8,19,Tarda,"Col.lisi¢ lateral","4582849,24","431656,76"
2012S009249,2,Eixample,5,"el Fort Pienc",286504,"Roger de Flor","0092 0092",Diumenge,Dg,Laboral,2012,12,Desembre,30,22,Nit,"Col.lisi¢ fronto-lateral","4583043,82","431454,19"
2012S006266,2,Eixample,6,"la Sagrada Fam°lia",297001,"Sant Antoni Maria Claret","0242 0242",Dimecres,Dc,Laboral,2012,9,Setembre,5,8,Mat°,Atropellament,"4584998,51","431165,05"
2012S000427,2,Eixample,6,"la Sagrada Fam°lia",238400,Padilla,"0318 0318",Dijous,Dj,Laboral,2012,1,Gener,19,21,Tarda,"Caiguda interior vehicle","4584726,05","430944,69"
2012S002628,2,Eixample,6,"la Sagrada Fam°lia",297001,"Sant Antoni Maria Claret","0190 0190",Divendres,Dv,Laboral,2012,4,Abril,13,10,Mat°,"Col.lisi¢ lateral","4584787,69","430949,25"
2012S001101,2,Eixample,6,"la Sagrada Fam°lia",297001,"Sant Antoni Maria Claret","0190 0190",Dimarts,Dm,Laboral,2012,2,Febrer,14,14,Tarda,"Col.lisi¢ lateral","4584787,69","430949,25"
2012S002364,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0416 0416",Dissabte,Ds,Laboral,2012,3,Mará,31,17,Tarda,Abast,"4583869,75","431168,86"
2012S005904,2,Eixample,6,"la Sagrada Fam°lia",178308,Lepant,"0231 0231",Divendres,Dv,Laboral,2012,8,Agost,17,9,Mat°,"Col.lisi¢ fronto-lateral","4583998,08","431431,03"
2012S002732,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0437 0437",Dimarts,Dm,Laboral,2012,4,Abril,17,16,Tarda,"Col.lisi¢ lateral","4584325,25","431017,33"
2012S006850,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,"0214 0214",Dilluns,Dl,Laboral,2012,10,Octubre,1,8,Mat°,"Col.lisi¢ fronto-lateral","4583936,01","431368,9"
2012S006664,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,"0236 0236",Dissabte,Ds,Laboral,2012,9,Setembre,22,16,Tarda,Altres,"4583964,26","431326,69"
2012S004472,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0391 0391",Dimecres,Dc,Laboral,2012,6,Juny,20,15,Tarda,"Abast multiple","4583791,85","431047,83"
2012S004606,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0391 0391",Dilluns,Dl,Laboral,2012,6,Juny,25,15,Tarda,"Col.lisi¢ lateral","4583791,85","431047,83"
2012S002125,2,Eixample,6,"la Sagrada Fam°lia",90502,Cïrsega,"0514 0514",Dijous,Dj,Laboral,2012,3,Mará,22,23,Nit,"Col.lisi¢ lateral","4584289,42","430819,8"
2012S009248,2,Eixample,6,"la Sagrada Fam°lia",90502,Cïrsega,"0528 0528",Diumenge,Dg,Laboral,2012,12,Desembre,30,22,Nit,"Xoc contra element estÖtic","4584342,42","430873,16"
2012S008435,2,Eixample,6,"la Sagrada Fam°lia",90502,Cïrsega,"0532 0532",Divendres,Dv,Laboral,2012,11,Novembre,30,12,Mat°,Atropellament,"4584360,21","430891,08"
2012S004198,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0417 0417",Dilluns,Dl,Laboral,2012,6,Juny,11,17,Tarda,"Col.lisi¢ lateral",4584209,"430900,25"
2012S006674,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0360 0360",Diumenge,Dg,Laboral,2012,9,Setembre,23,0,Nit,Abast,"4584098,55","430818,03"
2012S008981,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,"0300 0302",Dimecres,Dc,Laboral,2012,12,Desembre,19,15,Tarda,"Col.lisi¢ fronto-lateral","4584284,83","431021,57"
2012S008756,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0429 0429",Dimecres,Dc,Laboral,2012,12,Desembre,12,12,Mat°,Abast,"4583950,12","431210,66"
2012S008046,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0431 0431",Divendres,Dv,Laboral,2012,11,Novembre,16,7,Mat°,"Xoc contra element estÖtic","4583954,92","431215,56"
2012S007096,2,Eixample,6,"la Sagrada Fam°lia",76807,Sardenya,"0289 0299",Dimecres,Dc,Laboral,2012,10,Octubre,10,6,Mat°,"Col.lisi¢ lateral","4583963,51","431086,95"
2012S008792,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0330 0330",Dijous,Dj,Laboral,2012,12,Desembre,13,8,Mat°,Atropellament,"4583767,88","431130,86"
2012S004939,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0330 0330",Divendres,Dv,Laboral,2012,7,Juliol,6,15,Tarda,"Col.lisi¢ fronto-lateral","4583767,88","431130,86"
2012S003651,2,Eixample,6,"la Sagrada Fam°lia",161407,Ind£stria,"0136 0136",Dilluns,Dl,Laboral,2012,5,Maig,21,15,Tarda,Atropellament,"4584634,18","430983,74"
2012S003964,2,Eixample,6,"la Sagrada Fam°lia",161407,Ind£stria,"0136 0136",Dissabte,Ds,Laboral,2012,6,Juny,2,15,Tarda,"Col.lisi¢ lateral","4584634,18","430983,74"
2012S002802,2,Eixample,5,"el Fort Pienc",197302,Marina,"0111 0111",Dijous,Dj,Laboral,2012,4,Abril,19,19,Tarda,"Col.lisi¢ lateral","4583188,19","432020,49"
2012S008262,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0493 0493",Divendres,Dv,Laboral,2012,11,Novembre,23,22,Nit,"Xoc contra element estÖtic","4584545,63","431243,36"
2012S002173,2,Eixample,6,"la Sagrada Fam°lia",73900,Castillejos,"0319 0319",Diumenge,Dg,Laboral,2012,3,Mará,25,10,Mat°,"Col.lisi¢ fronto-lateral","4584660,72","431154,89"
2012S000348,3,Sants-Montjuãc,11,"el Poble Sec",66600,"Carlos Ib†§ez","9999 9999",Dimarts,Dm,Laboral,2012,1,Gener,17,8,Mat°,"Caiguda (dues rodes)","4580429,64","430719,21"
2012S003155,3,Sants-Montjuãc,11,"el Poble Sec",97705,Dante,"9999 9999",Dijous,Dj,Laboral,2012,5,Maig,3,18,Tarda,"Col.lisi¢ lateral","4580224,58","430262,97"
2012S002412,3,Sants-Montjuãc,11,"el Poble Sec",114000,Espanya,"9999 9999",Dilluns,Dl,Laboral,2012,4,Abril,2,15,Tarda,"Col.lisi¢ fronto-lateral","4580908,62","428940,68"
2012S006716,3,Sants-Montjuãc,11,"el Poble Sec",114000,Espanya,"9999 9999",Dimarts,Dm,Laboral,2012,9,Setembre,25,20,Tarda,Abast,"4580908,62","428940,68"
2012S002639,3,Sants-Montjuãc,11,"el Poble Sec",116402,Estadi,0037I0037I,Divendres,Dv,Laboral,2012,4,Abril,13,16,Tarda,Atropellament,"4580005,61","429164,1"
2012S006459,3,Sants-Montjuãc,11,"el Poble Sec",116402,Estadi,"0071 0071",Dijous,Dj,Laboral,2012,9,Setembre,13,21,Tarda,"Col.lisi¢ fronto-lateral","4580128,09","429786,31"
2012S001967,3,Sants-Montjuãc,11,"el Poble Sec",700795,Foixarda,0028X0028X,Divendres,Dv,Laboral,2012,3,Mará,16,12,Mat°,"Col.lisi¢ fronto-lateral","4579875,86","428621,05"
2012S006305,3,Sants-Montjuãc,11,"el Poble Sec",118805,Exposici¢,"0103 0103",Dijous,Dj,Laboral,2012,9,Setembre,6,16,Tarda,"Col.lisi¢ fronto-lateral","4580503,13","429816,64"
2012S003421,3,Sants-Montjuãc,11,"el Poble Sec",124706,"Ferrocarrils Catalans","0008 0010",Diumenge,Dg,Laboral,2012,5,Maig,13,6,Mat°,"Xoc contra element estÖtic","4579099,93","428575,25"
2012S005927,3,Sants-Montjuãc,11,"el Poble Sec",213307,Miramar,"9998 9998",Dissabte,Ds,Laboral,2012,8,Agost,18,15,Tarda,"Col.lisi¢ fronto-lateral","4580245,47","430170,87"
2012S001839,3,Sants-Montjuãc,11,"el Poble Sec",701266,"Litoral (Llobregat)",1190000,Dilluns,Dl,Laboral,2012,3,Mará,12,20,Tarda,Abast,"4580025,56","430854,77"
2012S007264,3,Sants-Montjuãc,11,"el Poble Sec",230601,"Mare de DÇu de Port",0054B0054B,Dimecres,Dc,Laboral,2012,10,Octubre,17,9,Mat°,"Xoc contra element estÖtic","4578426,65","429203,98"
2012S006252,3,Sants-Montjuãc,11,"el Poble Sec",230601,"Mare de DÇu de Port",0056X0056X,Dimarts,Dm,Laboral,2012,9,Setembre,4,18,Tarda,Abast,"4578728,68","428722,46"
2012S000736,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",180,"A Zona Franca","0097 0103",Divendres,Dv,Laboral,2012,1,Gener,27,6,Mat°,"Xoc contra element estÖtic",4577415,"428542,67"
2012S005067,3,Sants-Montjuãc,11,"el Poble Sec",198702,"Francesc Ferrer i GuÖrdia","0001 0005",Dimecres,Dc,Laboral,2012,7,Juliol,11,13,Mat°,Altres,"4580529,18","429090,57"
2012S001034,3,Sants-Montjuãc,11,"el Poble Sec",198702,"Francesc Ferrer i GuÖrdia","0001 0005",Dissabte,Ds,Laboral,2012,2,Febrer,11,21,Tarda,"Col.lisi¢ fronto-lateral","4580529,18","429090,57"
2012S004746,3,Sants-Montjuãc,11,"el Poble Sec",234001,Ol°mpic,"0016 0016",Dissabte,Ds,Laboral,2012,6,Juny,30,11,Mat°,"Col.lisi¢ lateral","4579810,84","429652,45"
2012S004971,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,0001X0001X,Diumenge,Dg,Laboral,2012,7,Juliol,8,0,Nit,"Caiguda (dues rodes)","4580858,37","431119,88"
2012S006117,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,0001X0001X,Dimecres,Dc,Laboral,2012,8,Agost,29,13,Mat°,"Col.lisi¢ lateral","4580858,37","431119,88"
2012S005261,3,Sants-Montjuãc,11,"el Poble Sec",700025,"Josep Carner","0046 0046",Dijous,Dj,Laboral,2012,7,Juliol,19,10,Mat°,"Col.lisi¢ lateral","4580605,89","431059,78"
2012S005165,3,Sants-Montjuãc,11,"el Poble Sec",700025,"Josep Carner","0046 0046",Diumenge,Dg,Laboral,2012,7,Juliol,15,11,Mat°,"Xoc contra element estÖtic","4580605,89","431059,78"
2012S004778,3,Sants-Montjuãc,11,"el Poble Sec",701349,Drassanes,0002X0002X,Diumenge,Dg,Laboral,2012,7,Juliol,1,16,Tarda,"Xoc contra element estÖtic","4580801,04","431125,64"
2012S006143,3,Sants-Montjuãc,11,"el Poble Sec",241404,PalaudÖries,"0017 0017",Dijous,Dj,Laboral,2012,8,Agost,30,12,Mat°,"Col.lisi¢ fronto-lateral","4580734,41","430896,89"
2012S007312,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0075 0075",Dijous,Dj,Laboral,2012,10,Octubre,18,23,Nit,"Caiguda (dues rodes)","4580901,11","430523,1"
2012S003238,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0077 0077",Diumenge,Dg,Laboral,2012,5,Maig,6,21,Tarda,"Col.lisi¢ lateral","4580901,27","430512,57"
2012S002244,3,Sants-Montjuãc,11,"el Poble Sec",361009,"Vila i VilÖ","0057 0057",Dimecres,Dc,Laboral,2012,3,Mará,28,5,Nit,"Col.lisi¢ fronto-lateral","4580778,95","430698,82"
2012S004485,3,Sants-Montjuãc,11,"el Poble Sec",700025,"Josep Carner",0032X0032X,Dijous,Dj,Laboral,2012,6,Juny,21,8,Mat°,"Col.lisi¢ lateral","4580740,59","431140,98"
2012S005853,3,Sants-Montjuãc,11,"el Poble Sec",700025,"Josep Carner",0035P0035P,Dimarts,Dm,Laboral,2012,8,Agost,14,9,Mat°,Abast,"4580518,44","431039,32"
2012S002046,3,Sants-Montjuãc,11,"el Poble Sec",230703,"Mare de DÇu del Remei","0005 0009",Dilluns,Dl,Laboral,2012,3,Mará,19,20,Tarda,"Col.lisi¢ lateral","4580701,18","429758,88"
2012S005880,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0101 0101",Dimecres,Dc,Laboral,2012,8,Agost,15,16,Tarda,Abast,"4580906,53","430106,85"
2012S005242,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,0101B0101B,Dimecres,Dc,Laboral,2012,7,Juliol,18,18,Tarda,"Caiguda interior vehicle","4580906,66","430097,37"
2012S006127,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0115 0115",Dimecres,Dc,Laboral,2012,8,Agost,29,19,Tarda,Atropellament,"4580908,99","429946,89"
2012S002411,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0117 0119",Dilluns,Dl,Laboral,2012,4,Abril,2,15,Tarda,Atropellament,"4580909,28","429910,63"
2012S003558,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0117 0119",Dijous,Dj,Laboral,2012,5,Maig,17,21,Tarda,"Col.lisi¢ fronto-lateral","4580909,28","429910,63"
2012S008808,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0121 0121",Dijous,Dj,Laboral,2012,12,Desembre,13,14,Tarda,"Col.lisi¢ lateral","4580909,4","429895,6"
2012S004517,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",370305,"N£mero 4 Zona Franca","0047 0047",Dijous,Dj,Laboral,2012,6,Juny,21,21,Tarda,Abast,"4575737,28","427806,71"
2012S004101,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",370531,"N£mero 6 Zona Franca","0052 0052",Divendres,Dv,Laboral,2012,6,Juny,8,8,Mat°,"Abast multiple","4575151,17","427368,35"
2012S004253,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",96780,"D Zona Franca","0039 0039",Dimecres,Dc,Laboral,2012,6,Juny,13,11,Mat°,Atropellament,4576010,"427200,5"
2012S003097,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",222206,Motors,"0147 0155",Dimarts,Dm,Laboral,2012,5,Maig,1,20,Tarda,"Xoc contra element estÖtic","4578343,45","428702,13"
2012S002512,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",369408,"Zona Franca",0002C0002C,Divendres,Dv,Laboral,2012,4,Abril,6,8,Mat°,"Caiguda (dues rodes)","4578194,93","428687,22"
2012S002877,3,Sants-Montjuãc,13,"la Marina de Port",369408,"Zona Franca","0207 0207",Dilluns,Dl,Laboral,2012,4,Abril,23,6,Mat°,"Col.lisi¢ fronto-lateral","4579574,83","427909,01"
2012S002505,3,Sants-Montjuãc,13,"la Marina de Port",369408,"Zona Franca","0177 0179",Dijous,Dj,Laboral,2012,4,Abril,5,20,Tarda,"Caiguda (dues rodes)","4579292,52","428060,2"
2012S005598,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1530000,Dimarts,Dm,Laboral,2012,7,Juliol,31,19,Tarda,"Xoc contra element estÖtic","4578112,98","428721,64"
2012S007661,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1530000,Dijous,Dj,Laboral,2012,11,Novembre,1,13,Mat°,"Col.lisi¢ fronto-lateral","4578112,98","428721,64"
2012S007206,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1170000,Dilluns,Dl,Laboral,2012,10,Octubre,15,1,Nit,"Xoc contra element estÖtic","4580188,48","430972,7"
2012S001357,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1300000,Divendres,Dv,Laboral,2012,2,Febrer,24,12,Mat°,"Abast multiple","4579227,37","430303,25"
2012S005262,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701476,"Longitudinal 1","0061 0061",Dijous,Dj,Laboral,2012,7,Juliol,19,11,Mat°,"Col.lisi¢ fronto-lateral","4575911,94","426127,66"
2012S008608,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1510000,Dijous,Dj,Laboral,2012,12,Desembre,6,7,Mat°,Abast,"4578026,63","428655,7"
2012S008246,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1580000,Divendres,Dv,Laboral,2012,11,Novembre,23,16,Tarda,Abast,"4577719,18","428026,41"
2012S005259,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1750000,Dijous,Dj,Laboral,2012,7,Juliol,19,8,Mat°,"Caiguda (dues rodes)","4577153,53","426745,18"
2012S005259,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1750000,Dijous,Dj,Laboral,2012,7,Juliol,19,8,Mat°,Abast,"4577153,53","426745,18"
2012S001360,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1760000,Divendres,Dv,Laboral,2012,2,Febrer,24,14,Tarda,"Col.lisi¢ lateral","4577115,22","426653,27"
2012S004254,3,Sants-Montjuãc,14,"la Font de la Guatlla",207304,Mäxic,"0036 0044",Dimarts,Dm,Laboral,2012,6,Juny,12,10,Mat°,"Xoc contra element estÖtic","4580579,56","428983,1"
2012S000011,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0268 0268",Diumenge,Dg,Laboral,2012,1,Gener,1,12,Mat°,Atropellament,"4580508,68","428534,18"
2012S006827,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0268 0268",Dissabte,Ds,Laboral,2012,9,Setembre,29,15,Tarda,Abast,"4580508,68","428534,18"
2012S009218,3,Sants-Montjuãc,15,Hostafrancs,114000,Espanya,"0006 0008",Divendres,Dv,Laboral,2012,12,Desembre,28,22,Nit,"Col.lisi¢ lateral","4580988,77","428879,43"
2012S008530,3,Sants-Montjuãc,15,Hostafrancs,108700,Elisi,0031U0031U,Dilluns,Dl,Laboral,2012,12,Desembre,3,16,Tarda,Abast,"4581357,72","428559,25"
2012S002497,3,Sants-Montjuãc,15,Hostafrancs,222603,Moianäs,"0073 0075",Dijous,Dj,Laboral,2012,4,Abril,5,14,Tarda,"Col.lisi¢ fronto-lateral","4580878,58","428381,67"
2012S006278,3,Sants-Montjuãc,15,Hostafrancs,89004,"Consell de Cent","0051 0051",Dimecres,Dc,Laboral,2012,9,Setembre,5,16,Tarda,Atropellament,"4581138,89","428683,96"
2012S007438,3,Sants-Montjuãc,15,Hostafrancs,191204,Mallorca,0028U0028U,Dimarts,Dm,Laboral,2012,10,Octubre,23,17,Tarda,"Col.lisi¢ fronto-lateral","4581436,04","428485,19"
2012S002326,3,Sants-Montjuãc,15,Hostafrancs,287201,Roma,"0002 0004",Divendres,Dv,Laboral,2012,3,Mará,30,13,Mat°,"Col.lisi¢ lateral","4581471,81","428382,83"
2012S007416,3,Sants-Montjuãc,15,Hostafrancs,94809,"Creu Coberta","0077 0077",Dilluns,Dl,Laboral,2012,10,Octubre,22,22,Nit,"Caiguda (dues rodes)",4580956,"428597,4"
2012S000640,3,Sants-Montjuãc,15,Hostafrancs,114000,Espanya,"0005 0005",Divendres,Dv,Laboral,2012,1,Gener,27,15,Tarda,"Col.lisi¢ lateral","4580937,4","428856,34"
2012S005204,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0222 0224",Dimarts,Dm,Laboral,2012,7,Juliol,17,10,Mat°,Altres,"4580358,64","428381,07"
2012S008022,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0232 0232",Dijous,Dj,Laboral,2012,11,Novembre,15,14,Tarda,"Col.lisi¢ fronto-lateral","4580388,08","428411,08"
2012S006360,3,Sants-Montjuãc,14,"la Font de la Guatlla",301608,"Sant Fructu¢s","0001 0001",Diumenge,Dg,Laboral,2012,9,Setembre,9,12,Mat°,"Col.lisi¢ lateral","4580671,76","428882,83"
2012S001905,3,Sants-Montjuãc,13,"la Marina de Port",169409,"Corts Catalanes","0140 0140",Dimecres,Dc,Laboral,2012,3,Mará,14,15,Tarda,Abast,"4579858,44","427871,64"
2012S007857,3,Sants-Montjuãc,13,"la Marina de Port",169409,"Corts Catalanes","0186 0186",Dijous,Dj,Laboral,2012,11,Novembre,8,23,Nit,Abast,"4580116,62","428133,39"
2012S000056,3,Sants-Montjuãc,13,"la Marina de Port",212406,Mineria,"0069 0069",Dimarts,Dm,Laboral,2012,1,Gener,3,21,Tarda,"Col.lisi¢ fronto-lateral","4580093,09","428163,2"
2012S007842,3,Sants-Montjuãc,13,"la Marina de Port",369408,"Zona Franca","0234 0234",Dijous,Dj,Laboral,2012,11,Novembre,8,15,Tarda,"Caiguda interior vehicle","4579617,76","427934,27"
2012S004159,3,Sants-Montjuãc,13,"la Marina de Port",369408,"Zona Franca","0242 0242",Dissabte,Ds,Laboral,2012,6,Juny,9,13,Mat°,"Caiguda (dues rodes)","4579656,25","427913,72"
