"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2010S005767,7,Horta-Guinard¢,42,"la Clota",700651,"Estatut de Catalunya","0001 0001",Dimecres,Dc,Laboral,2010,8,Agost,25,6,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Gris,Desconegut,Desconegut,"4587106,6","429493,04"
2010S004905,3,Sants-Montjuãc,15,Hostafrancs,108700,Elisi,0038U0038U,Dimecres,Dc,Laboral,2010,7,Juliol,14,15,"No Çs causa del  vianant",Motocicleta,Beverly,PIAGGIO,Blau,B,5,"4581348,87","428567,38"
2010S004906,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",156407,Homer,"0027 0027",Dimecres,Dc,Laboral,2010,7,Juliol,14,16,"No Çs causa del  vianant",Furgoneta,PARTNER,PEUGEOT,Blanc,B,34,"4584456,95","428773,66"
2010S005035,2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0070 0070",Dilluns,Dl,Laboral,2010,7,Juliol,19,21,"No Çs causa del  vianant",Motocicleta,"SCOOPY 125",HONDA,Negre,A1,19,"4583132,18","430808,25"
2010S004929,10,"Sant Mart°",68,"el Poblenou",701266,"Litoral (Llobregat)",0023S0000,Dijous,Dj,Laboral,2010,7,Juliol,15,8,"No Çs causa del  vianant",Motocicleta,PHANTEON,HONDA,Gris,A,21,"4583199,54","433777,75"
2010S004932,3,Sants-Montjuãc,18,Sants,88001,"Comtes de Bell-lloc","0061 0061",Dijous,Dj,Laboral,2010,7,Juliol,15,11,"No Çs causa del  vianant",Furgoneta,BERLINGO,CITROEN,Desconegut,B,22,"4581472,89","427995,12"
2010S004934,4,"Les Corts",19,"les Corts",320704,SarriÖ,"0046 0050",Dijous,Dj,Laboral,2010,7,Juliol,15,13,"No Çs causa del  vianant",Motocicleta,"X EVO",PIAGGIO,Blau,A,24,"4582712,05","428341,84"
2010S005058,7,Horta-Guinard¢,33,"el Baix Guinard¢",68900,Cartagena,"0385 0385",Dimarts,Dm,Laboral,2010,7,Juliol,20,18,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Blau,B,6,"4585303,3","430715,09"
2010S005060,7,Horta-Guinard¢,33,"el Baix Guinard¢",8807,"Alfons el Savi","0007 0007",Dimarts,Dm,Laboral,2010,7,Juliol,20,21,"No Çs causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Gris,B,6,"4584979,8","430300,84"
2010S005063,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0278 0278",Dimecres,Dc,Laboral,2010,7,Juliol,21,0,"No Çs causa del  vianant",Furgoneta,JUMPY,CITROEN,Blanc,B,8,"4582861,84","430328,62"
2010S004063,10,"Sant Mart°",65,"el Clot",81603,Clot,"0224 0224",Dijous,Dj,Laboral,2010,6,Juny,10,22,"No Çs causa del  vianant",Turismo,A3,AUDI,Blau,B,12,"4585359,52","432493,18"
2010S008521,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",289105,Rossell¢,0415B0415B,Dissabte,Ds,Laboral,2010,12,Desembre,11,3,"No Çs causa del  vianant",Taxi,Altea,SEAT,Altres,BTP,6,"4584177,96","430863,31"
2010S006989,6,GrÖcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0010 0010",Divendres,Dv,Laboral,2010,10,Octubre,15,13,"No Çs causa del  vianant",Motocicleta,"NSS 250",HONDA,Blanc,A,2,"4584631,67","429004,53"
2010S006990,6,GrÖcia,31,"la Vila de GrÖcia",208001,"Torrent de l'Olla","0017 0019",Divendres,Dv,Laboral,2010,10,Octubre,15,16,"No Çs causa del  vianant",Motocicleta,Transalp,HONDA,Verd,Desconegut,Desconegut,"4583618,84","429912,24"
2010S007124,8,"Nou Barris",50,"les Roquetes",120807,Faväncia,"0141 0141",Dimecres,Dc,Laboral,2010,10,Octubre,20,21,"No Çs causa del  vianant",Turismo,C2,CITROEN,Negre,B,7,"4588581,78","430941,03"
2010S007125,4,"Les Corts",20,"la Maternitat i Sant Ramon",244209,"Joan XXIII","0018 0018",Dimecres,Dc,Laboral,2010,10,Octubre,20,20,"No Çs causa del  vianant",Taxi,"E 320",MERCEDES,Altres,BTP,43,"4582066,07","426741,27"
2010S007126,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0046 0046",Dijous,Dj,Laboral,2010,10,Octubre,21,0,"No Çs causa del  vianant",Motocicleta,"X Max",YAMAHA,Negre,A,4,"4583239,52","427734,98"
2010S007127,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",701414,C-31,20630000,Dijous,Dj,Laboral,2010,10,Octubre,21,0,"No Çs causa del  vianant",Turismo,CLIO,RENAULT,Daurat,B,8,"4584412,61","432505,8"
2010S007129,2,Eixample,6,"la Sagrada Fam°lia",18505,Arag¢,"0421 0421",Dijous,Dj,Laboral,2010,10,Octubre,21,7,"No Çs causa del  vianant",Turismo,TOLEDO,SEAT,Altres,BTP,30,"4583841,89","431290,22"
2010S007132,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,Par°s,"0063 0063",Dijous,Dj,Laboral,2010,10,Octubre,21,11,"No Çs causa del  vianant",Turismo,PICANTO,KIA,Blau,B,47,"4582341,01","428612,02"
2010S007266,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997",Dimarts,Dm,Laboral,2010,10,Octubre,26,14,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Gris,A,37,"4582760,74","430794,78"
2010S005951,2,Eixample,7,"la Dreta de l'Eixample",335100,Tetuan,"0015 0015",Divendres,Dv,Laboral,2010,9,Setembre,3,8,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Negre,B,2,"4583105,09","431096,82"
2010S005052,1,"Ciutat Vella",3,"la Barceloneta",224904,"Joan Borb¢ Comte Barcelona","0038 0039",Dimarts,Dm,Laboral,2010,7,Juliol,20,15,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Blanc,B,3,"4581279,36","432219,76"
2010S005054,10,"Sant Mart°",68,"el Poblenou",270901,Pujades,"0161 0161",Dimarts,Dm,Laboral,2010,7,Juliol,20,16,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,Desconegut,Desconegut,"4583811,47","433215,27"
2010S005055,2,Eixample,9,"la Nova Esquerra de l'Eixample",54509,CalÖbria,"0162 0162",Dimarts,Dm,Laboral,2010,7,Juliol,20,16,"No Çs causa del  vianant",Turismo,CLK200,MERCEDES,Gris,Desconegut,Desconegut,"4581768,04","429150,34"
2010S005183,3,Sants-Montjuãc,17,"Sants - Badal",312400,Sants,"0310 0310",Diumenge,Dg,Laboral,2010,7,Juliol,25,4,"No Çs causa del  vianant",Turismo,LEON,SEAT,Gris,B,2,"4581041,33","426928,32"
2010S005186,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0604 0604",Diumenge,Dg,Laboral,2010,7,Juliol,25,13,"No Çs causa del  vianant",Motocicleta,"X motion",TGB,Negre,B,13,"4582245,25","430308,02"
2010S005187,2,Eixample,6,"la Sagrada Fam°lia",225500,NÖpols,"0248 0248",Diumenge,Dg,Laboral,2010,7,Juliol,25,15,"No Çs causa del  vianant",Turismo,323,BMW,Gris,B,6,"4583842,02","430862,55"
2010S005190,5,"SarriÖ-Sant Gervasi",23,SarriÖ,62802,Caponata,"0022 0022",Diumenge,Dg,Laboral,2010,7,Juliol,25,19,"No Çs causa del  vianant",Motocicleta,VESPA,PIAGGIO,Vermell,A1,3,"4583206,31","426593,73"
2010S004194,10,"Sant Mart°",65,"el Clot",169409,"Corts Catalanes","0859 0859",Dimecres,Dc,Laboral,2010,6,Juny,16,8,"No Çs causa del  vianant",Turismo,POLO,VOLKSWAGEN,Blau,B,13,"4584477,06","432515,37"
2010S004332,6,GrÖcia,31,"la Vila de GrÖcia",312502,"Santa ∑gata","0015 0017",Dilluns,Dl,Laboral,2010,6,Juny,21,16,"No Çs causa del  vianant",Turismo,FUSION,FORD,Gris,B,3,"4584201,25","429274,3"
2010S004334,8,"Nou Barris",49,Canyelles,153158,"Guineueta Vella",0070X0070X,Dilluns,Dl,Laboral,2010,6,Juny,21,20,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Negre,B,3,"4588610,62","430709,68"
2010S004338,9,"Sant Andreu",63,Navas,194406,Maragall,"0070 0070",Dilluns,Dl,Laboral,2010,6,Juny,21,23,"No Çs causa del  vianant",Turismo,POLO,VOLKSWAGEN,Desconegut,B,4,"4585623,58","431619,06"
2010S005909,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",320704,SarriÖ,"0002 0002",Dimecres,Dc,Laboral,2010,9,Setembre,1,19,"No Çs causa del  vianant",Turismo,M3,BMW,Negre,B,3,"4582607,53","428835,6"
2010S005911,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0207 0207",Dimecres,Dc,Laboral,2010,9,Setembre,1,18,"No Çs causa del  vianant",Bicicleta,Desconegut,DECATHLON,Negre,Desconegut,Desconegut,"4582192,64","429989,37"
2010S005912,3,Sants-Montjuãc,11,"el Poble Sec",116402,Estadi,"0007 0007",Dimecres,Dc,Laboral,2010,9,Setembre,1,19,"No Çs causa del  vianant",Motocicleta,RAPTOR,CAGIVA,Gris,A,33,"4580023,17","429016,83"
2010S006920,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0084 0084",Dilluns,Dl,Laboral,2010,10,Octubre,11,14,"No Çs causa del  vianant",Turismo,C2,CITROEN,Negre,B,5,"4583669,36","427747,38"
2010S006926,2,Eixample,5,"el Fort Pienc",325005,Sic°lia,"0191 0191",Dimecres,Dc,Laboral,2010,10,Octubre,13,3,"No Çs causa del  vianant",Taxi,ALHAMBRA,SEAT,Desconegut,BTP,6,"4583713,96","431144,73"
2010S005744,9,"Sant Andreu",60,"Sant Andreu",296257,"Sant Andreu","0078 0078",Dilluns,Dl,Laboral,2010,8,Agost,23,21,"No Çs causa del  vianant",Turismo,TOLEDO,SEAT,Blau,Desconegut,Desconegut,"4587528,66","432105,57"
2010S005881,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20840000,Dimarts,Dm,Laboral,2010,8,Agost,31,15,"No Çs causa del  vianant",Turismo,156,"ALFA ROMEO",Gris,B,38,"4585877,1","434007,45"
2010S005881,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20840000,Dimarts,Dm,Laboral,2010,8,Agost,31,15,"No Çs causa del  vianant",Turismo,FRONTERA,OPEL,Gris,B,40,"4585877,1","434007,45"
2010S005886,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",50600,"Bon Pastor","0001 0001",Dimarts,Dm,Laboral,2010,8,Agost,31,17,"No Çs causa del  vianant",Turismo,"C 200",MERCEDES,Beige,B,42,"4583088,6","429006,43"
2010S005887,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",90502,Cïrsega,"0228 0228",Dimarts,Dm,Laboral,2010,8,Agost,31,18,"No Çs causa del  vianant",Turismo,"SERIE 1",BMW,Blanc,B,3,"4582849,92","429356,46"
2010S006010,5,"SarriÖ-Sant Gervasi",23,SarriÖ,110202,"Enric GimÇnez","0009 0011",Diumenge,Dg,Laboral,2010,9,Setembre,5,22,"No Çs causa del  vianant",Turismo,FIESTA,FORD,Gris,B,23,"4583188,06","426481,95"
2010S006011,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc MaciÖ","0004 0004",Dilluns,Dl,Laboral,2010,9,Setembre,6,7,"No Çs causa del  vianant",Motocicleta,VESPA,PIAGGIO,Blanc,A,26,"4582973,84","428568,26"
2010S007180,2,Eixample,10,"Sant Antoni",192502,Manso,"0078 0078",Divendres,Dv,Laboral,2010,10,Octubre,22,22,"No Çs causa del  vianant",Ciclomotor,"VITALITE 50",KYMCO,Negre,B,1,"4581303,65","430107,33"
2010S004064,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0105 0105",Divendres,Dv,Laboral,2010,6,Juny,11,6,"No Çs causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Gris,A1,18,"4583819,03","427830,61"
2010S004065,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,GrÖcia,"0034 0036",Divendres,Dv,Laboral,2010,6,Juny,11,8,"No Çs causa del  vianant","Todo terreno",OUTLANDER,MITSUBISHI,Beige,B,27,"4583159,99","428868,69"
2010S004069,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0300 0300",Divendres,Dv,Laboral,2010,6,Juny,11,9,"No Çs causa del  vianant",Autob£s,Desconegut,Desconegut,Blau,D,8,"4583502,54","427257,47"
2010S004204,7,Horta-Guinard¢,35,"el Guinard¢",152905,Guinard¢,"0165 0165",Dimecres,Dc,Laboral,2010,6,Juny,16,14,"No Çs causa del  vianant",Taxi,C5,CITROEN,Altres,BTP,15,"4585749,97","431235,13"
2010S004340,8,"Nou Barris",49,Canyelles,701268,"Dalt (Llobregat)",1390000,Dimarts,Dm,Laboral,2010,6,Juny,22,7,"No Çs causa del  vianant",Turismo,POLO,VOLKSWAGEN,Gris,B,14,"4588420,75","430718,45"
2010S004343,5,"SarriÖ-Sant Gervasi",27,"el Putxet i el Farr¢",32700,Balmes,"0442 0444",Dimarts,Dm,Laboral,2010,6,Juny,22,9,"No Çs causa del  vianant",Furgoneta,DOBLO,FIAT,Blanc,B,9,"4584672,94","428039,38"
2010S004344,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",79907,C°ster,"0018 0018",Dimarts,Dm,Laboral,2010,6,Juny,22,7,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",Desconegut,MAN,Blanc,C,11,"4584932,39","427712,39"
2010S005035,2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0070 0070",Dilluns,Dl,Laboral,2010,7,Juliol,19,21,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Vermell,B,6,"4583132,18","430808,25"
2010S005036,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0015 0015",Dilluns,Dl,Laboral,2010,7,Juliol,19,21,"No Çs causa del  vianant",Taxi,PRIUS,TOYOTA,Desconegut,BTP,4,"4582247,99","430334,36"
2010S005037,2,Eixample,5,"el Fort Pienc",197302,Marina,"0185 0185",Dimarts,Dm,Laboral,2010,7,Juliol,20,7,"No Çs causa del  vianant",Motocicleta,Desconegut,GILERA,Vermell,A,23,"4583662,11","431547,77"
2010S005038,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0116 0116",Dilluns,Dl,Laboral,2010,7,Juliol,19,20,"No Çs causa del  vianant",Motocicleta,X-8,PIAGGIO,Blau,A,31,"4583902,6","427949,21"
2010S005039,9,"Sant Andreu",58,"Bar¢ de Viver",314100,"Santa Coloma",0108U0108U,Dilluns,Dl,Laboral,2010,7,Juliol,19,13,"No Çs causa del  vianant",Turismo,C3,CITROEN,Blau,B,5,"4589051,16","433265,97"
2010S005039,9,"Sant Andreu",58,"Bar¢ de Viver",314100,"Santa Coloma",0108U0108U,Dilluns,Dl,Laboral,2010,7,Juliol,19,13,"No Çs causa del  vianant",Turismo,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4589051,16","433265,97"
2010S005041,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes","0866 0870",Dimarts,Dm,Laboral,2010,7,Juliol,20,7,"No Çs causa del  vianant",Motocicleta,"X Max",YAMAHA,Negre,B,22,"4584324,84","432434,42"
2010S005168,6,GrÖcia,31,"la Vila de GrÖcia",306306,"Sant Llu°s","0055 0055",Divendres,Dv,Laboral,2010,7,Juliol,23,23,"No Çs causa del  vianant",Turismo,207,PEUGEOT,Desconegut,B,6,"4584340,18","429933,07"
2010S005169,2,Eixample,5,"el Fort Pienc",197302,Marina,"0128 0130",Dissabte,Ds,Laboral,2010,7,Juliol,24,2,"No Çs causa del  vianant",Turismo,MX-5,MAZDA,Gris,B,14,"4583345,98","431925,01"
2010S005170,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",109203,Encarnaci¢,"0147 0147",Dissabte,Ds,Laboral,2010,7,Juliol,24,2,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,Desconegut,Desconegut,"4584762,29","430304,35"
2010S005174,6,GrÖcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0194 0196",Dissabte,Ds,Laboral,2010,7,Juliol,24,11,"No Çs causa del  vianant",Ciclomotor,"DNA 50",GILERA,Vermell,B,25,"4585493,21","428406,05"
2010S005313,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",173304,"Johann Sebastian Bach","0018 0018",Dijous,Dj,Laboral,2010,7,Juliol,29,19,"No Çs causa del  vianant",Motocicleta,"CYGNUS 125",YAMAHA,Negre,A1,31,"4583261,76","428156,28"
2010S005315,9,"Sant Andreu",60,"Sant Andreu",209900,Meridiana,"0494 0494",Dijous,Dj,Laboral,2010,7,Juliol,29,19,"No Çs causa del  vianant",Furgoneta,BOXER,PEUGEOT,Blanc,B,5,"4587752,02","431993,54"
2010S005954,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0204 0204",Divendres,Dv,Laboral,2010,9,Setembre,3,12,"No Çs causa del  vianant",Motocicleta,"ELYSTAR 125",PEUGEOT,Gris,B,25,"4582438,85","429061,59"
2010S005958,8,"Nou Barris",52,"la Prosperitat",89900,Conveni,"0065 0065",Divendres,Dv,Laboral,2010,9,Setembre,3,13,"No Çs causa del  vianant",Turismo,KUGA,FORD,Blanc,B,20,"4588546,77","431832,32"
2010S006075,7,Horta-Guinard¢,37,"el Carmel",67001,Carmel,"0072 0072",Dimecres,Dc,Laboral,2010,9,Setembre,8,17,"No Çs causa del  vianant",Motocicleta,JF,HONDA,Gris,B,27,"4585602,45","429784,31"
2010S006077,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes",0753B0753B,Dimecres,Dc,Laboral,2010,9,Setembre,8,13,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Blau,B,17,"4583822,95","431846,36"
2010S006078,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0230 0230",Dimecres,Dc,Laboral,2010,9,Setembre,8,19,"No Çs causa del  vianant",Motocicleta,"SP 800",GILERA,Negre,A2,1,"4582363,96","430195,2"
2010S006078,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0230 0230",Dimecres,Dc,Laboral,2010,9,Setembre,8,19,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Altres,Desconegut,Desconegut,"4582363,96","430195,2"
2010S006078,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0230 0230",Dimecres,Dc,Laboral,2010,9,Setembre,8,19,"No Çs causa del  vianant",Motocicleta,"SH 300",HONDA,Altres,Desconegut,Desconegut,"4582363,96","430195,2"
2010S008525,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0096 0096",Dissabte,Ds,Laboral,2010,12,Desembre,11,12,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Gris,B,20,"4582615,9","429631,53"
2010S008655,4,"Les Corts",21,Pedralbes,701267,"Dalt (Besïs)",460000,Dimecres,Dc,Laboral,2010,12,Desembre,15,14,"No Çs causa del  vianant",Turismo,118,BMW,Negre,B,1,"4581760,18","424991,14"
2010S008658,7,Horta-Guinard¢,41,"la Vall d'Hebron",41201,Berruguete,"0024 0024",Dimecres,Dc,Laboral,2010,12,Desembre,15,14,"No Çs causa del  vianant",Motocicleta,"SES 125",HONDA,Desconegut,A2,2,"4587342,81","429189,97"
2010S008781,6,GrÖcia,31,"la Vila de GrÖcia",148307,GrÖcia,"0114 0114",Dilluns,Dl,Laboral,2010,12,Desembre,20,10,"No Çs causa del  vianant",Taxi,TOLEDO,SEAT,Desconegut,BTP,31,"4583383,58","429817,14"
2010S008788,7,Horta-Guinard¢,38,"la Teixonera",352507,"Vall d'Hebron","0088 0088",Dilluns,Dl,Laboral,2010,12,Desembre,20,15,"No Çs causa del  vianant",Turismo,"RX 400",LEXUS,Gris,B,53,"4586127,51","428321,46"
2010S008789,8,"Nou Barris",53,"la Trinitat Nova",4409,Aiguablava,"0055 0055",Dilluns,Dl,Laboral,2010,12,Desembre,20,14,"No Çs causa del  vianant",Turismo,CLIO,RENAULT,Negre,B,35,"4589157,47","431782,9"
2010S005165,1,"Ciutat Vella",2,"el Barri Gïtic",701266,"Litoral (Llobregat)",1060000,Divendres,Dv,Laboral,2010,7,Juliol,23,22,"No Çs causa del  vianant",Turismo,"C 220",MERCEDES,Negre,B,5,"4581159,78","431465,38"
2010S005304,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20830000,Dijous,Dj,Laboral,2010,7,Juliol,29,16,"No Çs causa del  vianant",Turismo,PRIMERA,NISSAN,Gris,B,16,"4585808,01","433936,57"
2010S005304,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20830000,Dijous,Dj,Laboral,2010,7,Juliol,29,16,"No Çs causa del  vianant",Turismo,460,VOLVO,Gris,B,36,"4585808,01","433936,57"
2010S005306,10,"Sant Mart°",68,"el Poblenou",701265,"Litoral (Besïs)","2,30E+01",Dijous,Dj,Laboral,2010,7,Juliol,29,16,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",TRADE,NISSAN,Blanc,B,13,"4582986,31","433600,12"
2010S005310,3,Sants-Montjuãc,17,"Sants - Badal",73605,CasterÖs,"0021 0021",Dijous,Dj,Laboral,2010,7,Juliol,29,18,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm",PORTER,PIAGGIO,Blanc,B,21,"4580861,74","427339,64"
2010S005435,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0162 0166",Dimecres,Dc,Laboral,2010,8,Agost,4,15,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,45,"4582209,64","429289,75"
2010S003437,4,"Les Corts",20,"la Maternitat i Sant Ramon",244209,"Joan XXIII","0001 0001",Dimecres,Dc,Laboral,2010,5,Maig,19,8,"No Çs causa del  vianant",Ciclomotor,ORBIT,SYM,Negre,B,23,"4581663,57","426449,3"
2010S007312,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0468 0468",Dimecres,Dc,Laboral,2010,10,Octubre,27,19,"No Çs causa del  vianant",Ciclomotor,VESPA,PIAGGIO,Negre,AM,10,"4581437,94","429486,92"
2010S007313,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701267,"Dalt (Besïs)",880000,Dimecres,Dc,Laboral,2010,10,Octubre,27,19,"No Çs causa del  vianant",Turismo,C2,CITROEN,Verd,B,11,"4585168,98","427350,84"
2010S007318,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0387 0387",Dijous,Dj,Laboral,2010,10,Octubre,28,7,"No Çs causa del  vianant",Motocicleta,BURGMAN,SUZUKI,Gris,A,15,"4583287,25","429809,09"
2010S007319,9,"Sant Andreu",61,"la Sagrera",268604,"Pont del Treball Digne","0032 0032",Dijous,Dj,Laboral,2010,10,Octubre,28,8,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,4,"4586219,33","432582,99"
2010S007319,9,"Sant Andreu",61,"la Sagrera",268604,"Pont del Treball Digne","0032 0032",Dijous,Dj,Laboral,2010,10,Octubre,28,8,"No Çs causa del  vianant",Tractocami¢n,Desconegut,RENAULT,Blanc,C,8,"4586219,33","432582,99"
2010S006028,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701267,"Dalt (Besïs)",920000,Dilluns,Dl,Laboral,2010,9,Setembre,6,20,"No Çs causa del  vianant",Turismo,SCENIC,RENAULT,Gris,B,24,"4585357,3","427700,96"
2010S006032,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",680000,Dimarts,Dm,Laboral,2010,9,Setembre,7,7,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,12,"4583766,36","434156,16"
2010S006171,7,Horta-Guinard¢,40,Montbau,701501,"B-20 (Llobregat)","5,00E+00",Dilluns,Dl,Laboral,2010,9,Setembre,13,13,"No Çs causa del  vianant",Ciclomotor,"SCOOPY 50",HONDA,Blau,B,1,"4586654,83","428461,5"
2010S006175,2,Eixample,5,"el Fort Pienc",89004,"Consell de Cent","0502 0502",Dilluns,Dl,Laboral,2010,9,Setembre,13,12,"No Çs causa del  vianant",Furgoneta,CONNECT,FORD,Blanc,B,7,"4583821,59","431493,26"
2010S007197,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0131 0131",Dissabte,Ds,Laboral,2010,10,Octubre,23,14,"No Çs causa del  vianant",Motocicleta,"XJ 6",YAMAHA,Negre,A,4,"4581965,02","429374,94"
2010S007477,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",51500,Buãgas,"0001 0001",Dimecres,Dc,Laboral,2010,11,Novembre,3,20,"No Çs causa del  vianant",Turismo,Z4,BMW,Gris,B,4,"4582943,86",427346
2010S005198,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",70607,Casanova,"0250 0250",Dilluns,Dl,Laboral,2010,7,Juliol,26,8,"No Çs causa del  vianant",Turismo,"MINI MAN",BMW,Gris,B,Desconegut,"4583036,32","428845,42"
2010S005339,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",369204,Zamora,"0066 0066",Divendres,Dv,Laboral,2010,7,Juliol,30,16,"No Çs causa del  vianant",Furgoneta,PARTNER,PEUGEOT,Blanc,B,1,"4583137,87","432476,69"
2010S005339,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",369204,Zamora,"0066 0066",Divendres,Dv,Laboral,2010,7,Juliol,30,16,"No Çs causa del  vianant",Bicicleta,Desconegut,BH,Blau,Desconegut,Desconegut,"4583137,87","432476,69"
2010S005344,3,Sants-Montjuãc,13,"la Marina de Port",169409,"Corts Catalanes","0134 0134",Divendres,Dv,Laboral,2010,7,Juliol,30,19,"No Çs causa del  vianant",Turismo,406,PEUGEOT,Blau,B,7,"4579738,83","427770,71"
2010S003329,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",254406,Petrarca,"0008 0010",Dissabte,Ds,Laboral,2010,5,Maig,15,16,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Verd,B,28,"4587023,79","430457,52"
2010S003329,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",254406,Petrarca,"0008 0010",Dissabte,Ds,Laboral,2010,5,Maig,15,16,"No Çs causa del  vianant",Motocicleta,Desconegut,RIEJU,Gris,A,1,"4587023,79","430457,52"
2010S004345,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1130000,Dimarts,Dm,Laboral,2010,6,Juny,22,9,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Gris,B,8,"4580551,58","431137,98"
