"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S000157,2,Eixample,10,"Sant Antoni",198804,Paral˙lel,"0098 0098",Diumenge,Dg,Laboral,2012,1,Gener,8,14,"No Çs causa del  vianant",Motocicleta,"AN 400",SUZUKI,Negre,A,24,"4580945,01","430343,21"
2012S000161,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0422 0422",Diumenge,Dg,Laboral,2012,1,Gener,8,13,"No Çs causa del  vianant",Furgoneta,VITO,MERCEDES,Blanc,Desconegut,Desconegut,"4583434,04","430094,01"
2012S000296,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",245802,Par°s,"0180 0180",Divendres,Dv,Laboral,2012,1,Gener,13,22,"No Çs causa del  vianant",Motocicleta,"CBF 600",HONDA,Blau,A2,1,"4582945,73","429266,68"
2012S000298,7,Horta-Guinard¢,35,"el Guinard¢",112106,Escornalbou,"0006 0006",Dissabte,Ds,Laboral,2012,1,Gener,14,7,"No Çs causa del  vianant",Turismo,COROLLA,TOYOTA,Gris,Desconegut,Desconegut,"4585612,22","431559,89"
2012S000299,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",324104,Serrano,"0018 0018",Dissabte,Ds,Laboral,2012,1,Gener,14,7,"No Çs causa del  vianant",Motocicleta,"CBF 250",HONDA,Negre,A,22,"4586885,58","430907,39"
2012S001002,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20800000,Divendres,Dv,Laboral,2012,2,Febrer,10,18,"No Çs causa del  vianant",Turismo,C3,CITROEN,Gris,B,19,"4585600,72","433723,92"
2012S001002,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20800000,Divendres,Dv,Laboral,2012,2,Febrer,10,18,"No Çs causa del  vianant",Turismo,"Santa Fe",HYUNDAI,Negre,B,16,"4585600,72","433723,92"
2012S001124,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes",0669A0669A,Dimecres,Dc,Laboral,2012,2,Febrer,15,17,"No Çs causa del  vianant",Motocicleta,PCX,HONDA,Negre,A1,24,"4583226,68","431231,77"
2012S001127,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0092 0092",Dimecres,Dc,Laboral,2012,2,Febrer,15,18,"No Çs causa del  vianant",Turismo,306,PEUGEOT,Blau,B,10,"4581849,96","429033,26"
2012S001129,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",344101,GrÖcia,"0052 0052",Dimecres,Dc,Laboral,2012,2,Febrer,15,19,"No Çs causa del  vianant",Turismo,LEON,SEAT,Negre,B,5,"4583241,57","428976,37"
2012S001262,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",362500,Vilapicina,"0057 0057",Dimarts,Dm,Laboral,2012,2,Febrer,21,8,"No Çs causa del  vianant",Turismo,TOLEDO,SEAT,Platejat,B,47,"4586983,3","430710,39"
2012S001266,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",56504,Camälies,"0042 0042",Dimarts,Dm,Laboral,2012,2,Febrer,21,12,"No Çs causa del  vianant",Taxi,OCTAVIA,SKODA,Negre,BTP,14,"4585001,3","429928,71"
2012S001267,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0655 0655",Dimarts,Dm,Laboral,2012,2,Febrer,21,13,"No Çs causa del  vianant",Turismo,Opirus,KIA,Gris,Desconegut,Desconegut,"4582939,91","430943,38"
2012S007916,6,GrÖcia,29,"el Coll",230000,"Mare de DÇu del Coll","0064 0064",Diumenge,Dg,Laboral,2012,11,Novembre,11,23,"No Çs causa del  vianant",Ciclomotor,"Elyseo 50",PEUGEOT,Gris,AM,22,"4585602,69","428834,26"
2012S007917,9,"Sant Andreu",62,"el CongrÇs i els Indians",121402,"Felip II","0160 0160",Diumenge,Dg,Laboral,2012,11,Novembre,11,18,"No Çs causa del  vianant",Ciclomotor,"SR 50",APRILIA,Negre,AM,1,"4586400,36","431733,77"
2012S008049,7,Horta-Guinard¢,35,"el Guinard¢",363605,Villar,"0001 0007",Divendres,Dv,Laboral,2012,11,Novembre,16,11,"No Çs causa del  vianant",Motocicleta,"EN 500",KAWASAKI,Negre,A2,10,"4585504,45","431572,46"
2012S006947,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",274505,"Ramon Alb¢","0057 0057",Dijous,Dj,Laboral,2012,9,Setembre,27,8,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Negre,B,16,"4586665,18","431331,2"
2012S006948,2,Eixample,5,"el Fort Pienc",144601,Diagonal,"0249 0249",Dijous,Dj,Laboral,2012,10,Octubre,4,12,"No Çs causa del  vianant",Motocicleta,"YP 125",YAMAHA,Blanc,B,24,"4583856,62","431576,58"
2012S007076,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0448 0448",Dimarts,Dm,Laboral,2012,10,Octubre,9,14,"No Çs causa del  vianant",Motocicleta,"RV 125",SUZUKI,Negre,B,8,"4581345,41","429392,3"
2012S007210,10,"Sant Mart°",70,"el Besïs i el Maresme",701559,"Eduard Maristany",0002X0002X,Dilluns,Dl,Laboral,2012,10,Octubre,15,5,"No Çs causa del  vianant","Otros veh°c. a motor",Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4584955,31","434910,04"
2012S007212,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",55807,"Francesc MaciÖ","0006 0006",Dilluns,Dl,Laboral,2012,10,Octubre,15,8,"No Çs causa del  vianant",Motocicleta,PK125,VESPA,Negre,B,4,"4582935,23","428491,06"
2012S008027,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre","0081 0091",Dijous,Dj,Laboral,2012,11,Novembre,15,16,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Negre,AM,5,"4583623,59","427673,64"
2012S006027,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0092 0092",Divendres,Dv,Laboral,2012,8,Agost,24,0,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Negre,B,3,"4582247,25","429617,48"
2012S000040,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18200,"Antoni Maura","0010 0010",Dimarts,Dm,Laboral,2012,1,Gener,3,11,"No Çs causa del  vianant",Motocicleta,"SCOOPY 100",HONDA,Gris,A,16,"4582071,67","431298,03"
2012S000457,7,Horta-Guinard¢,33,"el Baix Guinard¢",152905,Guinard¢,"0044 0044",Divendres,Dv,Laboral,2012,1,Gener,20,20,"No Çs causa del  vianant",Motocicleta,"YP 250",YAMAHA,Altres,A,1,"4585015,8","430432,7"
2012S000458,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0357 0357",Divendres,Dv,Laboral,2012,1,Gener,20,21,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Blanc,B,2,"4583269,01","431088,64"
2012S000458,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0357 0357",Divendres,Dv,Laboral,2012,1,Gener,20,21,"No Çs causa del  vianant",Ciclomotor,"SCOOPY 50",HONDA,Negre,B,1,"4583269,01","431088,64"
2012S000592,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701266,"Litoral (Llobregat)",1480000,Dijous,Dj,Laboral,2012,1,Gener,26,5,"No Çs causa del  vianant",Motocicleta,FZ6,YAMAHA,Blanc,A2,2,"4578325,16","429174,43"
2012S000600,2,Eixample,10,"Sant Antoni",169409,"Corts Catalanes","0520 0520",Dijous,Dj,Laboral,2012,1,Gener,26,9,"No Çs causa del  vianant",Motocicleta,"FJS 400",HONDA,Negre,A,23,"4581680,9","429731,19"
2012S000729,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0036 0036",Dimarts,Dm,Laboral,2012,1,Gener,31,21,"No Çs causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,32,"4582114,77","431259,08"
2012S000730,4,"Les Corts",19,"les Corts",186907,LluáÖ,"0032 0032",Dimarts,Dm,Laboral,2012,1,Gener,31,16,"No Çs causa del  vianant",Ciclomotor,"AF 50",HONDA,Violeta,B,14,"4581761,25","427430,45"
2012S000732,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0274 0274",Dimecres,Dc,Laboral,2012,2,Febrer,1,8,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Groc,BTP,6,"4585953,62","432180,06"
2012S000734,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",321605,"Secretari Coloma","0024 0024",Dimecres,Dc,Laboral,2012,2,Febrer,1,8,"No Çs causa del  vianant",Ciclomotor,"PEOPLE 50",KYMCO,Negre,AM,5,"4584543,25","430306,01"
2012S001571,10,"Sant Mart°",71,"Provenáals del Poblenou",128106,FluviÖ,"0078 0080",Dissabte,Ds,Laboral,2012,3,Mará,3,1,"No Çs causa del  vianant",Turismo,TERRANO,NISSAN,Gris,Desconegut,Desconegut,"4584587,72","433686,57"
2012S001571,10,"Sant Mart°",71,"Provenáals del Poblenou",128106,FluviÖ,"0078 0080",Dissabte,Ds,Laboral,2012,3,Mará,3,1,"No Çs causa del  vianant",Turismo,ORION,FORD,Gris,Desconegut,Desconegut,"4584587,72","433686,57"
2012S000492,4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,Diagonal,"0689 0701",Diumenge,Dg,Laboral,2012,1,Gener,22,13,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Negre,B,42,"4581781,37","425238,76"
2012S000627,2,Eixample,6,"la Sagrada Fam°lia",178308,Lepant,"0335 0337",Divendres,Dv,Laboral,2012,1,Gener,27,10,"No Çs causa del  vianant",Motocicleta,"XN 125",YAMAHA,Blau,A,3,"4584538,19","430914,98"
2012S000627,2,Eixample,6,"la Sagrada Fam°lia",178308,Lepant,"0335 0337",Divendres,Dv,Laboral,2012,1,Gener,27,10,"No Çs causa del  vianant",Furgoneta,Bipper,PEUGEOT,Blanc,B,3,"4584538,19","430914,98"
2012S000766,7,Horta-Guinard¢,42,"la Clota",302509,"Sant Gen°s a Horta","0019 0019",Dimecres,Dc,Laboral,2012,2,Febrer,1,19,"No Çs causa del  vianant",Motocicleta,"VS 125",SYM,Negre,B,28,"4586921,38","429377,75"
2012S000301,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0234 0240",Dissabte,Ds,Laboral,2012,1,Gener,14,11,"No Çs causa del  vianant",Turismo,120D,BMW,Gris,B,7,"4583594,12","431478,4"
2012S000429,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0059 0059",Dijous,Dj,Laboral,2012,1,Gener,19,22,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Gris,B,3,"4581578,79","428981,03"
2012S000431,1,"Ciutat Vella",3,"la Barceloneta",10900,"Almirall Cervera","0013 0013",Divendres,Dv,Laboral,2012,1,Gener,20,1,"No Çs causa del  vianant",Motocicleta,NEO'S,YAMAHA,Gris,B,6,"4581288,53","432320,81"
2012S000567,2,Eixample,10,"Sant Antoni",323203,Sep£lveda,"0153 0153",Dimecres,Dc,Laboral,2012,1,Gener,25,14,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,B,6,"4581754,73","429965,94"
2012S000568,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0039 0039",Dimecres,Dc,Laboral,2012,1,Gener,25,16,"No Çs causa del  vianant",Taxi,ALHAMBRA,SEAT,Altres,BTP,24,"4581448,48","428848,21"
2012S000568,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0039 0039",Dimecres,Dc,Laboral,2012,1,Gener,25,16,"No Çs causa del  vianant",Motocicleta,"CYGNUS 125",YAMAHA,Gris,B,31,"4581448,48","428848,21"
2012S000572,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0745 0747",Dimecres,Dc,Laboral,2012,1,Gener,25,14,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,B,6,"4583588,18","431603,29"
2012S001399,9,"Sant Andreu",59,"el Bon Pastor",8400,AlfarrÖs,"0015 0015",Dissabte,Ds,Laboral,2012,2,Febrer,25,19,"No Çs causa del  vianant",Ciclomotor,"SPEEDFIGHT AIR COOLED",PEUGEOT,Desconegut,B,3,"4587778,42","433674,78"
2012S001403,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",134801,Freser,"0064 0064",Diumenge,Dg,Laboral,2012,2,Febrer,26,16,"No Çs causa del  vianant",Turismo,Altea,SEAT,Gris,BTP,8,"4584964,87","431585,78"
2012S001405,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",143904,"General Mitre","0049 0051",Diumenge,Dg,Laboral,2012,2,Febrer,26,19,"No Çs causa del  vianant",Motocicleta,"SCARABEO 100",APRILIA,Gris,B,41,"4583242,9","427678,8"
2012S007197,2,Eixample,7,"la Dreta de l'Eixample",268003,Provenáa,"0295 0295",Dissabte,Ds,Laboral,2012,10,Octubre,13,20,"No Çs causa del  vianant",Motocicleta,"SH 100",HONDA,Negre,A1,12,"4583383,79","430247,27"
2012S007335,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",700813,"Doctor Aiguader","0001 0001",Divendres,Dv,Laboral,2012,10,Octubre,19,14,"Creuar per fora pas de vianants",Taxi,PRIUS,TOYOTA,Altres,BTP,33,"4581756,05","432053,73"
2012S007336,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",11200,AlmogÖvers,"0100 0102",Divendres,Dv,Laboral,2012,10,Octubre,19,18,"No Çs causa del  vianant","Todo terreno",Q7,AUDI,Negre,B,27,"4583290,55","432338,09"
2012S007338,7,Horta-Guinard¢,41,"la Vall d'Hebron",41201,Berruguete,"0085 0085",Divendres,Dv,Laboral,2012,10,Octubre,19,20,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Blau,B,4,"4587440,39","428865,78"
2012S007342,2,Eixample,6,"la Sagrada Fam°lia",90502,Cïrsega,"0613 0613",Divendres,Dv,Laboral,2012,10,Octubre,19,22,"No Çs causa del  vianant",Turismo,A4,AUDI,Desconegut,B,1,"4584681,67","431178,09"
2012S007474,7,Horta-Guinard¢,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",1100000,Dijous,Dj,Laboral,2012,10,Octubre,25,7,"No Çs causa del  vianant",Furgoneta,COMBO,OPEL,Blanc,B,8,"4586831,81","428564,96"
2012S007475,9,"Sant Andreu",60,"Sant Andreu",119003,"Fabra i Puig","0116 0116",Dijous,Dj,Laboral,2012,10,Octubre,25,9,"No Çs causa del  vianant",Turismo,MATIZ,CHEVROLET,Blanc,B,29,"4587049,63","431851,35"
2012S007476,7,Horta-Guinard¢,43,Horta,349808,Urrutia,0010X0010X,Dijous,Dj,Laboral,2012,10,Octubre,25,9,"No Çs causa del  vianant",Motocicleta,VESPA,PIAGGIO,Gris,A1,18,"4587722,3","430245,88"
2012S006070,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0187 0187",Dilluns,Dl,Laboral,2012,8,Agost,27,7,"No Çs causa del  vianant",Turismo,Getz,HYUNDAI,Blau,B,23,"4585252,76","432113,25"
2012S006072,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",101405,"Doctor Carulla","0065 0065",Dilluns,Dl,Laboral,2012,8,Agost,27,8,"No Çs causa del  vianant",Motocicleta,FORZA,HONDA,Gris,A,6,"4583906,18","427558,37"
2012S006074,2,Eixample,10,"Sant Antoni",114000,Espanya,"0001 0001",Dilluns,Dl,Laboral,2012,8,Agost,27,13,"No Çs causa del  vianant",Turismo,ZAFIRA,OPEL,Gris,B,4,"4580985,15","429044,34"
2012S006192,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",321605,"Secretari Coloma","0049 0051",Dissabte,Ds,Laboral,2012,9,Setembre,1,19,"No Çs causa del  vianant",Turismo,PASSAT,VOLKSWAGEN,Blanc,B,25,"4584620,25","430233,55"
2012S007216,3,Sants-Montjuãc,11,"el Poble Sec",700025,"Josep Carner",0032X0032X,Dilluns,Dl,Laboral,2012,10,Octubre,15,12,"No Çs causa del  vianant",Ciclomotor,"VITALITE 50",KYMCO,Vermell,Llicäncia,21,"4580740,59","431140,98"
2012S007353,3,Sants-Montjuãc,11,"el Poble Sec",700803,Ocellets,0001X0001X,Dissabte,Ds,Laboral,2012,10,Octubre,20,13,"No Çs causa del  vianant",Motocicleta,YUPPY,HONDA,Vermell,B,23,"4580913,98","429988,63"
2012S007356,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0301 0301",Dissabte,Ds,Laboral,2012,10,Octubre,20,16,"No Çs causa del  vianant",Motocicleta,"YP 250",YAMAHA,Gris,A,7,"4582848,93","430658,24"
2012S007358,3,Sants-Montjuãc,13,"la Marina de Port",12702,Alumini,0008B0008B,Dissabte,Ds,Laboral,2012,10,Octubre,20,16,"No Çs causa del  vianant",Ciclomotor,NEO'S,YAMAHA,Blanc,AM,14,"4578895,52","427748,96"
2012S007359,6,GrÖcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0262 0266",Divendres,Dv,Laboral,2012,10,Octubre,19,22,"No Çs causa del  vianant",Turismo,XSARA,CITROEN,Gris,B,24,"4586022,15","428288,24"
2012S000496,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0140 0140",Diumenge,Dg,Laboral,2012,1,Gener,22,20,"No Çs causa del  vianant",Autob£s,Desconegut,MERCEDES,Verd,D,15,"4582771,44","429482,02"
2012S000502,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0152 0152",Dilluns,Dl,Laboral,2012,1,Gener,23,9,"No Çs causa del  vianant",Bicicleta,Desconegut,GIANTCO,Altres,Desconegut,Desconegut,"4583118,51","431944,78"
2012S000504,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0648 0648",Dilluns,Dl,Laboral,2012,1,Gener,23,10,"Desobeir el senyal del semÖfor",Turismo,FOCUS,FORD,Marr¢,B,35,"4582621,52","430692,23"
2012S000303,9,"Sant Andreu",59,"el Bon Pastor",264308,Potos°,"0005 0005",Dissabte,Ds,Laboral,2012,1,Gener,14,15,"No Çs causa del  vianant",Ciclomotor,VESPA,PIAGGIO,Blau,B,25,"4588452,48","433318,42"
2012S000305,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20750000,Dissabte,Ds,Laboral,2012,1,Gener,14,17,"No Çs causa del  vianant",Turismo,"I 20",HYUNDAI,Gris,B,2,"4585249,15","433366,47"
2012S000309,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Isabel II","0002 0002",Diumenge,Dg,Laboral,2012,1,Gener,15,1,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Gris,B,3,"4581619,21","431742,93"
2012S000434,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,0192B0192B,Divendres,Dv,Laboral,2012,1,Gener,20,2,"No Çs causa del  vianant",Motocicleta,"ONA 125",CSR,Negre,B,8,"4582560,61","429631,73"
2012S000436,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"9999 9999",Divendres,Dv,Laboral,2012,1,Gener,20,10,"No Çs causa del  vianant",Motocicleta,"NHX 110",HONDA,Negre,B,19,"4583078,69","429171,57"
2012S000437,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18200,"Antoni Maura","0010 0010",Divendres,Dv,Laboral,2012,1,Gener,20,10,"No Çs causa del  vianant",Motocicleta,"LIBERTY 150",PIAGGIO,Gris,A,44,"4582071,67","431298,03"
2012S000438,2,Eixample,9,"la Nova Esquerra de l'Eixample",361406,Viladomat,"0175 0177",Divendres,Dv,Laboral,2012,1,Gener,20,10,"No Çs causa del  vianant",Ciclomotor,"GP1 50",DERBI,Negre,Llicäncia,Desconegut,"4581809,68","429262,36"
2012S000439,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0167B0167B,Divendres,Dv,Laboral,2012,1,Gener,20,13,"No Çs causa del  vianant",Turismo,UNO,FIAT,Vermell,B,17,"4583163,71","429442,56"
2012S000440,4,"Les Corts",20,"la Maternitat i Sant Ramon",66508,"Carles III","0047 0049",Divendres,Dv,Laboral,2012,1,Gener,20,13,"No Çs causa del  vianant",Autob£s,"NL 243",MAN,Vermell,D,8,"4581803,4","427158,14"
2012S000870,2,Eixample,9,"la Nova Esquerra de l'Eixample",285807,Rocafort,"0158 0158",Dilluns,Dl,Laboral,2012,2,Febrer,6,14,"No Çs causa del  vianant",Motocicleta,"EN 500",KAWASAKI,Negre,A2,31,"4581839,95","428903,16"
2012S001004,8,"Nou Barris",48,"la Guineueta",701268,"Dalt (Llobregat)",1320000,Divendres,Dv,Laboral,2012,2,Febrer,10,20,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Gris,B,9,"4588135,46","430080,79"
2012S001005,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0306 0308",Divendres,Dv,Laboral,2012,2,Febrer,10,20,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Vermell,B,12,"4583953,92","431708,05"
2012S001006,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0336 0336",Divendres,Dv,Laboral,2012,2,Febrer,10,20,"Creuar per fora pas de vianants",Taxi,Altea,SEAT,Altres,BTP,30,"4583551,71","430641,46"
2012S001011,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0063 0063",Divendres,Dv,Laboral,2012,2,Febrer,10,22,"No Çs causa del  vianant",Furgoneta,BERLINGO,CITROEN,Gris,B,7,"4580899,26","430633,9"
2012S001012,9,"Sant Andreu",62,"el CongrÇs i els Indians",282300,"Riera d'Horta",0051B0051B,Divendres,Dv,Laboral,2012,2,Febrer,10,21,"No Çs causa del  vianant",Motocicleta,Vision,HONDA,Negre,B,4,"4586779,46","431486,04"
2012S001408,5,"SarriÖ-Sant Gervasi",23,SarriÖ,3508,AigÅes,0104B0104B,Diumenge,Dg,Laboral,2012,2,Febrer,26,23,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Blau,B,0,"4584573,3","425261,97"
2012S001676,1,"Ciutat Vella",3,"la Barceloneta",298004,"Sant Carles","0015 0015",Dimecres,Dc,Laboral,2012,3,Mará,7,14,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4581391,09","432369,58"
2012S001676,1,"Ciutat Vella",3,"la Barceloneta",298004,"Sant Carles","0015 0015",Dimecres,Dc,Laboral,2012,3,Mará,7,14,"No Çs causa del  vianant",Furgoneta,DOBLO,FIAT,Blanc,B,16,"4581391,09","432369,58"
2012S000071,9,"Sant Andreu",59,"el Bon Pastor",264308,Potos°,"0018 0018",Dimecres,Dc,Laboral,2012,1,Gener,4,13,"No Çs causa del  vianant",Turismo,ANTARA,OPEL,Marr¢,B,5,"4588454,32","433529,25"
2012S000075,10,"Sant Mart°",71,"Provenáals del Poblenou",115603,Espronceda,"0201 0201",Dimecres,Dc,Laboral,2012,1,Gener,4,14,"No Çs causa del  vianant",Motocicleta,BURGMAN,SUZUKI,Blau,B,6,"4584771,43","433092,38"
2012S000767,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20850000,Dimecres,Dc,Laboral,2012,2,Febrer,1,23,"No Çs causa del  vianant",Furgoneta,BOX,PEUGEOT,Gris,B,32,"4585946,2","434078,33"
2012S000769,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1280000,Dijous,Dj,Laboral,2012,2,Febrer,2,9,"No Çs causa del  vianant",Motocicleta,"SWING 150",HONDA,Blanc,B,4,"4579358,49","430450,5"
2012S000902,7,Horta-Guinard¢,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",1120000,Dimarts,Dm,Laboral,2012,2,Febrer,7,15,"No Çs causa del  vianant",Turismo,318,BMW,Negre,B,6,"4587020,89","428632,38"
2012S000903,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",345308,"Tres Torres","0053 0053",Dimarts,Dm,Laboral,2012,2,Febrer,7,17,Altres,Turismo,216,ROVER,Blanc,B,2,"4583376,13","427816,79"
2012S000907,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0125 0125",Dimarts,Dm,Laboral,2012,2,Febrer,7,19,"No Çs causa del  vianant",Turismo,207,PEUGEOT,Blanc,B,28,"4583938,69","427933,96"
2012S001035,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",268003,Provenáa,"0161 0161",Dissabte,Ds,Laboral,2012,2,Febrer,11,22,"No Çs causa del  vianant",Ciclomotor,NEO'S,YAMAHA,Negre,B,0,"4582580,96","429429,86"
2012S001037,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0393 0393",Dissabte,Ds,Laboral,2012,2,Febrer,11,22,"No Çs causa del  vianant",Turismo,C4,CITROEN,Negre,B,12,"4583608,15","431042,7"
2012S006865,10,"Sant Mart°",71,"Provenáals del Poblenou",342503,Treball,"0088 0088",Dilluns,Dl,Laboral,2012,10,Octubre,1,17,"No Çs causa del  vianant",Turismo,C3,CITROEN,Negre,B,5,"4584961,82","433882,43"
2012S006867,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0327 0327",Dilluns,Dl,Laboral,2012,10,Octubre,1,15,"No Çs causa del  vianant",Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"4583570,16","430690,56"
2012S006994,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",46103,"Bori i FontestÖ","0038 0038",Divendres,Dv,Laboral,2012,10,Octubre,5,18,"No Çs causa del  vianant",Turismo,CARNIVAL,KIA,Negre,B,25,"4582853,03","427734,15"
2012S007126,6,GrÖcia,30,"la Salut",344000,Dalt,"0097 0099",Dimecres,Dc,Laboral,2012,10,Octubre,10,22,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Negre,B,7,"4584956,47","429662,46"
2012S007128,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0623 0623",Dijous,Dj,Laboral,2012,10,Octubre,11,0,"No Çs causa del  vianant",Ciclomotor,"CS 50 Z",YAMAHA,Negre,B,5,"4582697,41","430695,66"
2012S007132,9,"Sant Andreu",57,"la Trinitat Vella",281409,Ribes,0081X0081X,Dijous,Dj,Laboral,2012,10,Octubre,11,6,"No Çs causa del  vianant",Turismo,JIMMY,SUZUKI,Verd,B,24,"4589128,97","432394,94"
2012S007261,1,"Ciutat Vella",1,"el Raval",701349,Drassanes,"0001 0001",Dimecres,Dc,Laboral,2012,10,Octubre,17,8,"No Çs causa del  vianant",Taxi,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4580892,36","431214,13"
2012S006151,8,"Nou Barris",49,Canyelles,701267,"Dalt (Besïs)",1320000,Dijous,Dj,Laboral,2012,8,Agost,30,15,"No Çs causa del  vianant",Turismo,PASSAT,VOLKSWAGEN,Blanc,B,3,"4588159,76","430073,98"
2012S006152,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",245802,Par°s,"0149 0149",Dijous,Dj,Laboral,2012,8,Agost,30,16,"No Çs causa del  vianant",Ciclomotor,"YN 50",YAMAHA,Gris,Desconegut,Desconegut,"4582772,9","429052,38"
