"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ tipus accident","Coordenada UTM (Y)","Coordenada UTM (X)"
2013S006961,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0102 0102",Dimarts,Dm,Laboral,2013,10,Octubre,1,23,Nit,"Col.lisi¢ fronto-lateral","4583667,47","430678,77"
2013S008678,2,Eixample,7,"la Dreta de l'Eixample",305100,"Sant Joan","0102 0102",Dilluns,Dl,Laboral,2013,12,Desembre,2,17,Tarda,"Col.lisi¢ fronto-lateral","4583667,47","430678,77"
2013S001853,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0376 0378",Dilluns,Dl,Laboral,2013,3,Mará,11,20,Tarda,Abast,"4583606,65","430637,37"
2013S006761,2,Eixample,7,"la Dreta de l'Eixample",268003,Provenáa,"0343 0343",Dimarts,Dm,Laboral,2013,9,Setembre,24,21,Tarda,"Col.lisi¢ fronto-lateral","4583694,59","430562,9"
2013S002505,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0148 0148",Dilluns,Dl,Laboral,2013,4,Abril,8,8,Mat°,Atropellament,"4582296,09","429382,09"
2013S001551,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0148 0148",Dijous,Dj,Laboral,2013,2,Febrer,28,8,Mat°,"Col.lisi¢ lateral","4582296,09","429382,09"
2013S008641,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0159 0159",Diumenge,Dg,Laboral,2013,12,Desembre,1,13,Mat°,"Caiguda interior vehicle","4582424,54","429457,08"
2013S001851,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0105 0105",Dilluns,Dl,Laboral,2013,3,Mará,11,18,Tarda,Abast,"4582504,85","429522,55"
2013S002438,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0401 0401",Divendres,Dv,Laboral,2013,4,Abril,5,12,Mat°,Abast,"4581153,82","429118,95"
2013S007724,2,Eixample,9,"la Nova Esquerra de l'Eixample",100800,Diputaci¢,"0022 0022",Dimarts,Dm,Laboral,2013,10,Octubre,29,20,Tarda,"Col.lisi¢ fronto-lateral","4581244,45","429059,23"
2013S005761,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0167B0167B,Dimecres,Dc,Laboral,2013,8,Agost,7,16,Tarda,"Col.lisi¢ fronto-lateral","4583163,71","429442,56"
2013S002146,2,Eixample,9,"la Nova Esquerra de l'Eixample",331507,Tarragona,0068U0068U,Divendres,Dv,Laboral,2013,3,Mará,22,13,Mat°,"Col.lisi¢ lateral","4581033,1","428933,46"
2013S005529,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0433 0433",Dilluns,Dl,Laboral,2013,7,Juliol,29,14,Tarda,"Caiguda (dues rodes)","4583069,83","429142,17"
2013S003028,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0170 0170",Divendres,Dv,Laboral,2013,4,Abril,26,15,Tarda,"Col.lisi¢ lateral","4582806,63","429257,53"
2013S003382,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0188 0188",Divendres,Dv,Laboral,2013,5,Maig,10,15,Tarda,"Col.lisi¢ lateral","4582901,37","429168,58"
2013S000774,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0188 0188",Dijous,Dj,Laboral,2013,1,Gener,31,21,Tarda,"Col.lisi¢ lateral","4582901,37","429168,58"
2013S001219,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0115 0115",Diumenge,Dg,Laboral,2013,2,Febrer,17,2,Nit,"Col.lisi¢ lateral","4582704,82","429514,39"
2013S006425,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0103 0103",Dimecres,Dc,Laboral,2013,9,Setembre,11,16,Tarda,Abast,"4582637,82","429579,73"
2013S000739,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0267 0267",Dimecres,Dc,Laboral,2013,1,Gener,30,17,Tarda,Abast,"4582289,58","429896,77"
2013S008296,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0571 0571",Dimecres,Dc,Laboral,2013,11,Novembre,20,11,Mat°,Atropellament,"4582041,55","430025,87"
2013S003351,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0172 0172",Dijous,Dj,Laboral,2013,5,Maig,9,1,Nit,"Col.lisi¢ lateral","4582183,94","429632,76"
2013S009458,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0579 0579",Dimarts,Dm,Laboral,2013,12,Desembre,31,10,Mat°,Abast,"4582076,63","430061,65"
2013S004684,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",287201,Roma,"0132 0136",Dijous,Dj,Laboral,2013,6,Juny,27,22,Nit,"Caiguda (dues rodes)","4582079,33","429439,91"
2013S008044,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0042 0042",Dilluns,Dl,Laboral,2013,11,Novembre,11,16,Tarda,"Col.lisi¢ frontal","4582709,44","429726,79"
2013S003781,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0226 0226",Diumenge,Dg,Laboral,2013,5,Maig,26,13,Mat°,"Col.lisi¢ lateral","4582522,68","429982,28"
2013S008460,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0226 0226",Dimarts,Dm,Laboral,2013,11,Novembre,26,1,Nit,Abast,"4582522,68","429982,28"
2013S000627,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0166 0166",Divendres,Dv,Laboral,2013,1,Gener,25,17,Tarda,Abast,"4582430,81","429499,21"
2013S000027,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0085 0085",Dimecres,Dc,Laboral,2013,1,Gener,2,15,Tarda,"Col.lisi¢ fronto-lateral","4582408,77","429616,29"
2013S003693,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0017 0017",Dijous,Dj,Laboral,2013,5,Maig,23,11,Mat°,Abast,"4582307,82","430275,3"
2013S002115,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0251 0251",Dijous,Dj,Laboral,2013,3,Mará,21,10,Mat°,Abast,"4582196,69","429801,68"
2013S007241,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0071 0071",Divendres,Dv,Laboral,2013,10,Octubre,11,20,Tarda,"Caiguda (dues rodes)","4582510,44","429704,36"
2013S005776,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,"0059 0059",Dijous,Dj,Laboral,2013,8,Agost,8,12,Mat°,"Col.lisi¢ lateral","4582554,34","430034,95"
2013S008317,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",223606,Muntaner,"0059 0059",Dimecres,Dc,Laboral,2013,11,Novembre,20,20,Tarda,"Col.lisi¢ fronto-lateral","4582217,69","429802,95"
2013S008279,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent",0289B0289B,Dimarts,Dm,Laboral,2013,11,Novembre,19,20,Tarda,"Col.lisi¢ lateral","4582384,92","429993,33"
2013S005700,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",350308,Valäncia,"0163 0165",Dilluns,Dl,Laboral,2013,8,Agost,5,12,Mat°,Abast,"4582391,79","429616,73"
2013S000629,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",110304,"Enric Granados","0022 0022",Divendres,Dv,Laboral,2013,1,Gener,25,18,Tarda,Abast,"4582610,67","429826,38"
2013S003983,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0303 0303",Diumenge,Dg,Laboral,2013,6,Juny,2,0,Nit,"Col.lisi¢ lateral","4582464,36","430074,74"
2013S001270,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0230 0230",Dimarts,Dm,Laboral,2013,2,Febrer,19,11,Mat°,"Col.lisi¢ lateral","4582363,96","430195,2"
2013S003596,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0553 0553",Dissabte,Ds,Laboral,2013,5,Maig,18,17,Tarda,Abast,"4581907,05","429888,32"
2013S008244,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0555 0555",Dilluns,Dl,Laboral,2013,11,Novembre,18,8,Mat°,"Col.lisi¢ fronto-lateral","4581912,66","429894,21"
2013S000663,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0555 0555",Dilluns,Dl,Laboral,2013,1,Gener,28,2,Nit,"Col.lisi¢ fronto-lateral","4581912,66","429894,21"
2013S009397,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0569 0569",Divendres,Dv,Laboral,2013,12,Desembre,27,15,Tarda,Abast,"4582002,15","429985,34"
2013S000293,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",89004,"Consell de Cent","0227 0227",Dilluns,Dl,Laboral,2013,1,Gener,14,10,Mat°,"Caiguda (dues rodes)","4582102,3","429705,62"
2013S004354,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0115 0115",Divendres,Dv,Laboral,2013,6,Juny,14,19,Tarda,"Col.lisi¢ fronto-lateral","4582096,52","429546,16"
2013S008141,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0205 0205",Dijous,Dj,Laboral,2013,11,Novembre,14,21,Tarda,"Col.lisi¢ lateral","4582427,74","429840,16"
2013S002481,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0208 0210",Dissabte,Ds,Laboral,2013,4,Abril,6,18,Tarda,"Caiguda (dues rodes)","4582338,47","429794,09"
2013S004707,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0025 0025",Divendres,Dv,Laboral,2013,6,Juny,28,16,Tarda,Atropellament,"4582257,04","429951,56"
2013S003898,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",100800,Diputaci¢,"0155 0155",Dijous,Dj,Laboral,2013,5,Maig,30,11,Mat°,"Caiguda (dues rodes)","4581911,92","429702,87"
2013S005922,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0056 0056",Divendres,Dv,Laboral,2013,8,Agost,16,10,Mat°,"Col.lisi¢ lateral","4582425,24","429817,74"
2013S004882,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0535 0537",Divendres,Dv,Laboral,2013,7,Juliol,5,9,Mat°,"Col.lisi¢ lateral","4581812,62","429792,01"
2013S008917,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0138 0138",Dimecres,Dc,Laboral,2013,12,Desembre,11,10,Mat°,Abast,"4582078,31","429521,64"
2013S000220,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0149 0149",Dijous,Dj,Laboral,2013,1,Gener,10,19,Tarda,"Col.lisi¢ lateral","4582050,42","429461,94"
2013S004202,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0004 0006",Diumenge,Dg,Laboral,2013,6,Juny,9,12,Mat°,"Col.lisi¢ lateral","4581477,86","428908,93"
2013S002561,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",90502,Cïrsega,"0230 0230",Dimecres,Dc,Laboral,2013,4,Abril,10,10,Mat°,"Col.lisi¢ lateral","4582878,13","429387,47"
2013S006224,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0056 0056",Dimarts,Dm,Laboral,2013,9,Setembre,3,17,Tarda,"Col.lisi¢ lateral","4582882,55","430276,41"
2013S005329,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0056 0056",Diumenge,Dg,Laboral,2013,7,Juliol,21,20,Tarda,Abast,"4582882,55","430276,41"
2013S001144,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0068 0072",Dijous,Dj,Laboral,2013,2,Febrer,14,13,Mat°,"Col.lisi¢ lateral","4582978,24","430188,51"
2013S000932,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0251 0251",Dimecres,Dc,Laboral,2013,2,Febrer,6,19,Tarda,Abast,"4582986,13","430225,61"
2013S006168,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0074 0074",Dissabte,Ds,Laboral,2013,8,Agost,31,16,Tarda,"Col.lisi¢ fronto-lateral","4582836,31","430055,9"
2013S000055,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0074 0074",Divendres,Dv,Laboral,2013,1,Gener,4,8,Mat°,"Col.lisi¢ fronto-lateral","4582836,31","430055,9"
2013S003851,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0074 0074",Dimarts,Dm,Laboral,2013,5,Maig,28,20,Tarda,Abast,"4582836,31","430055,9"
2013S005798,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0088 0088",Dijous,Dj,Laboral,2013,8,Agost,8,23,Nit,"Col.lisi¢ fronto-lateral","4582931,95","429957,08"
2013S006067,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0603 0603",Dissabte,Ds,Laboral,2013,8,Agost,24,0,Nit,"Caiguda (dues rodes)","4582460,28","430451,2"
2013S009120,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0603 0603",Dimarts,Dm,Laboral,2013,12,Desembre,17,16,Tarda,"Col.lisi¢ lateral","4582460,28","430451,2"
2013S003455,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0609 0609",Dilluns,Dl,Laboral,2013,5,Maig,13,17,Tarda,Abast,"4582502,27","430496,37"
2013S008389,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0609 0609",Divendres,Dv,Laboral,2013,11,Novembre,22,23,Nit,Abast,"4582502,27","430496,37"
2013S002148,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0265 0265",Divendres,Dv,Laboral,2013,3,Mará,22,13,Mat°,Abast,"4582891,5","430313,33"
2013S005781,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0283 0283",Dijous,Dj,Laboral,2013,8,Agost,8,12,Mat°,"Col.lisi¢ lateral","4583132,29","430374,46"
2013S006191,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0053 0053",Dilluns,Dl,Laboral,2013,9,Setembre,2,9,Mat°,Atropellament,"4582863,9","430204,6"
2013S001138,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0087 0087",Dijous,Dj,Laboral,2013,2,Febrer,14,8,Mat°,"Caiguda (dues rodes)","4583159,08","430377,3"
2013S001138,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0087 0087",Dijous,Dj,Laboral,2013,2,Febrer,14,8,Mat°,"Col.lisi¢ fronto-lateral","4583159,08","430377,3"
2013S001333,2,Eixample,7,"la Dreta de l'Eixample",350308,Valäncia,"0258 0258",Dijous,Dj,Laboral,2013,2,Febrer,21,7,Mat°,Atropellament,"4582823,47","430090,99"
2013S002635,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0371 0371",Divendres,Dv,Laboral,2013,4,Abril,12,14,Tarda,"Col.lisi¢ fronto-lateral","4583348,62","429996,73"
2013S003363,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0373 0373",Dijous,Dj,Laboral,2013,5,Maig,9,13,Mat°,Abast,"4583344,66","429984,33"
2013S004798,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0428 0428",Dimarts,Dm,Laboral,2013,7,Juliol,2,13,Mat°,"Col.lisi¢ frontal","4583417,41","430044,34"
2013S001920,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0442 0442",Dijous,Dj,Laboral,2013,3,Mará,14,12,Mat°,"Caiguda (dues rodes)","4583379,29","429933,02"
2013S007795,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0442 0442",Dijous,Dj,Laboral,2013,10,Octubre,31,19,Tarda,"Col.lisi¢ lateral","4583379,29","429933,02"
2013S007866,2,Eixample,7,"la Dreta de l'Eixample",176801,"Roger de Ll£ria","0145 0145",Dilluns,Dl,Laboral,2013,11,Novembre,4,19,Tarda,Atropellament,"4583479,19","430063,55"
2013S008077,2,Eixample,6,"la Sagrada Fam°lia",89004,"Consell de Cent","0544 0544",Dimarts,Dm,Laboral,2013,11,Novembre,12,19,Tarda,"Caiguda (dues rodes)","4584052,93","431730,21"
2013S001187,2,Eixample,6,"la Sagrada Fam°lia",18505,Arag¢,"0477 0477",Divendres,Dv,Laboral,2013,2,Febrer,15,17,Tarda,"Col.lisi¢ fronto-lateral","4584109,55","431564,25"
2013S004327,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0263 0263",Dijous,Dj,Laboral,2013,6,Juny,13,21,Tarda,Atropellament,"4583268,17","429933,59"
2013S002470,2,Eixample,7,"la Dreta de l'Eixample",289105,Rossell¢,"0281 0281",Dissabte,Ds,Laboral,2013,4,Abril,6,6,Mat°,"Abast multiple","4583336,83","430008,26"
2013S008695,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dimarts,Dm,Laboral,2013,12,Desembre,3,9,Mat°,"Caiguda (dues rodes)","4583317,43","429831,27"
2013S009446,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dilluns,Dl,Laboral,2013,12,Desembre,30,17,Tarda,"Col.lisi¢ lateral","4583317,43","429831,27"
2013S003395,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Divendres,Dv,Laboral,2013,5,Maig,10,20,Tarda,"Col.lisi¢ lateral","4583317,43","429831,27"
2013S000467,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dilluns,Dl,Laboral,2013,1,Gener,21,8,Mat°,"Col.lisi¢ fronto-lateral","4583317,43","429831,27"
2013S007854,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dijous,Dj,Laboral,2013,10,Octubre,31,13,Mat°,"Col.lisi¢ lateral","4583317,43","429831,27"
2013S002518,2,Eixample,7,"la Dreta de l'Eixample",359404,"Joan Carles I","9999 9999",Dilluns,Dl,Laboral,2013,4,Abril,8,16,Tarda,"Caiguda (dues rodes)","4583317,43","429831,27"
2013S003086,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0306 0308",Dilluns,Dl,Laboral,2013,4,Abril,29,8,Mat°,"Col.lisi¢ lateral","4583953,92","431708,05"
2013S004104,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0306 0308",Dimecres,Dc,Laboral,2013,6,Juny,5,18,Tarda,Abast,"4583953,92","431708,05"
2013S006347,2,Eixample,6,"la Sagrada Fam°lia",350308,Valäncia,"0492 0492",Dissabte,Ds,Laboral,2013,9,Setembre,7,14,Tarda,"Col.lisi¢ fronto-lateral","4584191,53","431489,16"
2013S001277,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Dimarts,Dm,Laboral,2013,2,Febrer,19,16,Tarda,"Col.lisi¢ fronto-lateral","4583353,85","430023,88"
2013S008070,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Dimarts,Dm,Laboral,2013,11,Novembre,12,17,Tarda,Abast,"4583353,85","430023,88"
2013S007760,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Dijous,Dj,Laboral,2013,10,Octubre,31,8,Mat°,Atropellament,"4583353,85","430023,88"
2013S006114,2,Eixample,6,"la Sagrada Fam°lia",178308,Lepant,"0224 0224",Dimarts,Dm,Laboral,2013,8,Agost,27,17,Tarda,"Col.lisi¢ fronto-lateral","4583924,93","431553,15"
2013S008709,2,Eixample,6,"la Sagrada Fam°lia",238400,Padilla,"0243 0243",Dimarts,Dm,Laboral,2013,12,Desembre,3,15,Tarda,"Col.lisi¢ lateral","4584240,43","431386,78"
2013S001018,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,0419B0419B,Dissabte,Ds,Laboral,2013,2,Febrer,9,22,Nit,"Col.lisi¢ fronto-lateral","4584211,38","431282,35"
2013S004068,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0499 0503",Dimarts,Dm,Laboral,2013,6,Juny,4,20,Tarda,"Caiguda interior vehicle","4584534,75","431617,5"
2013S001582,2,Eixample,7,"la Dreta de l'Eixample",90502,Cïrsega,"0306 0310",Divendres,Dv,Laboral,2013,3,Mará,1,7,Mat°,Atropellament,"4583262,67","429773,38"
2013S006799,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0393 0393",Dijous,Dj,Laboral,2013,9,Setembre,26,10,Mat°,"Col.lisi¢ lateral","4583243,89","429675,87"
2013S002564,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,0439B0439B,Dimecres,Dc,Laboral,2013,4,Abril,10,13,Mat°,"Col.lisi¢ lateral","4584300,87","431364,45"
2013S004518,2,Eixample,6,"la Sagrada Fam°lia",144601,Diagonal,"0282 0282",Dijous,Dj,Laboral,2013,6,Juny,20,13,Mat°,"Col.lisi¢ lateral","4584040,14","431984,8"
2013S004763,2,Eixample,6,"la Sagrada Fam°lia",238400,Padilla,"0253 0253",Dilluns,Dl,Laboral,2013,7,Juliol,1,9,Mat°,"Col.lisi¢ lateral","4584302,32","431327,19"
2013S008242,2,Eixample,6,"la Sagrada Fam°lia",191204,Mallorca,"0514 0514",Dilluns,Dl,Laboral,2013,11,Novembre,18,10,Mat°,Atropellament,"4584521,4","431635,11"
2013S006669,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0405 0405",Divendres,Dv,Laboral,2013,9,Setembre,20,17,Tarda,"Col.lisi¢ lateral","4583202,24","429546,28"
2013S007051,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,0405B0405B,Dissabte,Ds,Laboral,2013,10,Octubre,5,5,Nit,Atropellament,"4583195,87","429526,89"
2013S006701,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0407 0407",Dissabte,Ds,Laboral,2013,9,Setembre,21,22,Nit,"Col.lisi¢ fronto-lateral","4583191,22","429512,9"
2013S002337,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0101 0101",Dilluns,Dl,Laboral,2013,4,Abril,1,11,Mat°,"Caiguda (dues rodes)","4583227,16","429875,73"
2013S006833,2,Eixample,6,"la Sagrada Fam°lia",89004,"Consell de Cent","0571 0571",Divendres,Dv,Laboral,2013,9,Setembre,27,9,Mat°,"Col.lisi¢ fronto-lateral","4584158,29","431807,15"
2013S007143,2,Eixample,6,"la Sagrada Fam°lia",156203,"Pablo Neruda","0001 0001",Dimarts,Dm,Laboral,2013,10,Octubre,8,18,Tarda,"Xoc contra element estÖtic","4583857,3","431363,23"
2013S005310,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,0211X0211X,Dissabte,Ds,Laboral,2013,7,Juliol,20,14,Tarda,Abast,"4583871,82","431387,39"
2013S006457,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0339 0339",Dijous,Dj,Laboral,2013,9,Setembre,12,17,Tarda,"Caiguda (dues rodes)","4582651,89","430266,16"
2013S004839,2,Eixample,7,"la Dreta de l'Eixample",89004,"Consell de Cent","0349 0351",Dimecres,Dc,Laboral,2013,7,Juliol,3,19,Tarda,"Abast multiple","4582706,54","430321,87"
2013S005982,2,Eixample,7,"la Dreta de l'Eixample",100800,Diputaci¢,"0233 0233",Dimarts,Dm,Laboral,2013,8,Agost,20,8,Mat°,"Col.lisi¢ fronto-lateral","4582419,93","430221,37"
2013S002591,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0260 0262",Dijous,Dj,Laboral,2013,4,Abril,11,10,Mat°,"Col.lisi¢ fronto-lateral","4583077,31","430157,92"
2013S004460,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0279 0279",Dijous,Dj,Laboral,2013,6,Juny,20,17,Tarda,"Col.lisi¢ lateral","4583179,96","430231,57"
2013S006583,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0225 0225",Dimecres,Dc,Laboral,2013,9,Setembre,18,7,Mat°,Abast,"4582611,7","430024,47"
2013S004205,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0225 0225",Diumenge,Dg,Laboral,2013,6,Juny,9,16,Tarda,"Col.lisi¢ lateral","4582611,7","430024,47"
2013S007079,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0231 0231",Diumenge,Dg,Laboral,2013,10,Octubre,6,5,Nit,Abast,"4582624,25",430041
2013S000114,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0066 0066",Dilluns,Dl,Laboral,2013,1,Gener,7,10,Mat°,Abast,"4582616,63","430004,41"
2013S009383,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0061 0061",Divendres,Dv,Laboral,2013,12,Desembre,27,6,Mat°,"Col.lisi¢ fronto-lateral","4582932,76","430144,52"
2013S001063,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0069 0069",Dilluns,Dl,Laboral,2013,2,Febrer,11,17,Tarda,Atropellament,"4582971,27","430109,22"
2013S002534,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0073 0073",Dimarts,Dm,Laboral,2013,4,Abril,9,10,Mat°,"Col.lisi¢ lateral","4582989,29","430093,32"
2013S008949,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0075 0075",Dijous,Dj,Laboral,2013,12,Desembre,12,8,Mat°,"Caiguda (dues rodes)","4583030,02","430055,88"
2013S000871,2,Eixample,7,"la Dreta de l'Eixample",191204,Mallorca,"0231 0231",Dilluns,Dl,Laboral,2013,2,Febrer,4,21,Tarda,"Col.lisi¢ lateral","4582799,91","429834,46"
2013S001762,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0037 0037",Divendres,Dv,Laboral,2013,3,Mará,8,13,Mat°,Abast,"4582745,49","430314,73"
2013S005196,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0146 0146",Dimecres,Dc,Laboral,2013,7,Juliol,17,9,Mat°,"Col.lisi¢ lateral","4583032,62","430344,26"
2013S005290,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0157 0157",Divendres,Dv,Laboral,2013,7,Juliol,19,18,Tarda,"Col.lisi¢ lateral","4583119,21","430229,19"
2013S008669,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0157 0157",Dilluns,Dl,Laboral,2013,12,Desembre,2,11,Mat°,"Caiguda (dues rodes)","4583119,21","430229,19"
2013S008669,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","0157 0157",Dilluns,Dl,Laboral,2013,12,Desembre,2,11,Mat°,"Xoc contra element estÖtic","4583119,21","430229,19"
2013S008583,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0060 0060",Divendres,Dv,Laboral,2013,11,Novembre,29,9,Mat°,"Col.lisi¢ fronto-lateral","4582745,98","430155,81"
