"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2021-02-11,NA,"X8","PM",1007.4
2021-02-11,"21:30:00","X8","PX",1008.6
2021-02-11,"00:00:00","X8","PN",1005.2
2021-02-11,NA,"X8","PPT",0
2021-02-11,NA,"X8","RS24h",13.2
2021-02-11,NA,"X8","VVM10",1.6
2021-02-11,NA,"X8","DVM10",288
2021-02-11,"00:09:00","X8","VVX10",8.7
2021-02-11,"00:09:00","X8","DVVX10",317
2021-02-12,NA,"D5","TM",12.4
2021-02-12,"12:11:00","D5","TX",16.1
2021-02-12,"23:59:00","D5","TN",8.8
2021-02-12,NA,"D5","HRM",75
2021-02-12,"23:37:00","D5","HRX",98
2021-02-12,"00:01:00","D5","HRN",55
2021-02-12,NA,"D5","PM",966.9
2021-02-12,"00:00:00","D5","PX",969.2
2021-02-12,"15:43:00","D5","PN",964.1
2021-02-12,NA,"D5","PPT",0.4
2021-02-12,NA,"D5","RS24h",5.9
2021-02-12,NA,"D5","VVM10",2.9
2021-02-12,NA,"D5","DVM10",254
2021-02-12,"15:50:00","D5","VVX10",9.5
2021-02-12,"15:50:00","D5","DVVX10",315
2021-02-12,NA,"X2","TM",11.6
2021-02-12,"11:09:00","X2","TX",14.5
2021-02-12,"04:00:00","X2","TN",8.5
2021-02-12,NA,"X2","HRM",85
2021-02-12,"19:40:00","X2","HRX",94
2021-02-12,"10:00:00","X2","HRN",63
2021-02-12,NA,"X4","TM",12.8
2021-02-12,"15:52:00","X4","TX",16.2
2021-02-12,"03:43:00","X4","TN",11.1
2021-02-12,NA,"X4","HRM",78
2021-02-12,"19:32:00","X4","HRX",97
2021-02-12,"10:03:00","X4","HRN",59
2021-02-12,NA,"X4","PM",1011.2
2021-02-12,"23:57:00","X4","PX",1013.6
2021-02-12,"15:42:00","X4","PN",1008.5
2021-02-12,NA,"X4","PPT",0.1
2021-02-12,NA,"X4","RS24h",5.8
2021-02-12,NA,"X4","VVM10",1.1
2021-02-12,NA,"X4","DVM10",141
2021-02-12,"16:50:00","X4","VVX10",6.6
2021-02-12,"16:50:00","X4","DVVX10",83
2021-02-12,NA,"X8","TM",12.3
2021-02-12,"15:04:00","X8","TX",16.4
2021-02-12,"02:14:00","X8","TN",9.2
2021-02-12,NA,"X8","HRM",80
2021-02-12,"23:59:00","X8","HRX",100
2021-02-12,"16:22:00","X8","HRN",59
2021-02-12,NA,"X8","PM",1005.7
2021-02-12,"23:59:00","X8","PX",1008.1
2021-02-12,"15:42:00","X8","PN",1002.8
2021-02-12,NA,"X8","PPT",0.3
2021-02-12,NA,"X8","RS24h",5.6
2021-02-12,NA,"X8","VVM10",1.2
2021-02-12,NA,"X8","DVM10",219
2021-02-12,"15:33:00","X8","VVX10",9.7
2021-02-12,"15:33:00","X8","DVVX10",281
2021-02-13,NA,"D5","TM",10.2
2021-02-13,"13:06:00","D5","TX",16.2
2021-02-13,"07:30:00","D5","TN",7.2
2021-02-13,NA,"D5","HRM",88
2021-02-13,"23:30:00","D5","HRX",98
2021-02-13,"12:37:00","D5","HRN",58
2021-02-13,NA,"D5","PM",974
2021-02-13,"23:56:00","D5","PX",979.1
2021-02-13,"00:18:00","D5","PN",968.8
2021-02-13,NA,"D5","PPT",5.9
2021-02-13,NA,"D5","RS24h",11.9
2021-02-13,NA,"D5","VVM10",3.3
2021-02-13,NA,"D5","DVM10",212
2021-02-13,"08:59:00","D5","VVX10",11.9
2021-02-13,"08:59:00","D5","DVVX10",271
2021-02-13,NA,"X2","TM",12.7
2021-02-13,"12:22:00","X2","TX",16.4
2021-02-13,"06:47:00","X2","TN",9.7
2021-02-13,NA,"X2","HRM",81
2021-02-13,"05:10:00","X2","HRX",99
2021-02-13,"12:19:00","X2","HRN",53
2021-02-13,NA,"X4","TM",13.1
2021-02-13,"12:14:00","X4","TX",16
2021-02-13,"07:30:00","X4","TN",11.2
2021-02-13,NA,"X4","HRM",79
2021-02-13,"03:47:00","X4","HRX",99
2021-02-13,"12:19:00","X4","HRN",50
2021-02-13,NA,"X4","PM",1018.9
2021-02-13,"23:49:00","X4","PX",1024.2
2021-02-13,"00:57:00","X4","PN",1013.5
2021-02-13,NA,"X4","PPT",0
2021-02-13,NA,"X4","RS24h",13.7
2021-02-13,NA,"X4","VVM10",2.1
2021-02-13,NA,"X4","DVM10",197
2021-02-13,"09:21:00","X4","VVX10",8
2021-02-13,"09:21:00","X4","DVVX10",305
2021-02-13,NA,"X8","TM",12.1
2021-02-13,"12:16:00","X8","TX",16.4
2021-02-13,"06:17:00","X8","TN",7.7
2021-02-13,NA,"X8","HRM",84
2021-02-13,"06:30:00","X8","HRX",100
2021-02-13,"12:16:00","X8","HRN",53
2021-02-13,NA,"X8","PM",1013.4
2021-02-13,"23:54:00","X8","PX",1018.6
2021-02-13,"01:03:00","X8","PN",1008
2021-02-13,NA,"X8","PPT",0.2
2021-02-13,NA,"X8","RS24h",13
2021-02-13,NA,"X8","VVM10",2.2
2021-02-13,NA,"X8","DVM10",202
2021-02-13,"08:38:00","X8","VVX10",7.8
2021-02-13,"08:38:00","X8","DVVX10",296
2021-02-14,NA,"D5","TM",5.9
2021-02-14,"00:04:00","D5","TX",9.2
2021-02-14,"18:30:00","D5","TN",4.7
2021-02-14,NA,"D5","HRM",95
2021-02-14,"12:16:00","D5","HRX",99
2021-02-14,"22:46:00","D5","HRN",83
2021-02-14,NA,"D5","PM",983.9
2021-02-14,"23:46:00","D5","PX",986.7
2021-02-14,"00:16:00","D5","PN",978.9
2021-02-14,NA,"D5","PPT",3.6
2021-02-14,NA,"D5","RS24h",1.2
2021-02-14,NA,"D5","VVM10",4.4
2021-02-14,NA,"D5","DVM10",77
2021-02-14,"12:38:00","D5","VVX10",11.7
2021-02-14,"12:38:00","D5","DVVX10",85
2021-02-14,NA,"X2","TM",9.9
2021-02-14,"00:00:00","X2","TX",12.2
2021-02-14,"23:43:00","X2","TN",9.1
2021-02-14,NA,"X2","HRM",75
2021-02-14,"09:44:00","X2","HRX",92
2021-02-14,"19:35:00","X2","HRN",60
2021-02-14,NA,"X4","TM",9.8
2021-02-14,"00:00:00","X4","TX",12.1
2021-02-14,"13:13:00","X4","TN",9.2
2021-02-14,NA,"X4","HRM",75
2021-02-14,"00:35:00","X4","HRX",98
2021-02-14,"20:08:00","X4","HRN",58
2021-02-14,NA,"X4","PM",1029.7
2021-02-14,"23:57:00","X4","PX",1032.8
2021-02-14,"00:01:00","X4","PN",1024.1
2021-02-14,NA,"X4","PPT",2.8
2021-02-14,NA,"X4","RS24h",1.6
2021-02-14,NA,"X4","VVM10",2.8
2021-02-14,NA,"X4","DVM10",82
2021-02-14,"03:40:00","X4","VVX10",9.3
2021-02-14,"03:40:00","X4","DVVX10",87
2021-02-14,NA,"X8","TM",9.1
2021-02-14,"00:00:00","X8","TX",11.8
2021-02-14,"23:39:00","X8","TN",8.1
2021-02-14,NA,"X8","HRM",81
2021-02-14,"00:50:00","X8","HRX",99
2021-02-14,"20:01:00","X8","HRN",64
2021-02-14,NA,"X8","PM",1024
2021-02-14,"22:36:00","X8","PX",1027.1
2021-02-14,"00:01:00","X8","PN",1018.5
2021-02-14,NA,"X8","PPT",1.7
2021-02-14,NA,"X8","RS24h",1.7
2021-02-14,NA,"X8","VVM10",3
2021-02-14,NA,"X8","DVM10",73
2021-02-14,"04:19:00","X8","VVX10",9.7
2021-02-14,"04:19:00","X8","DVVX10",67
2021-02-15,NA,"D5","TM",6.8
2021-02-15,"14:08:00","D5","TX",8.1
2021-02-15,"03:42:00","D5","TN",5.3
2021-02-15,NA,"D5","HRM",90
2021-02-15,"23:30:00","D5","HRX",99
2021-02-15,"15:03:00","D5","HRN",83
2021-02-15,NA,"D5","PM",985.3
2021-02-15,"10:30:00","D5","PX",986.8
2021-02-15,"23:55:00","D5","PN",982.9
2021-02-15,NA,"D5","PPT",0.6
2021-02-15,NA,"D5","RS24h",2.6
2021-02-15,NA,"D5","VVM10",3
2021-02-15,NA,"D5","DVM10",229
2021-02-15,"22:29:00","D5","VVX10",7.8
2021-02-15,"22:29:00","D5","DVVX10",227
2021-02-15,NA,"X2","TM",10.4
2021-02-15,"14:33:00","X2","TX",12
2021-02-15,"04:00:00","X2","TN",8.9
2021-02-15,NA,"X2","HRM",74
2021-02-15,"22:49:00","X2","HRX",94
2021-02-15,"14:41:00","X2","HRN",63
2021-02-15,NA,"X4","TM",10.5
2021-02-15,"14:54:00","X4","TX",12
2021-02-15,"03:41:00","X4","TN",9.2
2021-02-15,NA,"X4","HRM",71
2021-02-15,"21:09:00","X4","HRX",99
2021-02-15,"15:30:00","X4","HRN",61
2021-02-15,NA,"X4","PM",1031.1
2021-02-15,"00:22:00","X4","PX",1032.8
2021-02-15,"23:57:00","X4","PN",1028.5
2021-02-15,NA,"X4","PPT",0.4
2021-02-15,NA,"X4","RS24h",2.8
2021-02-15,NA,"X4","VVM10",1.3
2021-02-15,NA,"X4","DVM10",236
2021-02-15,"16:36:00","X4","VVX10",5.7
2021-02-15,"16:36:00","X4","DVVX10",262
2021-02-15,NA,"X8","TM",9.7
2021-02-15,"14:08:00","X8","TX",11.4
2021-02-15,"03:36:00","X8","TN",8
2021-02-15,NA,"X8","HRM",79
2021-02-15,"23:00:00","X8","HRX",100
2021-02-15,"14:46:00","X8","HRN",65
2021-02-15,NA,"X8","PM",1025.5
2021-02-15,"10:31:00","X8","PX",1027
2021-02-15,"23:53:00","X8","PN",1023
2021-02-15,NA,"X8","PPT",0.4
2021-02-15,NA,"X8","RS24h",2.5
2021-02-15,NA,"X8","VVM10",1.1
2021-02-15,NA,"X8","DVM10",272
2021-02-15,"16:05:00","X8","VVX10",4.7
2021-02-15,"16:05:00","X8","DVVX10",212
2021-02-16,NA,"D5","TM",9.4
2021-02-16,"15:23:00","D5","TX",13.9
2021-02-16,"22:31:00","D5","TN",7.8
2021-02-16,NA,"D5","HRM",90
2021-02-16,"00:30:00","D5","HRX",99
2021-02-16,"15:37:00","D5","HRN",68
2021-02-16,NA,"D5","PM",977.5
2021-02-16,"00:01:00","D5","PX",983
2021-02-16,"17:02:00","D5","PN",974.3
2021-02-16,NA,"D5","PPT",0
2021-02-16,NA,"D5","RS24h",8.4
2021-02-16,NA,"D5","VVM10",5.3
2021-02-16,NA,"D5","DVM10",255
2021-02-16,"13:20:00","D5","VVX10",11.3
2021-02-16,"13:20:00","D5","DVVX10",248
2021-02-16,NA,"X2","TM",12.3
2021-02-16,"13:34:00","X2","TX",15.1
2021-02-16,"23:53:00","X2","TN",8.9
2021-02-16,NA,"X2","HRM",81
2021-02-16,"23:59:00","X2","HRX",94
2021-02-16,"15:31:00","X2","HRN",66
2021-02-16,NA,"X4","TM",12.4
2021-02-16,"14:11:00","X4","TX",15
2021-02-16,"23:26:00","X4","TN",10.6
2021-02-16,NA,"X4","HRM",79
2021-02-16,"01:35:00","X4","HRX",94
2021-02-16,"11:50:00","X4","HRN",63
2021-02-16,NA,"X4","PM",1022.7
2021-02-16,"00:00:00","X4","PX",1028.6
2021-02-16,"17:05:00","X4","PN",1019.3
2021-02-16,NA,"X4","PPT",0.1
2021-02-16,NA,"X4","RS24h",7.6
2021-02-16,NA,"X4","VVM10",2.8
2021-02-16,NA,"X4","DVM10",258
2021-02-16,"14:17:00","X4","VVX10",12.3
2021-02-16,"14:17:00","X4","DVVX10",237
2021-02-16,NA,"X8","TM",11.6
2021-02-16,"13:05:00","X8","TX",15.6
2021-02-16,"23:22:00","X8","TN",8.4
2021-02-16,NA,"X8","HRM",83
2021-02-16,"23:43:00","X8","HRX",98
2021-02-16,"13:07:00","X8","HRN",63
2021-02-16,NA,"X8","PM",1017.2
2021-02-16,"00:00:00","X8","PX",1023
2021-02-16,"17:13:00","X8","PN",1013.9
2021-02-16,NA,"X8","PPT",0.1
2021-02-16,NA,"X8","RS24h",7.1
2021-02-16,NA,"X8","VVM10",2.5
2021-02-16,NA,"X8","DVM10",261
2021-02-16,"14:42:00","X8","VVX10",10.3
2021-02-16,"14:42:00","X8","DVVX10",204
2021-02-17,NA,"D5","TM",10.8
2021-02-17,"12:03:00","D5","TX",16.3
2021-02-17,"03:42:00","D5","TN",7.6
2021-02-17,NA,"D5","HRM",83
2021-02-17,"22:00:00","D5","HRX",98
2021-02-17,"11:31:00","D5","HRN",57
2021-02-17,NA,"D5","PM",974.2
2021-02-17,"10:31:00","D5","PX",976
2021-02-17,"23:58:00","D5","PN",971.6
2021-02-17,NA,"D5","PPT",0
2021-02-17,NA,"D5","RS24h",13.6
2021-02-17,NA,"D5","VVM10",2.6
2021-02-17,NA,"D5","DVM10",251
2021-02-17,"22:50:00","D5","VVX10",6.4
2021-02-17,"22:50:00","D5","DVVX10",275
2021-02-17,NA,"X2","TM",11.6
2021-02-17,"10:55:00","X2","TX",17.5
2021-02-17,"06:37:00","X2","TN",8
2021-02-17,NA,"X2","HRM",85
2021-02-17,"07:30:00","X2","HRX",97
2021-02-17,"11:06:00","X2","HRN",61
2021-02-17,NA,"X4","TM",12.5
2021-02-17,"11:05:00","X4","TX",17.2
2021-02-17,"06:05:00","X4","TN",10.3
2021-02-17,NA,"X4","HRM",79
2021-02-17,"23:51:00","X4","HRX",95
2021-02-17,"11:07:00","X4","HRN",52
2021-02-17,NA,"X4","PM",1019.1
2021-02-17,"01:40:00","X4","PX",1021.1
2021-02-17,"23:54:00","X4","PN",1016.5
2021-02-17,NA,"X4","PPT",0
2021-02-17,NA,"X4","RS24h",13.4
2021-02-17,NA,"X4","VVM10",1.6
2021-02-17,NA,"X4","DVM10",241
2021-02-17,"17:10:00","X4","VVX10",6.8
2021-02-17,"17:10:00","X4","DVVX10",235
2021-02-17,NA,"X8","TM",11.4
2021-02-17,"11:01:00","X8","TX",17.8
2021-02-17,"03:41:00","X8","TN",7.7
2021-02-17,NA,"X8","HRM",87
2021-02-17,"23:46:00","X8","HRX",100
2021-02-17,"11:01:00","X8","HRN",49
2021-02-17,NA,"X8","PM",1013.6
2021-02-17,"01:47:00","X8","PX",1015.5
2021-02-17,"23:55:00","X8","PN",1011
2021-02-17,NA,"X8","PPT",0
2021-02-17,NA,"X8","RS24h",13.3
2021-02-17,NA,"X8","VVM10",1.3
2021-02-17,NA,"X8","DVM10",249
2021-02-17,"15:54:00","X8","VVX10",5.5
2021-02-17,"15:54:00","X8","DVVX10",248
2021-02-18,NA,"D5","TM",9.5
2021-02-18,"14:23:00","D5","TX",15.5
2021-02-18,"06:53:00","D5","TN",6.5
2021-02-18,NA,"D5","HRM",88
2021-02-18,"10:00:00","D5","HRX",99
2021-02-18,"15:04:00","D5","HRN",67
2021-02-18,NA,"D5","PM",970.6
2021-02-18,"00:01:00","D5","PX",971.6
2021-02-18,"16:26:00","D5","PN",969.5
2021-02-18,NA,"D5","PPT",0
2021-02-18,NA,"D5","RS24h",9.3
2021-02-18,NA,"D5","VVM10",2.9
2021-02-18,NA,"D5","DVM10",235
2021-02-18,"09:09:00","D5","VVX10",8.3
2021-02-18,"09:09:00","D5","DVVX10",253
2021-02-18,NA,"X2","TM",11.5
2021-02-18,"13:51:00","X2","TX",15.8
2021-02-18,"23:59:00","X2","TN",8.2
2021-02-18,NA,"X2","HRM",83
2021-02-18,"23:58:00","X2","HRX",95
2021-02-18,"14:11:00","X2","HRN",65
2021-02-18,NA,"X4","TM",11.8
2021-02-18,"13:23:00","X4","TX",15
2021-02-18,"04:02:00","X4","TN",9.6
2021-02-18,NA,"X4","HRM",82
2021-02-18,"03:05:00","X4","HRX",98
2021-02-18,"13:23:00","X4","HRN",63
2021-02-18,NA,"X4","PM",1015.5
2021-02-18,"00:00:00","X4","PX",1016.6
2021-02-18,"14:20:00","X4","PN",1014
2021-02-18,NA,"X4","PPT",0
2021-02-18,NA,"X4","RS24h",9.5
2021-02-18,NA,"X4","VVM10",1.7
2021-02-18,NA,"X4","DVM10",247
2021-02-18,"15:41:00","X4","VVX10",6
2021-02-18,"15:41:00","X4","DVVX10",228
2021-02-18,NA,"X8","TM",10.4
2021-02-18,"14:34:00","X8","TX",15.4
2021-02-18,"03:43:00","X8","TN",6.8
2021-02-18,NA,"X8","HRM",89
2021-02-18,"23:45:00","X8","HRX",100
2021-02-18,"14:34:00","X8","HRN",65
2021-02-18,NA,"X8","PM",1009.9
2021-02-18,"00:00:00","X8","PX",1011
2021-02-18,"14:23:00","X8","PN",1008.7
2021-02-18,NA,"X8","PPT",0.1
2021-02-18,NA,"X8","RS24h",9.2
2021-02-18,NA,"X8","VVM10",1.5
2021-02-18,NA,"X8","DVM10",267
2021-02-18,"15:48:00","X8","VVX10",5.9
2021-02-18,"15:48:00","X8","DVVX10",194
2021-02-19,NA,"D5","TM",9.8
2021-02-19,"13:28:00","D5","TX",15.8
2021-02-19,"04:03:00","D5","TN",6.9
2021-02-19,NA,"D5","HRM",87
2021-02-19,"06:00:00","D5","HRX",99
2021-02-19,"19:31:00","D5","HRN",57
2021-02-19,NA,"D5","PM",971.6
2021-02-19,"11:07:00","D5","PX",973
2021-02-19,"03:08:00","D5","PN",970.5
2021-02-19,NA,"D5","PPT",0
2021-02-19,NA,"D5","RS24h",12.2
2021-02-19,NA,"D5","VVM10",2
2021-02-19,NA,"D5","DVM10",227
2021-02-19,"14:53:00","D5","VVX10",5.3
2021-02-19,"14:53:00","D5","DVVX10",229
2021-02-19,NA,"X2","TM",11.1
2021-02-19,"12:55:00","X2","TX",14.8
2021-02-19,"02:00:00","X2","TN",7.7
2021-02-19,NA,"X2","HRM",85
2021-02-19,"03:30:00","X2","HRX",97
2021-02-19,"12:55:00","X2","HRN",67
2021-02-19,NA,"X4","TM",11.6
2021-02-19,"13:02:00","X4","TX",15.1
2021-02-19,"02:01:00","X4","TN",9.8
2021-02-19,NA,"X4","HRM",82
2021-02-19,"23:07:00","X4","HRX",95
2021-02-19,"13:03:00","X4","HRN",63
2021-02-19,NA,"X4","PM",1016.4
2021-02-19,"09:30:00","X4","PX",1018.1
2021-02-19,"15:02:00","X4","PN",1015.3
2021-02-19,NA,"X4","PPT",0
2021-02-19,NA,"X4","RS24h",11.5
2021-02-19,NA,"X4","VVM10",1.7
2021-02-19,NA,"X4","DVM10",246
2021-02-19,"14:16:00","X4","VVX10",6.4
2021-02-19,"14:16:00","X4","DVVX10",215
2021-02-19,NA,"X8","TM",10.3
2021-02-19,"13:16:00","X8","TX",15.4
2021-02-19,"03:01:00","X8","TN",7.1
2021-02-19,NA,"X8","HRM",91
2021-02-19,"23:34:00","X8","HRX",100
2021-02-19,"13:16:00","X8","HRN",65
2021-02-19,NA,"X8","PM",1010.9
2021-02-19,"10:33:00","X8","PX",1012.5
2021-02-19,"03:01:00","X8","PN",1009.9
2021-02-19,NA,"X8","PPT",0
2021-02-19,NA,"X8","RS24h",10.9
2021-02-19,NA,"X8","VVM10",1.2
2021-02-19,NA,"X8","DVM10",260
2021-02-19,"13:27:00","X8","VVX10",5.6
2021-02-19,"13:27:00","X8","DVVX10",190
2021-02-20,NA,"D5","TM",9.4
2021-02-20,"14:37:00","D5","TX",15.5
2021-02-20,"05:11:00","D5","TN",6.1
2021-02-20,NA,"D5","HRM",88
2021-02-20,"02:03:00","D5","HRX",98
2021-02-20,"14:40:00","D5","HRN",63
2021-02-20,NA,"D5","PM",971.3
2021-02-20,"11:38:00","D5","PX",972.7
2021-02-20,"23:58:00","D5","PN",970.1
2021-02-20,NA,"D5","PPT",0
2021-02-20,NA,"D5","RS24h",10.7
2021-02-20,NA,"D5","VVM10",3.4
2021-02-20,NA,"D5","DVM10",213
2021-02-20,"23:51:00","D5","VVX10",8.4
2021-02-20,"23:51:00","D5","DVVX10",67
2021-02-20,NA,"X2","TM",11.3
2021-02-20,"14:11:00","X2","TX",15
2021-02-20,"04:57:00","X2","TN",8
2021-02-20,NA,"X2","HRM",82
2021-02-20,"03:38:00","X2","HRX",96
2021-02-20,"14:33:00","X2","HRN",67
2021-02-20,NA,"X4","TM",11.7
2021-02-20,"14:23:00","X4","TX",14.6
2021-02-20,"04:56:00","X4","TN",9.1
2021-02-20,NA,"X4","HRM",78
2021-02-20,"01:31:00","X4","HRX",97
2021-02-20,"13:35:00","X4","HRN",63
2021-02-20,NA,"X4","PM",1016.2
2021-02-20,"10:42:00","X4","PX",1017.7
2021-02-20,"23:58:00","X4","PN",1014.9
2021-02-20,NA,"X4","PPT",0
2021-02-20,NA,"X4","RS24h",7.8
2021-02-20,NA,"X4","VVM10",1.5
2021-02-20,NA,"X4","DVM10",180
2021-02-20,"14:33:00","X4","VVX10",4.9
2021-02-20,"14:33:00","X4","DVVX10",172
2021-02-20,NA,"X8","TM",11.1
2021-02-20,"13:05:00","X8","TX",15.6
2021-02-20,"03:21:00","X8","TN",6.5
2021-02-20,NA,"X8","HRM",83
2021-02-20,"04:00:00","X8","HRX",100
2021-02-20,"15:14:00","X8","HRN",61
2021-02-20,NA,"X8","PM",1010.6
2021-02-20,"11:42:00","X8","PX",1012.1
2021-02-20,"23:57:00","X8","PN",1009.3
2021-02-20,NA,"X8","PPT",0.1
2021-02-20,NA,"X8","RS24h",9.1
2021-02-20,NA,"X8","VVM10",1.8
2021-02-20,NA,"X8","DVM10",270
2021-02-20,"23:57:00","X8","VVX10",5.6
2021-02-20,"23:57:00","X8","DVVX10",48
2021-02-21,NA,"D5","TM",10.2
2021-02-21,"23:47:00","D5","TX",11.7
2021-02-21,"02:31:00","D5","TN",8.3
2021-02-21,NA,"D5","HRM",92
2021-02-21,"02:00:00","D5","HRX",97
2021-02-21,"10:44:00","D5","HRN",84
2021-02-21,NA,"D5","PM",966
2021-02-21,"00:00:00","D5","PX",970.1
2021-02-21,"17:00:00","D5","PN",962.7
2021-02-21,NA,"D5","PPT",0
2021-02-21,NA,"D5","RS24h",4.2
2021-02-21,NA,"D5","VVM10",10.3
2021-02-21,NA,"D5","DVM10",68
2021-02-21,"17:39:00","D5","VVX10",20.5
2021-02-21,"17:39:00","D5","DVVX10",70
2021-02-21,NA,"X2","TM",13.6
2021-02-21,"23:30:00","X2","TX",14.9
2021-02-21,"00:30:00","X2","TN",11.2
2021-02-21,NA,"X2","HRM",79
2021-02-21,"01:30:00","X2","HRX",84
2021-02-21,"11:01:00","X2","HRN",73
2021-02-21,NA,"X4","TM",13.5
2021-02-21,"23:31:00","X4","TX",14.8
2021-02-21,"03:00:00","X4","TN",11.4
2021-02-21,NA,"X4","HRM",77
2021-02-21,"07:45:00","X4","HRX",82
2021-02-21,"10:47:00","X4","HRN",70
2021-02-21,NA,"X4","PM",1010.7
2021-02-21,"00:00:00","X4","PX",1015
2021-02-21,"23:23:00","X4","PN",1007.3
2021-02-21,NA,"X4","PPT",0
2021-02-21,NA,"X4","RS24h",6
2021-02-21,NA,"X4","VVM10",4.9
2021-02-21,NA,"X4","DVM10",69
2021-02-21,"17:18:00","X4","VVX10",14.9
2021-02-21,"17:18:00","X4","DVVX10",80
2021-02-21,NA,"X8","TM",13.3
2021-02-21,"23:30:00","X8","TX",14.7
2021-02-21,"00:47:00","X8","TN",11.3
2021-02-21,NA,"X8","HRM",80
2021-02-21,"01:37:00","X8","HRX",87
2021-02-21,"11:01:00","X8","HRN",73
2021-02-21,NA,"X8","PM",1004.9
2021-02-21,"00:00:00","X8","PX",1009.3
2021-02-21,"17:00:00","X8","PN",1001.6
2021-02-21,NA,"X8","PPT",0
2021-02-21,NA,"X8","RS24h",7.5
2021-02-21,NA,"X8","VVM10",6.3
2021-02-21,NA,"X8","DVM10",65
2021-02-21,"13:47:00","X8","VVX10",17.6
2021-02-21,"13:47:00","X8","DVVX10",81
2021-02-22,NA,"D5","TM",10.7
2021-02-22,"02:30:00","D5","TX",11.8
2021-02-22,"19:00:00","D5","TN",9.2
2021-02-22,NA,"D5","HRM",97
2021-02-22,"23:30:00","D5","HRX",99
2021-02-22,"09:00:00","D5","HRN",87
2021-02-22,NA,"D5","PM",970.1
2021-02-22,"23:59:00","D5","PX",978.5
2021-02-22,"02:33:00","D5","PN",963.4
2021-02-22,NA,"D5","PPT",11.7
2021-02-22,NA,"D5","RS24h",1.6
2021-02-22,NA,"D5","VVM10",3.9
2021-02-22,NA,"D5","DVM10",91
2021-02-22,"00:49:00","D5","VVX10",17
2021-02-22,"00:49:00","D5","DVVX10",69
2021-02-22,NA,"X2","TM",13.5
2021-02-22,"01:36:00","X2","TX",14.8
2021-02-22,"19:44:00","X2","TN",12
2021-02-22,NA,"X2","HRM",92
2021-02-22,"09:30:00","X2","HRX",98
2021-02-22,"00:00:00","X2","HRN",81
2021-02-22,NA,"X4","TM",13.6
2021-02-22,"01:34:00","X4","TX",14.8
2021-02-22,"18:43:00","X4","TN",12
2021-02-22,NA,"X4","HRM",93
2021-02-22,"09:01:00","X4","HRX",100
2021-02-22,"00:00:00","X4","HRN",79
2021-02-22,NA,"X4","PM",1014.5
2021-02-22,"23:59:00","X4","PX",1023.4
2021-02-22,"00:46:00","X4","PN",1007.2
2021-02-22,NA,"X4","PPT",10.2
2021-02-22,NA,"X4","RS24h",1.8
2021-02-22,NA,"X4","VVM10",2.2
2021-02-22,NA,"X4","DVM10",77
2021-02-22,"01:02:00","X4","VVX10",14.4
2021-02-22,"01:02:00","X4","DVVX10",61
2021-02-22,NA,"X8","TM",13.1
2021-02-22,"01:09:00","X8","TX",14.8
2021-02-22,"19:13:00","X8","TN",11.3
2021-02-22,NA,"X8","HRM",95
2021-02-22,"23:55:00","X8","HRX",100
2021-02-22,"13:56:00","X8","HRN",79
2021-02-22,NA,"X8","PM",1009
2021-02-22,"23:59:00","X8","PX",1017.9
2021-02-22,"00:03:00","X8","PN",1001.9
2021-02-22,NA,"X8","PPT",10.7
2021-02-22,NA,"X8","RS24h",1.6
2021-02-22,NA,"X8","VVM10",2.3
2021-02-22,NA,"X8","DVM10",63
2021-02-22,"00:28:00","X8","VVX10",13.2
2021-02-22,"00:28:00","X8","DVVX10",76
2021-02-23,NA,"D5","TM",11.9
2021-02-23,"14:20:00","D5","TX",16.1
2021-02-23,"07:30:00","D5","TN",10.1
2021-02-23,NA,"D5","HRM",94
2021-02-23,"21:31:00","D5","HRX",99
2021-02-23,"13:56:00","D5","HRN",67
2021-02-23,NA,"D5","PM",984.2
2021-02-23,"22:30:00","D5","PX",987.5
2021-02-23,"00:00:00","D5","PN",978.5
2021-02-23,NA,"D5","PPT",0.2
2021-02-23,NA,"D5","RS24h",11.7
2021-02-23,NA,"D5","VVM10",2.8
2021-02-23,NA,"D5","DVM10",72
2021-02-23,"02:53:00","D5","VVX10",8.4
2021-02-23,"02:53:00","D5","DVVX10",71
2021-02-23,NA,"X2","TM",14.5
2021-02-23,"12:51:00","X2","TX",18.8
2021-02-23,"07:30:00","X2","TN",12.6
2021-02-23,NA,"X2","HRM",86
2021-02-23,"23:00:00","X2","HRX",94
2021-02-23,"12:46:00","X2","HRN",59
2021-02-23,NA,"X4","TM",14.5
2021-02-23,"13:00:00","X4","TX",18.9
2021-02-23,"00:00:00","X4","TN",13.1
2021-02-23,NA,"X4","HRM",88
2021-02-23,"18:35:00","X4","HRX",98
2021-02-23,"12:46:00","X4","HRN",54
2021-02-23,NA,"X4","PM",1029.1
2021-02-23,"22:30:00","X4","PX",1032.6
2021-02-23,"00:00:00","X4","PN",1023.4
2021-02-23,NA,"X4","PPT",0
2021-02-23,NA,"X4","RS24h",12.4
2021-02-23,NA,"X4","VVM10",1.9
2021-02-23,NA,"X4","DVM10",87
2021-02-23,"00:20:00","X4","VVX10",6
2021-02-23,"00:20:00","X4","DVVX10",80
2021-02-23,NA,"X8","TM",14.5
2021-02-23,"13:35:00","X8","TX",19
2021-02-23,"06:34:00","X8","TN",12.6
2021-02-23,NA,"X8","HRM",87
2021-02-23,"00:01:00","X8","HRX",100
